WT,pptase,ST,SpT
8786.611328,46.795395,1558.428101,620.779907
1292.925171,-180.829712,241.029144,2453.424805
1896.785522,1397.833008,1095.889282,697.024109
822.722595,-8.21339,145.581573,120.745148
7413.396484,18.28306,582.879272,111.194122
8133.066406,-126.67868,4962.710938,1921.025391
4589.98877,-110.730545,2661.262207,1853.264526
2045.217773,152.839584,1228.190552,122.35997
5493.047363,860.284363,2271.197021,838.48053
9428.683594,8.508183,2285.784424,4458.128906
10713.54395,1101.280884,4114.928223,2427.582031
4897.957031,-48.749092,3143.847412,499.212494
1583.830566,122.025215,762.320251,169.116165
3122.620361,-165.147232,1893.576172,1607.562988
15377.34863,-153.48999,7138.618164,2564.647705
32160.16992,257.011841,9894.3125,5223.527344
2299.791504,-137.274384,2005.807495,2561.326172
4059.871826,41.037346,1566.503662,1518.345459
1829.238403,-80.373459,812.11322,416.190369
1464.447754,-43.671139,1282.377075,127.458504
1820.083984,-282.683502,759.594543,1718.863037
2288.948975,476.155853,1186.120728,52.525707
2658.288818,-29.238081,525.430664,179.321671
1780.474731,-3.808991,424.530212,405.22113
5217.737305,1283.515991,3416.33252,2380.531738
889.231506,-77.798889,579.203491,843.136414
6567.924316,-130.718842,1723.235596,1557.685181
1630.423218,-243.329544,1139.536377,2024.659302
10614.74121,-267.211853,5249.310059,7400.399414
8059.857422,1664.102905,10001.76856,2196.702393
3339.322021,235.736328,1946.384155,2768.767578
10210.08887,1521.400513,14803.90527,3044.286621
931.3396,862.327332,694.821533,82.12822
24143.17969,-226.282257,7071.430176,4674.29248
7240.688965,-325.439819,3062.880615,4278.022461
11828.18555,-284.817871,7938.998047,14159.28223
4937.582031,95.222458,2296.014404,2988.215576
5499.822754,26.031471,2808.906494,686.201416
4015.14209,430.200592,2339.324463,624.40564
1443.99292,-99.979675,448.630859,2057.370117
12773.10352,-237.002762,3884.90918,7047.26709
1497.267334,-27.84997,595.552002,711.686768
16331.56641,1021.882141,6464.986816,1216.869751
1868.47229,-113.972374,642.467896,244.316254
7279.853516,129.614319,2656.731201,3214.643066
2178.053711,66.947296,1320.458008,1259.626343
14689.64453,-348.865692,10159.0625,7795.181152
3803.422852,-41.397186,2673.392578,2114.476318
2071.235352,-31.104433,862.062012,531.331665
1082.275635,-161.808395,563.897339,2773.280273
2910.11084,-62.708961,1827.387817,2546.246094
1684.525024,-47.265457,532.403809,253.649231
12834.00879,-58.085701,1811.147339,2323.5
254.317276,54.249664,293.333466,87.217369
3568.369385,769.4552,3088.506104,3376.178467
5938.980957,-140.386017,3983.212646,1022.133057
10188.57617,2342.101074,3705.056885,9249.701172
2795.253906,-309.075684,1948.185791,4220.481934
8647.365234,1207.093994,3381.974121,11835.88086
16051.24414,-439.39389,16515.78906,7533.495117
7038.009277,638.375122,4799.347168,560.000183
8308.026367,34.968464,1867.867798,458.502319
7753.712891,681.068665,3303.334717,1570.435425
3148.145996,-45.080997,2023.440796,2025.234253
3954.92627,69.392776,865.924377,1283.429565
6535.192383,24.386337,1283.400146,708.682129
302.774933,127.508095,98.276817,56.29491
1427.959961,-81.520973,389.082733,1148.376465
11151.36816,-134.24559,3102.729248,1474.527954
12346.48047,500.089996,3968.200684,1203.330688
1102.907593,48.030003,192.639954,139.490021
502.009766,-129.870529,743.218933,148.190018
25.415079,-103.534431,19.892725,107.055443
7317.40332,279.420929,8637.515625,2042.483398
1989.809326,-142.966507,746.332336,1236.822754
587.766724,-114.846893,486.281952,1207.818359
9247.036133,-757.504517,5528.97998,14381.55859
4982.748535,250.981979,3259.57959,1513.812744
2694.324219,284.05188,2402.356689,5550.604004
4225.804688,183.502258,851.519958,220.275177
11329.11328,22.610706,7493.694336,1459.998657
632.005005,-139.486816,277.064362,326.267883
5216.993164,56.485809,2283.642578,192.523849
6592.057129,-207.39798,3198.838135,3763.680176
11238.38574,-517.705994,10692.38867,13694.67481
4953.779785,-119.586632,1175.156982,1419.177002
6264.400391,343.168854,3063.328613,788.946228
2912.282959,96.336121,1462.921265,524.726135
2791.761475,412.848816,1381.715332,3056.229248
7988.749512,752.677734,5762.774414,3776.386719
17104.22266,445.709778,11763.44531,2949.159668
1300.169434,-55.941345,927.015381,120.711113
9541.488281,-50.971516,6514.959961,509.930786
5138.80957,-103.880676,2099.050537,1288.817749
2957.671875,329.224091,1002.884521,1193.393555
7834.210938,-107.801048,4867.111816,902.713074
470.614716,36.000378,582.642334,44.884441
1772.671265,-85.218018,876.076782,368.170563
1629.546997,-197.207611,1750.528198,533.914795
345.039673,48.16613,158.424088,554.519836
3876.682617,279.232819,1368.131226,555.402954
11991.26856,2957.487549,8051.470703,9113.489258
461.92804,-106.372612,578.73468,1537.672363
1543.467041,-78.851936,3698.95752,570.563171
2114.270996,-137.205017,463.53299,556.502991
248.018127,-38.828869,358.118286,112.452682
1948.542847,115.377663,1693.114136,807.646362
5857.941406,-188.507523,4100.686523,7111.875
34977.63281,327.798187,6600.296875,62.158993
7258.84668,643.077026,6464.031738,1020.641663
22665.45117,-783.551941,13119.34668,17133.08984
8427.759766,264.015961,1095.618652,788.612366
5500.129883,-21.922398,1495.014526,1072.65625
823.659668,705.973206,542.799561,246.081207
2446.014404,53.431725,119.883865,124.941078
1750.156982,-127.257935,928.947083,1479.103027
1694.717773,-11.657652,2029.710815,600.247131
3190.619141,12.683189,1444.312622,1053.708374
407.147827,57.547264,319.264709,212.968613
5137.520508,-89.608353,1616.312256,5072.587402
2993.294434,39.612305,975.778442,550.56543
2682.240234,-472.154907,2202.244141,6021.063477
10953.58789,771.682129,24456.66602,2913.843506
2331.416748,264.920624,1251.044312,2893.016602
4252.126953,118.804382,640.460938,47.28199
1034.11145,-57.102798,783.401306,1464.142212
4677.054199,-27.91444,3173.938232,2621.498779
2839.869141,223.005615,432.145325,134.518356
1607.018311,2.717177,1206.72522,227.946243
1961.778564,271.413452,1768.630371,203.349548
152.724609,121.758446,279.095123,25.37796
418.783478,108.598839,368.937317,60.292953
3251.474854,-128.182159,1768.983887,1901.868652
6301.67627,-6.060515,1000.390747,80.1828
2216.373535,180.419586,1259.624512,26.227425
15601.13281,365.835022,9357.482422,12071.70996
1749.217285,125.059891,658.475098,617.080078
355.956757,46.304417,451.192322,54.488091
982.300781,-61.612137,618.820557,466.348785
3939.855713,-210.038635,2220.74707,3806.917969
19841.02734,-30.266315,1227.566162,896.093628
2203.76709,-126.868393,1206.699585,2394.993896
682.309875,39.029381,299.597961,378.487518
28467.9707,6563.016113,22634.55078,28928.51172
3266.92041,32.951138,1476.033691,464.439392
1156.972412,464.591064,179.599472,48.336826
14191.91113,323.752777,2057.334961,1982.696533
5166.494141,-135.974335,1153.332764,917.216187
10936.57422,49.129383,1777.860718,910.880066
3466.387207,580.743042,859.088745,1508.239136
5022.641602,-138.702454,2544.946777,3447.733643
3104.731689,-132.607925,1068.968872,2537.24707
1937.774292,-47.406319,714.471008,2756.532227
5273.387695,181.376144,4925.768066,4527.42627
766.351685,-117.441505,592.007629,1117.269043
6118.732422,91.839958,691.075745,3091.92627
13400.16699,11.000532,3788.47583,150.788788
6457.019043,366.925507,2576.634033,4631.810547
1594.829468,124.906158,750.51593,1000.607849
3931.831543,-23.049313,3342.074951,3356.214111
1597.234619,264.540863,878.684326,290.423584
7099.509766,-545.418884,3223.535645,10946.11816
5393.865234,116.191154,2570.568848,817.094727
1573.744507,-52.640411,847.910034,674.610901
1505.034058,-48.774334,511.30188,1433.940552
4045.610107,-57.097481,2454.492188,3770.260742
1239.644409,251.466873,815.164368,1253.820801
1571.095215,323.453613,1059.058472,1248.412231
8290.272461,-159.323547,6682.349609,3425.142822
1945.182251,371.343658,833.092529,326.156342
989.548706,172.111252,621.930237,682.511475
25541.82422,545.967529,6405.979492,2163.811523
1374.634033,-86.560158,789.215942,316.026215
752.185974,62.812489,973.587463,209.517578
664.004395,1.049904,6892.638184,155.741791
1691.657471,-220.517197,902.138428,2455.742188
4157.825195,73.29187,1410.600342,4243.938477
8400.475586,-20.112537,1596.108887,2492.666992
