WT,pptase,ST,GFP,SpT
204.782425,58.412304,19.643162,806.86084,115.465599
72.753174,114.192284,3.459155,345.549866,-5.78744
-1.74824,338.035278,25.842392,848.269287,-24.783512
110.583221,78.682961,-26.355478,118.876205,40.519653
-16.767241,140.728699,5.604427,884.09491,81.195709
46.409595,160.91597,-62.895336,148.583588,220.940323
185.247482,402.683502,-21.577166,520.501343,440.561584
135.991959,95.121971,-44.518555,105.345955,185.387024
167.068329,-5.573045,58.780777,123.688232,179.660004
61.278114,82.315178,-48.025253,361.799347,70.326981
43.505001,58.438221,29.721302,306.915527,66.021973
101.745758,89.50618,35.467545,105.046577,126.229713
52.473793,39.288429,-46.075752,59.28318,8.93001
116.064758,35.496384,0.582248,218.99411,147.124435
-1.841705,83.308891,60.779037,215.251877,-5.577536
49.967205,202.112152,35.89019,319.771637,134.287918
152.249237,-19.606361,16.503757,221.847244,87.292786
97.352058,156.071793,12.762166,398.018555,19.834944
119.528168,161.324142,1.809652,1758.48291,128.635162
105.575424,65.022499,23.464067,189.856644,79.755646
69.792984,54.787067,39.924568,185.028015,30.173323
143.726273,127.767113,16.23679,168.925888,50.548805
69.431145,222.307663,-36.876183,633.473206,-20.49894
117.895317,169.099854,-63.327412,825.687317,125.100647
-9.341131,72.673004,11.943004,87.761391,96.306107
72.587273,117.918846,3.73869,217.592636,128.065414
82.202499,121.629829,-50.003059,329.947021,23.548159
-30.578556,208.134995,63.691864,563.265991,-65.276138
35.282875,143.737823,16.462481,297.984894,144.559525
41.886627,75.209396,-54.775337,122.792595,31.2701
66.174316,31.724812,-62.405308,121.041618,63.868706
61.517513,45.745567,11.999919,131.137466,43.240616
149.720444,43.715622,26.68099,131.407364,42.464016
82.24894,127.676018,-14.116123,230.158188,32.054611
69.685989,125.454041,-28.274719,218.218185,53.192924
53.924774,51.619995,79.847191,213.944275,84.037399
67.633018,104.053749,-33.591404,126.894585,12.377129
98.964836,-7.213238,91.015327,134.522842,70.635193
-6.483892,103.428078,32.723568,78.932678,25.769602
70.393745,106.056183,36.085567,186.419922,82.202225
100.149612,91.989494,6.651967,104.725342,59.073578
-24.400356,101.259415,79.359924,130.955612,70.266418
177.963669,54.419277,-47.467884,424.099487,130.17923
14.78454,58.530346,-11.567996,131.643448,59.122063
144.18898,107.066742,35.418285,128.054291,59.291622
151.135483,17.394138,0.009378,106.95932,18.640085
158.390717,7.050177,68.291763,336.075958,267.048187
154.146378,167.114609,-35.812576,415.675812,38.94957
160.810471,113.122185,-59.828232,934.618408,133.888596
179.715317,13.812459,25.581327,329.646637,31.449564
31.415943,317.858063,1.76826,690.413269,-32.173729
155.209442,108.341148,13.130022,231.419739,119.918228
121.587326,122.885201,57.09108,136.266281,76.603638
43.82048,75.578461,24.945498,284.205963,122.777672
109.924042,426.602905,14.672874,3624.592285,238.254791
50.795052,322.22345,45.168919,1534.326538,-140.254822
88.135361,53.041412,110.43856,94.734947,62.941383
62.186111,81.265694,-55.022472,143.289886,14.984907
57.152531,15.146289,50.118664,109.550461,36.561436
119.737862,223.291626,-15.420261,1473.886597,149.324249
72.100304,173.773651,-64.374428,867.349121,113.824341
197.704407,70.193062,11.050463,154.290253,141.716141
269.796509,51.834911,39.997116,140.351624,80.150307
234.042831,434.019043,18.185284,2972.328857,11.115851
110.591644,157.675766,67.178459,407.931305,90.97596
98.009361,6.345002,8.782824,172.036377,99.053764
82.878647,19.814236,3.958181,115.944916,32.307087
213.133362,58.399685,81.893349,342.790375,147.621735
79.500069,34.255527,-48.959343,191.459061,121.965591
74.337608,50.658478,46.586517,128.797943,74.942711
60.964844,15.70808,76.949921,170.902466,120.556732
34.373253,25.424147,-1.538665,91.887886,88.053307
60.032635,80.431099,21.95986,204.04097,52.817997
249.874084,103.486198,-26.196922,295.90451,99.514687
104.493492,39.420452,64.827026,211.593643,154.285385
58.838261,170.447144,18.849495,631.774414,46.951759
162.181137,49.735619,-26.859106,62.284431,34.753063
45.997372,55.439865,66.086174,86.036255,102.531067
85.406105,9.363326,93.483322,146.189728,77.544312
16.443687,96.436577,32.336502,145.575821,10.773515
30.491455,48.713428,17.742317,378.756836,126.769341
82.567139,22.16148,26.861965,146.600586,92.688583
148.424255,161.788269,-2.643947,2000.511597,55.704247
102.093826,4.340944,60.036964,23.927425,87.369713
72.027344,41.094986,6.966808,393.583618,52.518036
65.472641,78.254478,11.658104,287.413147,86.362
147.287949,210.232605,7.330153,1097.500366,131.778275
84.303474,97.946396,12.957549,556.645447,165.613708
156.625717,243.684067,5.734041,1298.428345,136.811157
105.574547,54.577217,-20.444216,72.916931,69.643715
22.875362,95.977859,88.175789,91.861069,74.047409
-46.881397,68.36483,-19.500956,133.409332,9.996361
81.365929,54.144505,21.849909,82.565712,39.950798
5.801759,94.037506,9.887296,156.095978,11.002052
84.103691,114.694031,-2.799502,242.480911,56.702076
22.735363,47.112133,-27.519127,116.691772,61.743099
103.965126,40.075401,24.00877,83.961441,101.755089
100.513023,145.815903,-6.831357,200.651871,175.645493
132.142715,61.973125,-48.575546,226.01915,62.750839
69.870842,85.036606,66.212532,228.043823,186.209045
85.482826,49.465889,-47.298874,137.545456,67.71714
74.573051,149.767334,-43.173954,323.656219,6.466432
119.547348,26.290989,11.51303,216.901993,-29.470257
224.783234,309.954712,66.092804,515.568481,605.639526
48.588982,14.93845,30.803432,76.420975,115.242363
266.219574,96.476952,10.29374,1730.730469,209.752914
137.494553,146.562347,19.914732,727.233093,62.799908
74.676582,219.650696,47.780411,717.109192,-123.28624
118.149323,116.227699,-91.731155,170.323944,59.727215
82.242653,119.766472,-22.007,289.917908,113.651192
158.994873,76.288933,19.44754,506.279968,62.833527
115.11776,88.232689,-55.172359,171.067932,127.403465
93.394981,-27.91946,29.045254,125.284195,43.721874
131.551941,-17.361084,-43.139576,124.522148,97.18615
120.119759,307.211884,-44.378777,615.635986,618.688049
10.830874,239.973618,-6.332247,715.071411,170.512314
255.834137,28.767691,78.493294,222.423447,200.663849
163.558029,44.246113,37.988747,103.038559,51.575405
104.353653,95.142357,32.382343,577.780334,94.055763
138.659973,710.895325,72.71019,3026.58374,-358.641602
22.278625,2.394558,-65.297195,121.602104,23.106443
96.823174,154.193893,-28.62237,193.980515,101.202545
348.668274,89.122612,78.463669,1193.221802,171.530792
198.927246,15.272873,14.858218,428.325043,126.032303
145.827698,174.042892,-71.910378,153.479553,58.027828
120.676834,143.816025,-63.223808,257.889771,91.815941
123.361794,45.987267,14.488497,442.332764,114.919846
185.887741,-14.152831,31.981779,170.087631,205.053101
5.769877,67.849815,33.389858,110.869034,76.624046
110.386597,176.916595,-17.638908,316.172272,86.742905
89.692352,239.757812,-17.224499,1212.209473,190.8759
83.969749,129.677231,26.444195,244.235229,86.873878
-24.966713,581.489441,38.516647,1656.54187,-441.776978
85.445915,32.057224,13.716456,120.846283,13.878329
55.634682,97.0774,10.789944,82.864922,19.611292
50.989594,94.127548,-33.561169,445.314789,36.295826
87.78492,93.776505,-44.569763,193.362656,78.589417
124.600807,205.422012,54.991753,518.628479,178.912415
183.646576,27.828375,19.166174,152.344467,94.32972
136.757858,46.230114,34.34502,215.438477,115.822609
78.416519,94.940216,-38.572578,108.671188,103.585434
58.186348,214.872726,0.810088,311.009003,-27.732412
212.43309,247.861755,86.093811,993.496155,-194.843124
133.20137,83.056076,-48.4972,444.660797,43.06966
65.056412,56.007061,141.120514,161.965942,76.04084
179.180878,180.841171,91.459244,301.385193,-1.966338
133.730698,279.494781,-9.438613,1264.040771,17.195225
45.240715,92.83857,5.722409,118.20591,76.266701
38.40662,113.111229,4.328364,207.014282,9.566481
4.923798,166.243958,-39.926262,449.543945,25.113735
161.473953,85.117867,-7.906408,315.306976,76.352692
81.874306,17.569319,17.342527,33.149284,85.69165
30.338463,122.861549,36.976051,255.685486,24.943171
139.327515,64.404922,6.449942,309.122253,85.257324
67.894829,14.037271,25.472887,71.610954,29.529663
41.032513,165.677582,-58.431648,310.453186,-51.895744
64.189163,51.119141,-0.885656,20.897785,93.56456
97.144699,65.416878,-29.690052,156.065155,104.160934
126.576248,22.225182,-86.738953,119.935791,39.454979
117.187569,64.808762,65.028542,139.872238,165.182373
25.506786,33.092754,23.948069,84.760651,39.863461
71.657188,398.171661,-30.252783,1124.662964,-202.008606
92.151451,598.581543,109.476143,5541.987305,233.11734
146.564163,403.999268,-35.611366,3096.803467,76.778061
46.166801,149.714523,61.616726,205.881165,145.575882
28.482979,139.799774,-41.990795,107.307091,29.264381
23.756781,127.651962,55.815281,333.794495,-27.356119
107.376045,45.928738,-33.857441,202.658417,72.400764
72.823753,165.057617,71.151459,585.926514,-93.871643
186.939209,144.652145,-6.552682,264.007874,204.329758
87.815971,113.377815,-42.203857,347.138672,28.903831
127.887863,176.756958,42.717743,389.483459,114.225609
159.548813,70.073387,13.344917,150.215012,52.551136
59.338169,12.071998,-24.911726,44.794731,105.589981
151.126389,100.644257,-24.264206,1148.26123,82.340034
60.529049,165.950241,-39.876431,647.71637,10.742693
123.537003,169.310257,50.803715,137.590485,103.559227
121.752876,-14.845932,78.306198,227.950302,69.404388
53.287579,435.540161,-14.86872,1384.739502,-72.379585
11.794978,111.387985,28.348612,131.673477,140.017609
130.51947,99.8442,-10.220901,1306.188599,51.332596
142.175751,32.154758,4.319998,173.896408,163.732208
238.676331,320.498444,-20.671856,2742.747803,120.20929
40.707214,67.342911,45.205002,191.200226,71.937096
148.271988,72.659691,64.99778,209.274002,82.727806
10.671654,129.693466,35.167027,313.213379,82.943718
194.314209,57.617302,40.698597,1926.545654,160.443344
-50.884495,993.195923,70.681335,2544.763428,-599.133423
75.565041,96.930618,-49.455296,1563.335815,68.730911
154.892044,164.568512,-89.249207,554.211243,192.872177
119.443138,63.393383,23.025024,132.439392,101.253273
-16.436497,127.530029,-18.546244,177.805084,93.088257
4.029213,182.972275,24.418913,240.997086,70.753586
-24.114075,182.55452,-39.361721,192.137833,50.200481
103.485092,-20.046871,94.332344,88.473824,126.232765
49.309677,68.209328,-53.73436,80.456047,51.28933
99.471703,69.768524,-3.887824,311.581726,69.339081
25.520645,185.662628,82.95916,350.837341,26.910892
106.549942,365.547424,-74.625206,1952.799316,356.69809
115.01284,77.166985,20.334896,106.322433,95.924973
53.947952,87.882973,8.578682,74.159836,62.232487
96.924667,21.875561,22.118597,58.279198,55.039505
190.652756,1.978983,55.208115,-5.95116,-21.277027
-63.527706,155.555481,55.936157,424.441681,62.339127
104.072449,169.732178,-35.393528,288.184692,129.593292
108.86409,114.144707,23.866974,510.687073,80.524727
168.036072,30.700411,-34.781147,266.872803,104.761932
52.096058,7.718048,22.252419,42.742332,32.461365
-22.942299,95.542343,70.889992,329.330414,125.046265
39.618031,28.939339,16.206591,103.334991,59.010216
58.862411,85.302391,-24.767546,199.996826,38.429642
221.099121,-1.330589,14.858628,140.446457,145.81665
86.571251,105.406219,26.63928,586.825867,63.044151
23.624231,49.491428,27.558558,24.544909,54.597347
93.463982,63.00452,1.168436,121.399536,103.009415
90.648155,95.660919,45.177376,133.193497,107.972099
127.571098,98.637215,68.184952,347.41748,162.034164
2.378048,121.458138,-22.088202,249.535553,13.948919
59.659584,-1.386404,-9.623432,582.610535,95.454102
148.256424,24.934233,-94.13269,398.723846,62.897697
130.939651,15.086664,-18.117153,152.917496,97.973579
38.265087,52.034573,-94.54216,138.513535,30.392841
124.748146,18.246874,-8.603551,136.350464,153.939972
302.126068,572.170349,85.687355,4776.23291,256.846619
62.289722,108.378021,-15.266541,210.789169,146.157761
10.53627,141.192551,-50.54961,588.876282,36.261574
165.795761,-15.771911,-45.689098,132.249985,93.972908
141.195389,108.042381,62.090584,129.63443,10.205549
168.090881,313.042267,-78.222084,1066.122192,89.580872
107.684662,163.692215,-12.254045,215.414764,199.242325
82.498421,54.659138,-4.981707,93.602371,92.991707
100.423279,137.111847,146.805923,232.77858,207.369598
56.776649,99.468185,-3.869187,476.580139,81.494408
56.884808,56.824463,25.798574,184.937912,67.431221
65.564095,74.011192,18.631813,152.780991,73.187553
102.324333,46.994125,48.764969,123.760941,82.541039
129.810394,23.005817,-24.676481,143.866394,37.327351
76.370415,45.580074,15.188883,86.231483,22.776922
164.39798,100.961281,-19.609821,294.955383,164.245438
67.339127,207.359436,-1.913754,524.581787,-27.950779
86.885483,166.781265,43.617882,151.769882,12.793873
-4.440631,117.269753,37.784119,360.335876,85.569603
84.932701,34.801964,-22.289902,132.939804,56.847023
76.027855,48.090942,53.001888,92.633255,64.814034
86.862045,27.681078,-16.696337,90.194527,59.227024
154.138809,91.982727,-9.596539,137.742523,78.250404
247.271774,1622.486328,41.342514,6192.936035,-886.552795
30.46183,86.15847,-45.470402,84.469048,67.911499
-50.843185,261.879639,-59.256264,1056.353394,48.678669
134.45459,-0.16688,-7.95018,145.795059,50.779102
168.905533,88.763199,-50.073273,171.856018,124.038994
101.014694,106.187759,-48.786228,320.438995,103.365623
43.334,51.209328,8.842745,94.014664,100.263031
133.201447,47.508152,4.1231,117.679573,125.003006
85.974777,72.234879,-44.809959,78.611481,76.740776
93.685486,807.366516,-30.405251,1715.538696,-36.752972
80.910965,163.228363,-33.198196,1320.960205,54.475491
111.643723,244.338531,14.300662,1153.425781,-83.107079
138.226517,56.933384,-27.627806,292.012726,88.589523
26.850771,166.558594,42.752518,313.513153,-17.771664
54.827988,171.642471,7.806564,178.370102,56.82782
48.12999,45.082111,8.757222,221.02182,41.370087
109.35656,165.835815,54.099205,491.307526,-90.560211
76.690224,69.817749,-128.126846,144.39325,18.929016
160.930862,55.038391,-28.364759,170.772522,92.822624
81.53334,-9.827108,-15.036487,66.715614,30.197004
62.805931,268.952118,-14.559067,959.029053,-113.997536
101.356972,7.001852,2.825179,221.510849,203.914139
235.163315,125.516495,-65.424309,306.487915,108.816284
32.051567,170.320984,5.404194,592.501648,6.395137
133.385773,58.747444,10.174649,199.015305,69.561378
113.252319,37.6455,-2.750226,62.776302,48.524597
71.494606,84.48941,47.609081,141.914612,43.518002
235.057373,139.782379,-8.234024,151.354431,96.183022
211.783905,131.280045,-51.990646,353.301727,160.864304
63.240643,279.173706,110.659599,1210.779175,-149.811172
66.788246,97.937088,2.508757,339.443542,92.317513
74.893227,30.877691,6.416909,125.934647,-4.266083
120.247124,-7.667844,20.380445,73.074562,67.281586
125.04966,54.792732,-9.351768,353.016541,28.313452
85.03334,29.115837,-22.244686,109.26519,43.71104
215.677841,23.188547,11.173059,204.503235,142.744797
66.990379,40.395779,3.460176,369.38562,120.199341
90.606323,45.286114,-39.722542,237.49585,123.179184
169.67981,70.537003,-16.631388,992.703125,168.55777
149.626068,21.390129,-20.320318,108.244576,38.115429
125.088814,-3.929225,17.230135,184.184372,68.205971
89.753799,184.540955,-59.522385,680.502869,-82.725708
124.395622,26.71468,-33.801125,71.618912,109.802437
177.205612,59.384296,-43.698715,270.95108,218.149963
21.780306,38.797794,11.925931,292.846741,100.918068
-45.620895,89.00071,70.768509,86.466011,91.482773
38.560024,223.41774,25.706724,441.920532,7.240225
35.290028,361.734833,20.431234,1654.520508,4.952865
58.440746,300.667999,16.593798,1906.737549,155.594391
209.181519,70.676971,95.485962,324.828857,103.237938
3.794338,61.278404,130.195862,147.599197,49.702408
104.017792,86.368668,24.102718,169.60463,50.891968
89.946114,18.512875,47.931942,347.25708,220.463181
55.511677,13.873556,-23.353626,196.876434,104.961792
205.567856,94.431213,22.380024,1067.799805,10.355786
130.617752,27.199928,-31.870443,49.061642,16.489574
151.018143,294.173676,24.518795,680.681335,392.061157
28.959377,129.620453,40.787941,386.71698,128.071747
113.531631,4.255279,60.920273,259.159027,93.915146
30.15597,56.058773,8.367169,55.267178,10.398761
266.712189,245.621872,79.632195,2525.89502,65.439964
95.196915,73.975075,7.108902,165.705093,151.490341
38.328445,103.607994,43.280491,73.237831,56.342617
13.457955,119.388634,-50.254421,122.198235,63.024033
213.809006,150.576584,103.39193,892.456543,211.934708
10.784096,151.414429,-38.047668,423.71579,14.042174
75.453964,132.097366,-39.8214,284.12326,-13.56653
112.81189,76.006699,25.644266,179.307495,158.942001
103.972115,24.275183,5.075348,109.956352,41.379803
84.973175,211.127151,35.26123,1314.119507,19.017412
129.707275,-13.12957,10.155788,176.535019,169.201813
104.930199,88.5728,43.19017,105.728325,39.169479
163.130554,110.771721,67.43737,288.130035,230.474411
25.571548,276.629547,-50.867264,755.355713,96.615311
122.289375,-34.702576,54.063759,206.84436,75.978233
213.093994,312.960999,-5.98622,1616.710815,211.320389
90.661926,55.072662,-38.116341,218.607864,200.455948
-31.852312,81.322906,51.472404,376.653229,77.819099
39.370384,167.415314,20.014465,345.695709,64.625587
89.526329,-20.083075,-11.696712,251.268173,111.565979
46.941212,99.203178,12.507387,767.074402,120.201317
30.961954,24.435036,-35.326916,76.856003,36.356941
49.84454,801.337952,37.610023,3980.164062,-284.860504
221.02182,213.552307,7.565118,382.377197,276.827209
143.946747,58.273026,-18.070992,217.19928,166.598129
-11.670282,96.18837,23.686705,414.99231,108.884247
63.631836,0.713221,4.80176,63.094856,81.838867
27.776987,55.588081,13.245091,66.073425,-42.325905
159.551147,121.731712,13.685986,196.9599,194.909851
79.598488,87.266701,39.30442,143.905014,144.611496
70.62413,87.722054,-0.894608,225.353287,-4.998102
194.448181,345.222839,-38.625637,553.902832,345.27536
64.893776,35.39817,40.05397,187.627365,7.276847
71.103508,0.797541,4.582905,287.719116,7.96569
122.434616,14.237572,-62.986282,169.603302,57.703182
50.269352,821.915466,-13.238442,2366.654297,-495.462311
124.372208,6.5485,-74.913231,634.338684,120.112877
300.712341,695.673645,21.628344,3670.230713,140.44223
103.030159,168.766556,18.010593,350.288361,237.233536
23.400181,50.458412,-38.078789,91.899284,38.305981
107.864067,103.107681,19.412132,107.224007,93.783318
214.257385,245.865097,1.851994,2096.130371,-41.811077
15.142087,22.145117,61.818748,366.168488,97.784119
215.800079,-13.432859,-23.85865,362.309692,60.342461
-0.490428,20.814169,6.128968,11.43554,59.78521
14.081172,50.938553,18.706469,105.6474,96.7342
139.599609,56.956463,-65.827316,159.89325,36.762634
194.492371,23.818909,-24.787556,120.201004,87.947319
186.398727,315.143799,-5.57184,1207.860352,37.646908
44.368462,76.632095,39.589211,242.419754,209.351288
93.648949,237.957901,64.88031,863.317017,-114.95948
75.831619,62.255383,72.890961,310.225922,157.759949
122.985054,51.010048,47.275005,502.879333,169.622147
41.098141,78.887848,129.080368,185.215637,17.757551
103.00132,21.713182,18.933107,59.768349,45.196693
256.756897,304.593903,31.188681,900.002075,178.958084
8.330097,56.538113,29.806087,264.258698,1.002228
264.255249,40.155968,-64.062775,183.824585,73.706879
48.355495,106.487442,95.132576,271.509186,50.950165
63.653294,242.816635,36.073757,916.464966,91.217346
0.600188,271.285919,-9.043916,821.999023,-95.208542
343.165314,207.825546,8.848555,830.213074,320.839172
33.589542,129.738525,18.133608,62.672913,41.44635
151.017334,30.121996,-45.983776,54.149677,4.544333
98.871994,219.550629,31.515888,402.877441,419.599854
205.192719,131.712204,-39.907593,958.153503,79.328018
250.464539,41.814548,13.101017,487.124939,224.976486
130.154922,2.372908,24.679485,183.522308,81.358337
131.305679,89.802803,18.074787,204.452744,40.248653
149.495316,62.977871,-109.252815,116.819641,60.812462
59.099209,187.078247,-13.881246,550.20929,50.787506
36.290329,106.595566,-28.003792,163.739044,123.558075
83.141846,196.309952,83.905342,1330.567505,122.610878
115.451721,189.262283,87.365776,612.495972,145.599411
137.707321,87.898964,6.020923,180.134003,58.446426
30.764181,301.95929,44.695534,650.033508,-64.632996
30.550968,109.98204,-4.810381,109.751999,66.138931
174.253983,460.081635,-32.271641,2251.061768,182.911835
59.200451,11.884326,-70.717339,-3.169674,3.758272
100.845779,36.90546,24.87759,85.718719,43.253036
22.720762,110.870125,39.654137,245.505264,64.130844
123.102875,3.851343,45.888683,175.386017,57.851166
78.669861,60.49403,2.696423,96.597015,107.595116
114.648087,258.614471,-54.653477,453.785492,335.881561
98.309158,66.781235,108.346855,132.050323,28.170494
90.961441,174.702515,-29.194653,320.90155,306.730804
97.127655,-123.611305,5.920058,294.677185,97.39399
68.819351,62.378998,-3.973024,185.711136,70.285568
90.76281,-22.874842,66.891319,137.015991,136.866425
28.71983,230.507339,-13.212004,1742.753662,35.674572
53.856213,76.153229,29.928648,102.111435,3.98543
82.537369,100.350327,-58.563492,1071.663086,151.601562
33.57066,-31.176371,-74.820892,100.93251,31.672812
50.195049,-9.766891,3.552125,87.651672,70.251808
129.860733,123.959717,-82.868828,217.733978,99.509537
151.70546,131.694046,-27.822292,1162.774536,133.339615
-15.500242,54.250248,27.36097,114.828529,3.556499
55.23156,236.391693,31.382887,928.976868,-65.223267
19.13706,66.869278,33.403973,45.08466,11.029393
98.586899,59.339977,-63.59827,326.037201,92.197426
132.813034,185.992249,-10.525112,591.243103,-21.81459
55.951328,66.669991,-18.535946,52.861336,29.070549
191.599136,42.130131,27.349747,91.24614,22.986565
160.789902,111.010864,46.27198,1056.594116,96.624954
185.459427,61.945179,49.976242,885.164551,109.104202
160.987686,38.08897,1.247402,75.202782,68.457642
69.642845,16.549873,-31.433512,67.801926,82.723305
142.815567,77.80677,31.955984,157.440475,135.847061
124.604477,20.119284,-5.358877,175.976822,108.895149
114.561203,53.511795,14.036473,248.397766,85.707848
73.460449,55.454002,36.414921,407.840302,107.413429
58.444,50.143631,-51.421421,153.184158,88.628159
42.308876,68.427963,0.670925,79.989731,13.081328
57.004173,41.258213,-36.703003,75.262268,25.328321
33.14286,184.366058,-30.06753,355.019989,29.641792
162.512787,-38.153839,-71.743553,352.447266,120.052467
27.452995,158.89801,-14.419332,625.492249,106.337685
193.201187,65.815475,45.689438,130.661377,138.434464
24.115355,90.285408,6.468165,58.931797,32.559994
70.294235,18.146391,50.143311,85.266754,16.751013
53.278561,-7.936151,45.849808,127.046341,80.91748
41.031895,126.363968,16.832939,215.768478,63.308155
165.125076,64.042511,15.529165,155.054749,39.423073
84.063339,-30.763248,-2.1717,50.318272,51.177994
174.655823,37.321892,19.191032,731.852966,79.883133
28.744316,58.935635,60.304523,110.356979,98.796936
91.71019,55.969727,-27.37343,205.841293,19.320366
107.596428,280.322906,34.188423,867.795349,63.253536
66.905365,160.560944,15.154725,725.218994,82.019547
115.295532,57.96933,4.506781,451.628632,15.736542
75.539093,-16.795309,4.899935,399.30307,-26.898909
100.476318,262.425262,-50.244587,904.568237,-74.849693
80.270523,36.911602,-87.310791,60.585468,42.33577
87.437759,252.76001,86.755379,2262.776611,104.279556
58.77459,59.832012,61.579216,315.020477,70.291939
48.212833,115.605225,20.742168,594.740479,54.516464
6.251014,91.991051,-87.018173,65.563393,3.199522
68.291321,62.858776,-13.3861,224.421402,99.868919
68.92244,25.042696,16.016708,153.659225,69.352509
3.691231,46.277218,63.908096,148.826233,93.382927
23.030008,48.576321,49.505421,144.847946,40.417988
100.006126,33.802696,36.636539,114.634964,53.856548
108.613754,22.050045,-33.758045,104.461136,44.209805
215.464935,3.149035,67.021774,137.42012,151.028534
173.854797,51.489025,54.265106,123.788788,82.929832
92.990807,-17.852917,-49.897194,69.975601,74.218208
90.3368,102.372673,67.335449,133.525085,80.80954
175.836853,72.315971,22.059261,546.935181,-49.577194
106.55307,60.479301,31.165453,845.02301,82.739449
54.43433,-31.411755,7.096966,86.349045,46.8447
126.24572,581.488647,38.643738,4578.95166,-14.467222
146.806107,13.516259,37.854355,71.362999,40.507824
122.339371,96.912529,12.964746,111.080383,75.107353
211.062912,95.309692,36.900196,150.8181,154.775787
2.876273,463.165924,-12.706399,1965.552856,34.007793
16.60741,157.376312,9.528808,290.377075,27.207205
10.775814,189.963028,37.636215,339.880188,169.189835
-5.032753,69.860168,-38.833378,-23.439524,-3.451012
102.914719,76.393837,74.232689,169.74971,42.044884
105.751633,52.485561,-29.753761,434.985016,76.392097
110.481163,150.293839,42.757175,598.72998,18.851948
92.951065,32.194824,34.561768,246.96553,139.013062
76.572342,98.82608,-88.044899,131.059097,28.869431
98.434792,110.260429,-56.879189,316.290588,-7.87555
124.624863,125.501106,-25.00318,392.914154,158.714447
151.792984,202.462723,1.456732,721.140503,-85.805428
102.777489,100.658936,7.422934,125.67897,64.991928
115.093468,314.916473,-57.917213,745.338623,-109.93412
41.199871,163.784851,17.799992,902.520325,50.377533
74.503952,53.18309,-9.567894,158.779846,57.586006
74.045914,86.727859,0.237934,98.463371,27.381439
190.721878,49.625267,-85.451218,108.541939,63.08337
38.954071,164.799744,58.162201,1172.186768,157.561371
99.568069,94.730469,-36.274765,226.164124,100.635414
115.918747,108.087891,29.045242,637.158203,47.0145
158.412491,120.425476,23.31258,366.951752,178.064438
246.508286,92.437279,-10.015831,452.745514,168.70163
-55.303299,156.394943,9.157288,271.348083,-38.650284
140.069702,152.122742,34.064716,349.241669,197.28212
80.796982,9.228569,-62.081776,107.631172,89.83783
-48.042725,87.795425,89.557358,84.521698,45.405876
75.334587,66.663315,-45.722637,186.14978,77.183052
48.823948,79.35833,12.069569,135.864746,76.467949
78.883682,58.197353,32.888924,343.365051,57.075378
44.360962,106.819435,-73.766716,94.738998,27.109528
59.187485,166.643265,20.551279,176.920303,40.74202
104.898399,150.066071,-27.495836,1110.152344,102.243721
153.748535,353.214966,-20.984762,2403.195068,26.686102
402.664429,19.625368,1.173725,3395.305908,473.657684
-5.808699,58.477337,-43.655399,45.825356,55.008633
189.227112,-9.995899,68.439682,90.264435,84.008614
8.435194,58.05743,-52.315609,48.498085,116.250267
-7.956958,131.218948,22.621912,352.373596,7.956151
159.52774,51.001205,40.210823,155.696091,157.675888
53.092579,37.884583,88.381157,124.743484,57.35677
119.549355,97.739555,7.017815,308.901886,123.392868
138.502487,454.865967,29.937769,2535.67041,-64.09565
209.197678,84.835503,-0.050865,1052.959717,92.127586
87.796341,81.885544,32.479439,123.195839,88.963379
66.033813,143.504135,11.772696,488.912659,16.155994
21.384481,300.10556,-14.233653,2273.994873,203.617355
88.187668,155.661102,48.000011,887.073181,-10.101964
-45.366306,152.432938,6.717091,169.502731,12.165465
16.673965,156.68544,-62.731422,292.607483,124.544243
98.578255,156.591278,-28.514297,1439.868774,57.481407
65.15036,-28.733093,-56.095623,42.565029,27.528477
37.924145,96.791817,74.811386,252.663986,84.387497
185.992447,155.937042,-18.52746,1151.653931,28.675943
32.244278,102.342636,-69.259781,370.880188,55.338432
186.647537,4.423837,31.157784,157.468369,107.394669
9.297949,101.688339,23.600084,664.621094,98.466171
168.244965,191.647751,11.862524,1617.491943,128.844589
124.238815,25.156021,-19.535694,148.341782,70.825134
90.594177,38.36272,-3.519226,252.889954,75.366867
461.041199,44.183506,5.464615,142.79274,108.194183
27.304752,82.192726,-64.244392,0.874045,-33.18821
212.892578,241.178436,-72.735123,1764.922485,202.430267
60.744499,48.1022,-12.576921,129.024765,105.614021
26.531199,458.18338,22.583296,1858.671753,21.204935
20.211615,60.340919,-28.574564,261.290222,82.599655
74.164711,182.511398,-12.110548,480.61853,-43.080841
72.753265,-4.926232,-35.084019,127.178566,53.960312
113.077805,78.4048,-121.161682,181.483093,112.947914
43.832035,40.322746,-17.228363,769.928894,-20.755028
84.089577,75.96785,1.023367,201.749115,165.6642
6.517101,392.742279,54.195053,1161.458862,50.213436
127.320786,87.338829,73.381599,167.404251,68.77314
62.328835,89.144218,1.723237,353.383606,40.721153
107.88472,19.007299,84.455368,136.023285,56.129601
68.959946,37.547779,57.536583,149.140259,72.444122
51.292713,165.531952,-16.677485,241.01207,230.230453
60.001823,1046.275513,43.692131,5514.056152,-93.666229
97.143707,45.627628,-46.986923,142.960007,3.949037
114.964684,60.348045,29.012142,72.253845,56.141159
80.086075,241.291931,79.063934,827.388367,-49.77319
173.187531,103.274605,-59.127472,232.373108,104.842789
258.078369,304.141815,-38.625694,1056.110596,3.110404
