WT,pptase,ST,SpT
5006.491211,-64.973343,700.410339,393.274139
12335.00684,463.097046,6222.013672,1333.873291
1263.304565,-31.251083,1403.424438,135.852097
5055.663086,-191.0923,2717.112305,187.96199
10388.91992,503.212982,2159.463867,1076.536255
19235.84375,316.879639,4496.38623,10.299126
15478.07227,-12.400316,2344.175781,169.073669
10897.60938,-146.57312,5084.625488,1376.933716
3603.587891,100.707497,1274.788086,176.127502
750.560913,234.120987,565.346924,55.663574
3032.061279,-42.709702,997.112732,795.072388
1388.610352,-21.582455,1568.828491,211.159439
6192.950684,-234.379196,4701.175293,647.682983
13721.29883,-31.238337,2522.687744,321.860474
3196.396973,15.366618,368.76651,194.873581
204.629745,-136.156998,634.297058,105.276291
4191.634277,-143.162979,696.838257,390.830353
1570.449829,-53.214523,1142.504761,327.89682
1392.439941,-87.127769,11709.82031,200.94693
976.048096,86.283318,655.41217,396.073608
861.984253,-217.346085,404.849701,371.248535
3113.27124,-104.933823,1277.972168,552.525757
7860.191895,-80.235252,2648.259277,901.081482
2268.255859,-85.660751,2774.470703,486.749725
3209.144531,19.961315,1175.72229,89.867386
9180.245117,-77.553688,6859.775391,1081.936401
15615.71582,38.025764,4763.826172,575.659485
7020.431152,65.554382,1196.484985,265.071442
2324.268555,39.593929,463.686005,187.07991
1461.786133,108.244385,986.208679,269.129303
2883.325928,-114.333725,1485.17749,490.95578
4692.694336,-67.92981,1287.431274,460.138977
7818.27002,146.180099,3672.143555,1021.276062
2929.338623,500.76712,2622.405762,268.532043
5165.901367,391.67453,2912.61792,20.179291
1817.905273,-111.852097,649.093933,546.914001
2149.33374,461.202179,1369.914307,276.922729
7465.625488,-223.8461,2738.588867,1213.75647
1942.997681,-102.72905,2196.413574,624.364563
1307.01709,100.581299,1052.810059,243.843826
2702.939941,345.556335,790.966919,108.11367
17338.14258,165.758133,6235.76123,1544.614502
1033.731934,38.259197,1008.302673,105.191544
1305.014648,67.731049,659.314331,35.91943
4021.908447,71.354477,1745.05188,437.025879
4238.572754,70.516792,1222.085083,180.968842
2804.430908,70.773026,2292.140137,914.108643
1875.860352,-122.896591,3672.777588,909.430298
616.846252,20.343723,343.884155,103.92424
1860.758911,-20.523441,1485.122681,513.547852
3732.661133,741.021545,1234.398682,447.622406
4921.569336,328.212219,1084.165283,3.95828
8063.860352,-179.514526,5929.34375,1620.118408
3808.670898,-149.294861,2754.71167,1430.127563
2828.297119,404.84668,1407.628418,731.309448
6553.288086,15.112736,2127.239502,277.862427
331.747803,-11.301431,277.753906,265.294769
4786.26123,140.75145,1089.982666,266.043732
4984.150879,327.263367,2228.911865,794.965271
1541.827271,93.551361,710.317871,238.868759
4427.514648,251.17778,606.709839,411.648499
2096.267822,4.002331,1424.941406,418.569977
1140.551392,260.47644,632.820374,215.946548
4305.387695,349.22821,1682.948608,239.347931
1847.032471,71.034615,672.973022,496.038574
6025.220703,-104.315857,2446.022461,740.42157
10327.70898,-104.925064,5487.713379,1405.880859
5579.373047,-8.71872,400.023163,152.638931
960.618774,25.612614,5099.057129,188.28772
276.806519,-66.719353,316.559998,108.625465
14568.87988,593.126282,6514.522949,338.050323
2109.293945,123.291527,4734.574707,175.390884
14818.35156,759.019592,5464.629883,436.051697
2071.095215,-53.608006,2276.414551,325.732391
2764.462646,212.590302,650.375427,311.413544
390.663513,-25.958303,44.603909,24.742825
10383.32129,11.245615,4337.930664,588.170654
1539.345459,-82.155556,5548.552246,142.190155
14195.12402,-3.933189,9365.734375,1263.362305
3313.24707,-83.620544,2329.453369,662.314697
904.12677,13.429795,613.858521,119.325256
9550.677734,-67.704987,3384.727783,475.651123
8009.546875,-68.071831,3958.283936,1549.860596
1300.5896,-12.476539,687.96814,324.554504
769.96637,19.332397,282.279572,279.036499
1873.768311,-174.755875,798.481628,715.390991
12037.25293,-69.663963,2648.634033,1089.09021
8840.783203,-178.263245,5751.231934,1636.059204
613.067017,-57.220364,608.306763,161.887741
908.579529,122.526512,1142.635132,629.582886
1087.685303,157.570923,959.43811,40.205643
10599.41113,-160.231766,5201.726074,1018.140625
6129.591309,-205.731171,2527.212158,337.12854
6325.032227,-76.69207,1194.600952,134.267838
2854.086182,-35.168552,1810.085327,287.303162
1727.363525,212.332092,3374.740479,329.511292
14681.30566,-145.092972,7270.044922,1180.782959
432.41449,-117.462418,6794.891602,128.060638
8837.568359,-115.08728,4349.180664,856.010559
1303.543335,21.68417,2276.7854,174.834412
11806.5,137.708405,1154.184082,606.091797
1375.342285,-103.489807,1085.936646,388.109253
1181.351196,406.420197,1416.132324,850.960144
421.219666,-81.665215,777.922363,102.984283
726.197327,-40.351604,607.464233,174.096817
8246,-103.490417,3411.218018,833.234802
14328.12988,-9.820173,3738.460938,982.266235
2804.611572,-0.421721,3964.36377,277.418579
12488.05859,244.268997,4070.330811,42.347717
16991.05078,314.296387,6376.215332,626.234741
14656.63086,-120.714111,5880.209473,1160.137085
4155.695312,288.040436,1803.491211,435.389618
5493.168457,83.330681,1895.171143,348.73111
901.766357,-49.036423,614.429932,309.413513
1210.014771,99.946358,1171.500488,39.313774
1742.41626,-34.935917,805.025513,81.22065
910.547241,-50.643707,795.810364,507.499176
572.065918,54.707615,209.967957,174.014297
1681.839233,8.251568,1127.703369,411.075958
3973.614746,-49.491451,1014.111267,153.51535
2240.197998,-6.734982,1586.989502,952.647461
3214.002441,281.719055,1703.375,112.534401
2461.055176,33.935661,440.487885,117.137505
483.798737,120.003624,714.662537,72.280777
4126.705078,-13.364244,1318.435181,506.539032
3207.932617,237.948822,2543.269775,735.300903
3676.282959,159.377045,2433.940918,436.380798
2701.636963,-17.127831,1527.787231,327.973145
9257.681641,-34.387428,335.579132,109.438744
3282.257812,214.653961,412.288635,202.576935
10950.46582,-44.53273,1652.858643,401.069061
1430.148438,-24.72024,737.884583,409.234741
5418.463379,209.514145,4387.032227,117.45369
9978.643555,29.441267,2750.999512,393.878174
1637.447144,65.582436,622.548096,40.824055
2089.46582,187.700943,665.845703,195.126999
642.901062,62.659149,551.72052,558.606262
875.873962,-23.571564,713.317749,1322.883423
6646.676758,-5.385916,1827.477783,213.569687
1053.770874,-29.365873,742.626526,81.615379
956.068115,152.700729,321.532043,283.044403
3985.704834,7.719331,602.118958,488.498871
1011.984741,-49.524971,614.572693,960.635376
6321.940918,-44.035511,5003.862793,535.047791
1571.197144,-25.541735,202.835754,260.932465
4230.519531,94.827873,1786.280029,277.187012
4277.095215,-132.817703,1700.04187,1776.761353
2428.270996,-63.943626,1729.929932,230.32724
2164.120605,-64.46196,1102.145874,869.402222
469.72821,-118.828522,251.396393,85.903381
3427.862061,169.888412,2341.4104,3226.181152
3128.435303,-5.974125,1974.965942,323.020721
1370.878784,-152.00061,1841.569702,448.660828
4368.755859,-217.625381,3620.368164,1168.969238
6057.853516,-28.97051,3976.60083,588.578735
1538.008545,59.196945,1418.451538,674.984314
1297.721924,682.103943,1956.703979,526.319397
14199.76172,-56.747017,1758.090698,179.220322
1400.349487,-41.373489,1311.099365,155.570221
3992.82666,-43.710129,1726.234131,2235.087158
8459.251953,-56.59227,4232.736328,429.242554
3026.79248,80.782097,1228.495239,235.068115
2216.995117,-190.753708,550.202942,518.787903
5266.368652,171.928848,4032.546875,223.72287
4490.510254,-5.349777,2558.66626,941.84845
6553.424805,388.677032,1910.910034,1297.71875
4096.57373,-64.15789,2101.180664,581.124451
894.380371,84.576538,515.566284,34.797771
2281.662354,21.923687,853.92157,75.575104
31550.17188,-161.785065,21333.30664,302.458496
3350.832031,231.251709,1752.174805,80.054306
12603.70313,-13.69806,1440.020264,288.150238
3416.936035,191.333618,1646.506958,143.566483
18170.7832,224.754868,7911.795898,2873.941162
7810.301758,206.277328,2599.62793,664.721985
2515.125732,74.500381,277.707397,272.856415
4363.026367,24.279987,1476.228882,214.860687
11096.58594,-93.037003,7330.326172,1277.248901
1831.807251,1.738659,1328.406494,272.013672
8410.130859,-45.246658,2941.473633,334.179962
1148.970581,-88.018814,585.338989,991.67511
15635.69336,199.951721,8423.114258,160.530121
12137.94727,-38.673023,2710.197021,871.25
1729.523682,-0.881913,1146.624268,174.536346
1643.239502,218.423859,779.383789,863.826233
20004.14648,-184.993927,7313.317383,1558.088013
2581.968018,71.621826,1152.485962,138.397995
9327.014648,182.72139,5335.341309,16.711441
14254.15723,-96.892113,12372.5791,597.105774
3847.818848,-99.268456,1707.933594,1180.257202
4202.583496,272.54184,2203.233643,377.10672
7787.787598,-25.685394,1849.43335,412.723846
1499.225342,-81.52079,788.944641,404.53775
1125.616699,218.77063,796.758728,479.424011
1087.077515,-71.72657,380.84079,239.623901
12326.39356,-20.024797,1509.600464,237.154663
4256.584473,436.404938,2868.779297,718.39801
7139.078125,-30.791441,1564.34375,971.316589
4912.808594,-8.829534,1966.71106,144.166061
6264.985352,-52.778702,4020.769287,1356.460205
6917.467285,687.555542,2177.914795,9.871745
737.151001,29.899858,303.772003,153.182724
23918.92188,-11.524002,17976.99805,1061.513672
763.363525,-76.13855,424.024017,192.081604
2518.284668,15.733845,785.652954,293.848724
690.180115,7.009493,1402.969482,101.815659
3222.30957,22.679609,2153.295166,315.610107
41433.66016,527.05481,38331.32422,5843.979004
2613.275391,557.689758,2661.673096,827.215881
577.831848,-19.388367,965.927429,20.283821
593.162476,122.376083,1161.691528,466.283691
6154.514648,262.363983,2645.182129,1638.692627
8837.578125,11.794083,7024.091797,165.587814
367.891632,178.248779,195.598251,81.49321
3640.45166,8.698274,1991.580688,94.249825
308.242096,158.501587,215.467407,27.561527
2405.125732,-75.352417,1270.15918,945.49939
5719.375977,46.935143,1609.742188,98.152863
3407.39209,-74.377335,1535.604492,818.925537
1507.506104,103.616585,1066.705566,107.993286
5607.45752,-105.724777,1477.202271,278.100769
2564.327148,18.969105,1719.138916,529.237976
166.702682,200.506866,20.953373,95.286186
4843.277344,-66.904831,4696.524902,231.399307
2497.422119,-10.394682,394.503601,243.011063
1229.725464,-28.603447,1102.097656,1415.2771
3357.257324,-58.222588,3511.47876,164.779938
6694.922363,-155.719604,3632.448486,1523.612915
5677.22168,127.294151,990.525635,374.828613
3954.475098,166.156479,1317.460815,340.509979
13767.57129,9.137957,3773.775879,321.380432
23946.80273,-329.781403,18218.1875,2829.397949
2686.372314,184.719284,1145.419067,266.461914
11631.87598,-6.70672,2026.227539,634.390686
8713.212891,-119.744621,13091.11328,904.49939
1283.944702,-42.218483,746.156494,200.690033
1213.477539,1.598569,554.624451,445.893402
4402.213379,-71.658615,1750.002808,321.200226
3434.285645,26.228535,1944.457886,543.480591
6237.843262,5.221185,687.573914,244.815414
9468.104492,-14.076391,2816.016846,179.088928
10774.39453,108.764931,2337.490723,282.383636
5958.835449,11.843913,978.826965,359.916351
1735.986694,-63.394718,922.153564,515.37439
307.433411,46.982239,91.248039,44.689247
6012.858398,-46.738052,907.647888,164.161743
1843.435181,-210.654404,950.654907,365.461121
7176.675781,296.892303,5775.595215,488.31427
6295.304199,26.379726,1433.592041,449.813141
11759.58301,-76.719193,4473.346191,536.301575
1429.496094,246.013275,615.836304,360.643005
7237.037109,137.592407,2155.775879,485.434692
15057.6084,-38.87616,7311.095215,521.573303
695.045349,30.934708,660.969177,306.658936
4952.356445,-4.376492,1522.73584,460.194824
6521.359863,158.100006,1040.709351,249.177414
4688.075684,-35.160679,1056.316284,265.585785
3265.280273,53.571705,6210.981445,139.362091
12878.31348,-115.596031,3857.768799,932.930054
8961.982422,-25.153517,1457.04834,518.515503
2401.461914,75.079468,2309.400391,212.520691
5983.90625,-23.532799,3975.911377,615.017822
924.892517,184.441193,1672.447876,244.449875
17315.88281,318.378296,6587.311035,371.990967
28237.01953,-101.115585,12519.88965,2817.472412
1206.421265,-43.169571,864.124878,1101.783691
9813.392578,163.65448,5094.564941,129.238281
1632.176636,12.301711,1011.192871,106.208931
10731.54297,62.695827,3222.514648,1130.73938
3323.361328,54.13205,2873.244629,302.887207
20150.86523,-56.796055,7953.555664,640.433105
576.334473,45.127232,645.426331,321.00705
6733.039062,-56.417831,2252.535156,363.429016
3354.962158,-54.83392,453.592224,164.970749
1599.524658,49.632591,876.754883,446.351471
8642.692383,53.420635,1810.245361,822.833191
180.590942,-6.466886,97.764328,255.434784
7218.061035,224.995453,3055.977295,244.452911
4924.009766,-72.798828,1850.905151,481.200317
7848.604004,55.923584,6972.019043,1770.319214
1936.304932,86.890091,804.522034,271.308777
5387.123535,-105.527954,1609.30603,1060.540527
2502.444092,-40.924759,2173.959473,229.678802
10289.19141,328.361115,2456.989258,880.174988
7946.106934,615.430725,6227.318848,823.772705
4534.438477,93.407455,9828.336914,566.122192
5325.559082,-14.86153,2560.955811,119.096275
7318.17627,231.360779,3367.554688,774.845276
593.652344,-7.630627,1712.904663,97.835144
5484.710938,-55.359188,2173.998047,314.278961
858.884033,-40.584202,363.767212,284.091949
4630.193848,113.505936,2109.957031,574.692627
9129.085938,-8.424307,3128.076904,1004.978455
1126.662598,-36.678787,929.871704,369.918793
4370.476074,-189.369843,2795.581543,1649.527344
646.544067,106.010468,412.492004,293.728516
3165.161621,30.4027,3247.403076,3.329519
7340.785645,-136.759018,3712.175293,1664.438721
930.5802,18.210262,1667.3479,324.380096
4174.012695,598.474426,11398.58887,128.858826
3978.343506,21.146639,1759.509033,143.146622
3560.309326,76.471024,2816.252197,372.378906
10984.28516,110.763451,4044.430176,444.779633
2794.311279,-56.503117,1221.231812,1070.714722
9400.367188,120.723457,4139.71875,420.75708
5818,44.353828,1666.569702,581.171936
5211.505859,61.254017,4155.554199,467.78241
2433.147949,223.85556,545.055176,48.470684
776.369629,49.060436,861.792297,180.950867
1787.946899,88.531807,1635.379272,141.514267
7249.660645,-114.2286,4162.157715,660.738831
3480.536377,102.838837,1039.623291,438.6828
10591.61914,-168.886856,7263.219727,1517.377563
3706.79834,149.947876,846.45929,201.559967
3474.334961,-3.94137,2948.197754,269.871307
2757.969238,4.754992,1427.367676,255.210754
7234.818359,67.904617,2068.806885,306.45813
15293.28906,1.194408,3142.210938,491.790222
2184.50415,63.645393,1326.523438,348.954071
3195.608887,139.588989,2190.942139,679.728088
14828.12305,-105.417938,3793.144043,1258.996338
1659.87207,218.084137,1031.614868,1038.89978
13859.20313,38.20311,8854.350586,393.709351
12655.1875,-39.850761,8115.533691,1847.19165
2827.797363,157.588013,2528.079346,16.526886
5006.521973,-206.1698,2518.056885,1246.874878
511.403931,43.35408,510.374298,71.462463
3626.516602,-20.990593,7077.159668,159.618668
5074.525879,-163.50824,3337.936279,1859.747803
1560.645142,74.723557,1053.85022,237.220428
6291.140625,49.369652,1237.786865,216.210785
18272.65234,-53.136726,6149.70752,756.249268
1380.15332,-62.213928,1634.703125,109.645561
9012.549805,167.002975,3104.588135,267.455017
3340.382568,51.515415,2346.768311,160.279892
12706.76367,132.274521,4532.336426,261.760193
7764.358398,-117.185852,8271.591797,1503.740723
16573.50977,-29.08744,13182.88672,1895.993652
16571.20898,320.654633,5093.038086,1354.581787
11820.63477,-120.362854,3068.807373,1452.889648
1097.372681,-4.151069,993.264404,212.372772
3696.89917,-15.519896,769.58075,275.471313
3568.72583,-88.876282,965.064392,126.922211
3866.916992,-155.13443,10181.7627,202.536316
2420.426758,78.328697,1107.820679,545.707275
10796.38574,9.465466,3272.805908,828.957031
6169.466797,-32.256355,1408.111694,271.720673
7852.186035,164.003967,1783.15686,411.402161
7028.727539,-91.670181,2308.804932,862.514954
8708.505859,-103.15554,6469.54834,474.006744
13795.78711,-64.74128,12011.26953,1018.428894
11503.32422,347.305481,3434.350342,1190.088501
1591.960693,-79.239395,2373.439453,96.68026
1367.069092,-98.86187,786.391907,399.58551
3283.155762,112.870461,1663.716187,430.207489
5749.133789,-93.654312,6425.101074,126.518768
2849.503662,162.432465,1485.259521,266.646179
14892.40625,194.326141,8861.648438,424.199524
4066.493896,279.275909,1846.870728,361.804993
6258.597656,-23.271658,4546.84082,1876.756226
4364.389648,82.392204,1487.255371,399.193604
1646.778809,41.436134,708.804016,380.56604
9557.214844,448.870911,4019.633545,1154.429688
7732.620605,87.285851,971.125916,67.694901
1094.97168,-75.791008,1429.945435,292.343201
3244.995361,587.121094,1716.980347,1328.764526
12077.59766,-34.989365,2365.929443,1286.570557
1383.905273,-57.208923,1342.299561,190.38266
19270.70508,321.764557,8780.634766,993.277283
5074.401855,7.414901,1933.380737,624.104065
5706.1875,-63.028728,1933.3396,664.350464
4564.037109,-20.383751,2470.90625,338.098022
686.349304,18.55109,784.748169,50.297974
2253.470215,180.529358,714.762878,90.728889
841.237671,173.819946,994.140625,100.299698
3367.742432,2.195868,1603.860352,263.346558
6899.47998,-40.498245,1576.353882,793.928528
1388.093384,-21.026342,608.843323,285.350494
3395.415039,56.292217,4094.96167,429.68219
1203.654785,38.92276,771.556396,575.648376
5981.668457,365.15863,2814.131592,800.38562
2566.793213,-78.373016,1683.728149,200.979904
12330.44531,-57.363281,1987.033691,527.386719
11112.48731,337.034546,3953.108887,1959.962402
7750.064453,3.420625,1583.365234,544.511475
8523.93457,386.328949,1377.541748,177.623535
2917.939941,139.388809,1715.77417,259.839966
8256.62207,-32.462593,2671.547119,612.24176
6517.035156,-227.412659,4130.483887,2580.759277
5141.536133,-119.219009,1475.952271,1060.212891
8080.780762,-61.513889,1253.091064,615.863708
507.376434,98.252838,2876.205811,44.781914
3414.22876,-67.904083,850.397949,169.057129
10757.71387,-29.608326,3947.039062,683.184753
2288.120605,223.42569,1462.962036,327.157837
3360.290283,59.052723,1969.138428,210.445114
4613.671875,-133.081467,2647.212402,423.297241
15364.87207,205.985138,10576.17871,2534.003906
8400.439453,133.090149,4071.620361,347.881104
1061.981567,-149.253265,860.701111,860.099854
1583.317261,224.520096,991.444397,84.006721
858.137573,15.446253,1071.503662,210.657379
6389.198242,-53.631435,3720.259277,732.047607
422.649628,37.892117,139.081512,166.876068
3812.733398,-86.75666,4617.104492,1501.554443
8294.198242,-126.637184,2065.861572,760.964722
2130.177002,7.375492,1283.207764,54.342518
553.686035,25.703037,329.588745,80.496666
12741.84961,401.564972,4185.832031,805.091187
1258.370972,-77.583649,1973.103516,357.637207
2282.117188,-98.67968,1819.709595,774.886047
8969.827148,701.662109,2384.819336,774.800476
3456.54834,32.55471,1499.732178,176.327652
5184.496094,-211.452652,3193.084717,1063.679321
14844.18164,87.695839,8971.931641,235.019012
7403.359375,-65.552574,3084.800537,1082.72998
1204.439209,205.166031,1013.115784,6.79457
9731.131836,-43.037216,2612.911621,853.50708
1363.177002,-22.318176,1840.408936,161.142334
1228.799072,33.987408,1161.174072,689.458008
1466.202026,14.31389,1395.016846,1483.709351
24452.58203,-146.366669,5144.756836,1608.605347
4727.150879,167.720901,1782.637329,552.072388
7344.53418,-79.838158,3376.653076,1277.510742
4018.129639,263.695374,1866.22522,260.27652
21726.65625,97.310905,4026.076172,964.127319
5296.169434,113.096458,549.143799,53.578743
5080.724121,67.056213,1052.632324,126.390495
660.806946,11.019583,968.343323,192.205826
6986.168945,219.32399,4037.979492,173.81308
425.85321,91.981895,433.289856,125.702782
1306.616699,30.268616,2023.635376,96.57505
2761.376465,23.350504,1993.92334,224.676865
1133.286987,13.026357,716.605347,87.697525
3807.893555,89.976349,4505.246094,137.817276
3420.213623,-181.83049,1348.410522,647.787415
3742.224609,151.177795,650.256836,265.22171
