WT,ST,GFP,SpT
229.52742,21.000921,1142.338135,56.360874
1052.127197,19.910582,1018.848755,103.387215
915.129395,-82.858948,1360.193359,61.034401
323.984863,47.532963,1640.144409,127.773544
635.094116,9.019615,2176.289795,8.558125
767.865051,-87.315277,1105.120972,137.963272
3257.119385,-82.260483,15492.97656,32.404648
957.374695,38.29467,938.93396,114.103416
360.048004,-35.94738,746.578796,56.108757
2283.445557,-52.154343,3874.574951,63.70557
322.311554,42.005688,1149.639404,74.867462
3282.727783,-135.889374,7246.711426,79.613304
10038.61133,-169.575546,20890.93945,50.949295
1280.141113,15.489515,3467.343994,-12.316475
504.600739,108.448761,1877.92395,134.064529
2365.479004,25.786264,24250.74023,46.1866
304.602234,0.294631,2549.36377,7.605433
386.916016,16.228664,666.840149,44.416855
1228.811279,80.752136,3691.713135,93.06601
1637.10376,39.600464,753.059082,41.09222
937.627808,4.182107,8292.900391,-72.050385
658.07489,-28.591406,2771.761719,36.191357
1268.152588,-10.13679,2757.479492,124.411667
4114.007812,25.381361,22742.08594,-42.399841
2190.777588,-45.092716,15257.51465,-8.293357
1422.299683,-28.609798,7122.378418,72.542755
1881.702515,119.54435,5863.836426,123.160431
224.562149,-43.337143,267.194244,111.849564
374.543854,56.450146,3747.291748,56.874493
745.958984,-55.600338,1697.779541,89.001465
1457.684204,69.092201,9812.549805,-71.915443
1652.747437,90.954453,7030.731445,81.70916
2230.450684,-92.068008,43918.80859,-71.174835
1903.322266,-65.942398,11337.92871,-71.639015
5309.302734,-33.710297,38059.85938,-171.067688
1038.03894,22.56369,25050.60352,51.91415
10800.83008,-82.328506,56561.35156,-381.285065
891.711853,-62.742783,1368.595703,5.92344
1090.84314,20.16498,2742.134521,68.372566
4000.705566,-4.523064,7905.370605,8.343346
190.164566,104.78112,408.509644,115.124786
3090.255859,-91.104393,15447.00977,-36.298775
349.686584,-104.343742,2827.351318,-7.903339
1689.529175,1.220076,3802.95874,54.10754
10188.30664,-107.433884,72308.13281,301.769104
250.057983,-42.564884,646.981873,159.831802
158.00032,-0.318273,189.342453,110.039886
885.014587,-43.756805,4744.741211,117.510635
8681.28418,3.90757,51897.35547,152.482025
583.036621,48.300476,1259.981689,215.35524
337.719757,8.469319,1146.190552,42.300323
971.605713,-22.75631,5582.481445,140.151093
3015.212402,-83.694962,58152.69141,117.530388
1053.725708,-45.466946,7403.203125,25.015179
534.973389,-66.102943,3053.908936,29.507341
1448.02356,-146.166306,3684.721191,99.553047
9082.069336,18.80337,46523.17188,13.515506
736.479614,-78.855759,1290.989258,54.950493
1912.297852,45.822029,4354.560059,-18.256109
2808.860596,-19.867054,1723.48999,101.451019
1650.668457,-5.571779,19796.41406,-16.796951
528.503723,-161.376297,4647.687988,73.287598
172.299454,-62.116596,303.011475,132.662415
3718.46167,44.072159,19304.4043,-114.908302
2526.087158,-33.917297,118358.7578,48.757908
1749.366211,-38.204205,29379.36328,-83.733765
10592.79297,-39.860806,22790.17773,9.243117
177.85434,-1.617712,268.999573,41.068497
1000.100769,37.382866,2376.803467,178.013443
1705.851685,-7.991355,2727.391602,586.459595
1177.586182,-43.895351,2838.908447,30.646723
1299.852539,-69.319466,9033.061523,108.87339
464.679321,-20.373817,1551.948486,56.356968
2478.027588,-93.822563,53672.28516,13.042938
1408.762573,-85.47374,5535.071289,52.899712
1508.255249,-6.187322,15640.43262,30.598045
420.90564,-59.019646,4808.359863,24.317606
876.031128,-24.204317,909.189148,64.245056
750.5,7.407874,2323.140381,48.63728
3031.873779,-12.363624,13021.84668,-35.582684
2198.017578,-56.716965,6410.062988,67.026169
373.177032,5.532913,1333.151611,46.966228
733.014587,-80.737488,7343.379395,1.325498
497.091949,-0.732237,2585.887695,15.819225
716.884155,-9.959993,1096.702148,90.225731
4492.225098,-70.23838,11343.45215,-30.006655
4790.324219,179.302795,19411.32617,71.659233
14353.36719,-219.828217,9564.141602,24.835371
2331.254395,-68.959839,14314.51074,-123.988251
3300.304932,-138.571045,9245.870117,133.011139
16898.48438,-52.802673,23269.24805,104.976189
312.54184,-83.818413,912.252625,173.293076
1302.437256,-62.063774,1137.385132,22.072004
1752.118896,-10.411443,9791.921875,-35.46365
0.233524,10.883944,119.416695,29.878784
898.195129,24.966005,5872.570801,26.999054
985.739807,-103.381157,1555.756104,90.194412
97.659775,-7.297283,300.000946,22.100422
6424.526367,-165.568268,72191.51563,-180.941513
103.389267,3.098439,334.652008,72.092133
19197.0625,-63.332485,104415.1875,141.835175
10178.66113,-147.409775,36279.26563,50.681557
967.85083,36.879395,2618.386719,37.944862
1016.635376,-68.312981,2325.444336,95.308914
1352.069336,40.866299,11033.49414,111.934158
1782.68689,125.045692,9344.012695,-48.341545
376.348206,12.2915,1016.213562,90.296425
13607.99609,-194.373383,80955.60938,-386.545258
1882.500366,56.598026,6740.490723,-49.644672
581.302246,79.31591,1345.85376,74.647606
1425.639038,-35.153809,6571.121094,32.845764
5272.985352,-66.732605,6637.724121,149.472214
233.186661,-89.312881,539.985413,62.010315
9030.567383,-27.698303,66341.8125,7.627918
266.960876,-24.27969,676.56189,189.574417
605.924988,-55.230556,1228.653442,69.019257
1226.359497,16.02512,115202.8828,-816.758057
2666.230469,-13.795902,4036.758057,54.166363
3068.900146,-48.414898,11409.27734,55.543945
8506.625,30.831884,16305.47461,-51.806438
2847.236572,-107.069679,5174.70752,80.711716
5032.247559,-54.231087,6868.11377,-28.197214
527.183289,-70.384354,1726.328247,111.931808
8091.661621,-141.993073,157702.6094,1264.966187
1726.447266,-57.846794,3861.471924,66.511421
605.392212,4.304356,2837.55835,134.574402
9748.378906,-164.234451,26367.50391,-76.438416
2174.085449,-55.735535,50333.59375,161.484451
1725.456055,-76.666649,19069.25,40.01844
501.253784,-24.453846,2151.784668,60.980099
693.570251,-56.239758,1832.371826,157.65097
783.582764,-13.023482,3660.932373,54.965168
1549.681274,-58.243263,1832.359253,99.505104
21788.04688,-116.715675,43552.41016,-54.287979
9315.246094,-47.478027,63852.46484,-889.688782
2840.979248,-66.614258,23136.97266,21.900274
15713.11621,10.755187,34244.36719,-328.041718
4581.149414,-40.368343,13855.37598,1.2003
1370.877197,9.461541,11161.89258,-32.992496
247.461105,72.213058,645.518982,74.424721
9050.385742,-71.154808,22143.51758,-116.396576
7273.236328,-237.194138,23425.32422,-58.756012
763.628601,-29.196005,2986.593262,-38.865551
5703.496094,4.149971,12210.86816,-67.654495
10001.03125,-189.739868,29310.51563,-45.136074
8072.08252,-91.803307,18480.88867,44.528896
11520.42871,107.462128,50680.41016,-698.499756
2557.851562,-66.258118,3598.120117,47.015743
370.825928,50.348301,1521.699341,50.612717
602.735962,49.194092,6464.59082,83.063698
1374.026245,-9.483337,13347.74219,2.897658
359.035095,-39.224873,613.761047,39.927769
132.339554,68.208183,217.07756,64.044647
2981.598389,-48.087994,29468.94336,-176.978241
994.708801,34.440109,5481.904297,9.127069
608.941833,-91.313301,1705.38562,42.947575
1727.920532,-40.869389,8793.880859,48.616756
985.01178,12.27727,6358.290039,-65.864777
3862.094727,-10.934502,46980.48047,109.813271
3577.643555,5.857347,16992.01172,89.130196
12430.61426,-250.812134,24293.94141,-54.867626
4681.631348,26.5637,10463.36816,-93.011444
12642.82813,-91.669342,14356.13086,140.260651
857.171936,-30.060749,7532.763672,-38.458923
1255.344116,8.981934,6797.71875,-98.278427
7027.331055,-172.367935,38814.57031,116.123192
119.624046,0.641415,167.992828,49.857361
4523.523438,-81.255043,9497.46875,4.865438
3188.417969,16.439041,10152.39551,36.721924
156.263733,-66.833824,334.265106,16.44116
547.625366,12.420156,4152.126465,131.163589
6172.526367,-211.473068,12263.91992,-71.734596
629.61731,-155.081558,2629.112305,50.132149
1955.240723,-71.916252,9010.038086,3.876002
108.426743,76.073853,804.175232,146.922546
2062.450439,-4.658896,6161.939453,14.563615
648.616333,27.12048,3076.8125,66.833221
581.724243,36.974258,2425.9104,211.862595
368.885864,23.720734,1598.663086,27.84796
7300.162109,-26.72134,31867.95898,-180.831284
417.732269,13.56968,665.914551,112.185555
26902.19922,-68.02581,84906.64063,58.132832
170.610001,-13.485161,281.060272,57.147709
1685.412964,55.328899,10701.30176,63.898891
2206.945068,-34.843117,3680.749512,41.287769
10209.68164,-151.334152,28279.04102,89.698418
1143.825562,32.555359,1473.312866,109.407867
3285.438965,-3.107077,9634.775391,37.933601
1739.672485,-106.442772,15819.07129,-5.745486
899.651489,-9.337784,1375.116821,29.792376
310.172333,21.312578,1004.590759,108.9552
12628.87988,-190.328766,40027.18359,189.561325
900.817627,-51.43486,1677.267334,159.287659
513.111084,-16.890104,459.919769,139.999832
1291.227051,-65.699295,13388.78027,-1.530666
962.381042,-12.556928,3497.458496,62.996418
487.516968,-41.314133,1310.788696,136.638184
6035.730957,-51.633755,44555.91797,-472.136993
1511.9021,-37.606804,10637.39551,28.704065
5184.699219,-199.098724,6551.20752,215.058807
5485.062012,-100.77684,32795.17188,82.815468
11771.40918,-227.371933,29430.14648,133.181702
2560.365967,11.781208,4394.659668,127.264969
14264.03809,-249.017471,77857.75,-196.108322
625.255127,-24.730101,6794.480957,16.512077
1363.570557,-24.919416,12920.70703,31.552896
652.300354,-47.138367,1445.226196,96.815155
446.781769,-79.184479,4245.001953,126.831535
4210.428223,-120.471741,18966.92383,-82.513618
23812.10352,-4.688375,92731.19531,67.374062
1833.048096,2.086261,4325.484375,27.016727
589.602295,-53.738609,6221.234375,-6.609631
125.505836,-14.560016,79.25367,27.632202
369.110535,-71.953339,741.197083,159.942688
6086.90625,-15.503403,16072.73242,97.557602
636.625732,-9.778882,1315.543213,86.997459
1688.549683,-33.533737,13884.4209,107.03241
19122.05078,71.318634,55862.12109,61.140862
10539.83301,-160.199249,28617.24609,-23.86944
5778.854492,-133.377365,14617.56055,58.640148
3920.863037,-146.107544,7830.358887,-22.867672
150.297607,48.691452,270.924896,78.152992
1439.053833,-53.082996,12799.57227,-95.923271
149.344849,-11.249502,196.583237,86.64193
2908.970215,-60.185875,3789.630859,51.06884
1899.476562,-133.769333,4512.020996,44.578075
8470.142578,14.390612,33346.96094,-206.57106
512.957153,-43.263424,2567.565918,68.310081
697.40979,44.726849,6942.871582,64.818375
2455.172363,-34.244305,5184.271484,32.593021
419.420013,-59.487675,720.464905,79.156479
7583.400391,-164.012741,60004.38672,143.65271
12133.5459,-113.885056,12285.77246,-68.402138
1895.754883,-77.534409,1589.089355,17.836176
7329.008789,-188.516098,22205.79883,-169.939575
199.230927,-25.513632,364.36441,-18.388212
657.853271,-63.069996,1512.946777,15.157518
4247.920898,-15.178671,8550.025391,44.375641
6837.727051,-19.652496,21603.54492,-5.157744
1280.942993,56.198284,1821.218018,29.771145
743.608215,37.887066,1126.141602,100.96907
759.541199,11.208241,1363.053467,143.371033
3224.080078,-225.399887,7754.821777,8.836095
5235.216797,-94.325653,17610.90234,-35.990051
474.583191,-9.152422,1020.536743,109.64843
1560.474976,48.005104,16560.5957,41.005016
2180.622314,60.380859,5672.172852,57.400986
755.609741,-111.022675,5742.717773,-25.216387
700.925598,-42.01696,3603.860596,15.418948
2670.128662,-61.57024,10185.61719,39.944431
2071.095215,-81.234848,4514.347168,39.479813
382.808899,-56.552219,730.445923,109.593369
2266.219238,-44.09108,4470.234863,6.858061
783.238647,51.957813,2488.123779,57.099968
383.148132,-12.013292,465.248993,82.150726
1161.833008,-107.235558,5583.412109,66.724754
732.049438,-30.306524,4441.93457,74.092506
15209.59668,-115.028641,29408.20508,-162.625122
452.633698,-29.312668,634.090637,223.193832
245.471863,-4.321315,1544.07373,145.353241
2825.678223,-26.639029,9211.459961,-86.781624
2920.513428,22.074057,8991.263672,50.386295
4069.122314,-44.179287,7089.267578,16.991447
1858.743408,-22.311743,24736.4082,-7.104864
4158.957031,80.009308,3480.790527,75.24836
653.456787,92.972916,26646.65234,-111.268623
384.101074,-59.784977,2299.894775,94.715477
670.654724,18.334803,3293.04834,83.193443
3583.059326,-61.506332,12700.94336,137.966675
759.298462,27.11335,1206.102295,9.099658
3970.591797,-126.397148,10279.4668,-9.717148
5823.876953,-169.256546,21111.23633,28.296936
2773.501953,-50.610863,6582.147949,-8.756026
3632.705078,-75.624779,13236.1875,28.684208
1267.546021,30.098282,6218.686523,33.023491
29237.77344,-421.847961,275092.6875,-268.559967
9945.449219,-29.823511,11648.30859,-147.041031
2643.088379,32.991592,11849.15527,81.181129
895.219849,46.128849,10920.8291,-20.303205
7634.837402,-149.419876,23281.72656,-60.103462
381.952057,12.823853,12842.48242,91.28949
1109.517578,-9.794757,5446.61377,33.788643
190.228058,-62.761578,6895.4375,121.337219
3881.293213,-72.38446,30349.05664,-199.745651
10747.04395,26.009361,18620.91602,-153.234589
3486.780029,27.508842,4361.083496,182.975769
3253.192383,26.707693,4950.674805,121.596313
1096.107056,49.601795,3173.603271,228.305756
5015.082031,-99.582069,8695.443359,165.972336
799.714722,-85.751083,1827.375854,92.818146
2333.029785,1.291962,4554.599609,18.589539
7242.424805,-166.567017,19236.09766,104.120064
2354.620605,-6.39888,19850.08984,43.427921
1427.132568,-24.8911,18616.53125,44.015282
379.68927,-89.137871,1461.11438,-34.337433
1420.580811,-47.539108,18989.07031,-55.21336
690.051147,81.552368,1060.470215,64.492554
1983.087769,-20.02422,16721.86719,-45.158268
573.742493,92.733093,3261.960449,0.757986
2485.139648,-100.035889,31932.84766,-22.335222
7297.921387,-37.908901,15013.9043,-57.390278
1110.678101,16.929338,25750.92773,140.13623
854.083618,-36.21217,2460.792236,49.021481
1246.470947,-35.242218,3859.652344,69.34008
4051.256104,-12.371733,15331.38477,-38.868683
3186.332764,25.357697,4388.238281,55.281086
4773.007812,-3.166981,14100.73438,36.430538
542.795959,-4.321373,746.955322,43.831432
411.919434,-1.440279,695.830139,149.266327
763.531738,-33.258396,6289.455078,4.542305
1516.455322,-53.65461,3809.748291,85.376366
292.753021,-58.837925,1466.835693,9.938654
2435.764893,-13.310309,6702.496094,-88.421707
331.231323,21.491268,481.456757,79.827591
3591.449951,-9.295423,21426.41406,-186.983749
1648.196899,40.918781,11498.13477,-48.229843
1597.293945,-25.419321,3763.590332,17.118658
6674.662598,11.522901,15120.41406,-39.160801
22426.91406,-319.935883,66233.50781,334.416565
199.188934,12.012535,1463.119751,136.228699
7750.053223,-193.643707,84599.00781,-690.606506
2203.884277,-70.589096,8464.59668,102.622246
196.533829,24.847588,166.054428,68.390526
660.548462,-28.665016,974.182007,50.08707
318.277985,-29.67807,2492.150635,37.937733
7345.641602,-136.426041,14801.00684,-79.022621
1180.596802,44.185242,2040.71167,83.542381
14792.83496,-18.021635,69331.95313,-145.901276
638.897522,82.677536,1317.334961,93.82415
691.652466,-38.39024,1730.377197,108.110672
3979.023682,-86.588127,12621.23731,32.393383
2100.093506,-87.174606,3871.149902,6.979198
3805.431396,-16.299625,14303.70703,18.430244
280.161926,-0.276401,445.078369,26.869631
330.723999,-7.257739,2284.839111,100.076736
8486.370117,-121.949554,15302.30566,28.136766
536.651855,-195.104034,3588.833496,-65.905441
388.969879,21.649059,521.351013,56.354965
336.721802,-48.524071,445.204865,181.457138
3394.655762,-87.367706,26223.69922,-200.548874
479.777496,44.779865,1201.517822,70.76754
8701.357422,-133.710098,29292.71484,-184.086807
5711.681641,75.533379,16759.375,-36.759392
11459.96289,-120.075035,58683.30078,135.930252
32178.0957,109.293533,61083.49609,-567.031372
2894.806885,8.615078,9790.054688,53.691959
522.05365,-13.557879,825.687073,40.531765
1962.618164,-35.834534,3857.265137,72.812401
99.893875,4.544621,242.746918,33.27972
1382.295288,54.799156,22367.25781,-119.464355
8945.801758,-36.411938,27311.0625,37.194454
18099.80859,-403.092377,56297.39063,-145.103882
3994.50293,-115.690994,16455.11523,89.380692
666.959473,-11.523802,1145.030518,26.508121
1638.447632,-47.468857,9406.349609,-10.404913
1416.075439,-104.019562,14455.12988,171.917664
279.979156,74.916374,884.555481,90.566658
10442.50391,-145.18541,92525.26563,131.421188
600.990051,19.258692,1673.708374,102.661461
801.460449,-76.596588,1071.969482,55.647514
4318.577148,9.125619,17802.21094,-158.021225
7222.208984,-0.785985,24991.47266,-227.102097
859.724182,-25.19726,3822.885986,-52.329147
696.080811,-31.596348,2844.80957,229.933075
845.737915,27.948193,4716.646484,-0.594189
4474.958984,35.190998,49300.64453,-584.75238
1104.317505,-14.384903,2440.125977,-5.387764
8677.888672,-26.263523,27678.83594,-163.0457
4486.512207,-155.585449,14765.40332,57.955593
460.183014,-11.566121,984.679199,16.442238
1014.827332,-13.83693,3041.138672,84.207436
1438.806885,20.727217,9760.830078,-98.681587
4448.740234,-75.555779,13236.56152,64.555084
3478.976318,145.377777,44222.17188,-439.510803
4911.59082,-28.027088,11029.4375,-128.401917
1206.62439,44.456314,14154.66992,124.470825
367.041718,80.09642,365.284821,-20.869368
4058.596436,46.015171,12693.74512,-49.717705
810.223328,22.570303,6495.635254,-21.895035
462.312469,-58.947128,698.38446,70.832489
3715.366455,-34.710312,16238.44531,-108.244278
4163.304688,-52.044903,11659.50098,-51.286453
251.532806,27.646631,2810.767334,93.803368
5100.315918,-40.62302,27912.68555,32.102833
1782.463135,30.3634,2889.841064,59.916698
6618.629883,-0.496732,12932.1582,8.822703
2864.69165,-18.906897,4381.06543,94.531387
857.35907,-24.292795,773.358398,210.957565
1186.336182,-38.439804,17627.65625,4.832538
364.827209,36.682587,950.534241,-3.513031
1583.09436,-33.593601,12818.70313,3.466117
11980.82715,-155.518799,30498.71875,-39.10371
7676.880371,-131.000549,15566.52637,55.784367
1402.65625,-1.677008,2574.889648,25.818604
1067.846069,-49.510368,2067.756348,7.790215
395.330017,-41.142395,1088.321167,60.798904
11847.83106,-192.845322,56544.82813,571.610596
9963.395508,-358.793182,45995.48828,278.209656
1294.091553,-19.432955,8174.788574,-98.702003
684.078735,5.681553,1639.854614,83.928078
738.940063,23.633007,3686.598145,89.186203
3422.810547,3.218665,2010.131104,96.380264
3122.416016,-96.639908,17702.18945,94.857536
2006.431885,4.837806,4027.487061,106.883667
416.306,-56.429779,1459.429077,79.192268
379.0224,33.149979,2087.445801,88.932915
1169.067627,-10.59817,3035.997314,119.226295
1357.565918,8.19504,4270.012695,111.368233
1096.401611,-68.921936,2876.185303,-1.303861
202.442307,21.377981,214.519287,104.880699
11464.43555,-56.796898,55782.71875,-54.41935
1989.56604,-43.215202,5553.481934,34.027317
226.027374,27.196419,369.366302,24.39871
391.522064,97.147194,1480.547363,219.931259
307.827423,-14.688376,327.50705,48.98035
2930.661621,21.236109,42464.25,10.3182
7599.1875,11.255058,7317.169434,69.832634
5825.501953,-74.037788,10313.76953,3.22041
794.696655,19.105331,14330.73535,44.398144
3057.083008,-96.288307,4664.904297,69.758469
776.629089,48.277538,10551.89551,19.91643
8169.280273,-42.366196,42556.03125,-90.625641
1080.040527,-26.692774,4586.048828,60.015369
4195.859863,-44.15097,7858.439941,50.295704
569.385376,-125.307266,777.952209,-54.502922
6914.635742,-75.097435,43179.76563,-185.75029
2149.570068,-75.046944,4263.449219,83.371811
1030.01355,2.707565,14890.17676,-17.358198
2607.043457,-44.830605,19909.73438,-134.534149
190.848999,-45.230892,441.845764,131.057709
2103.25415,-50.190434,15721.56152,182.223068
583.123657,28.543604,760.799866,94.764198
2579.838867,-34.208454,7037.781738,-28.694752
367.682892,-134.132385,422.382233,9.702141
327.112732,-27.495123,196.275024,98.686356
451.837067,-10.283381,571.760559,97.437347
671.664856,-38.690865,675.719666,42.162655
4121.095215,-52.20908,8427.107422,160.22818
914.237976,15.975301,3909.67334,92.425613
639.567688,-9.063987,2472.390137,73.865593
889.713806,74.098312,2438.323975,51.570713
756.863892,-206.391754,17445.85547,20.682999
713.961548,-50.912876,1072.900146,45.109974
1282.656494,50.667339,25284.63086,-43.852894
5311.246094,-100.816315,15667.28906,-32.206173
687.502869,15.486866,1948.484863,36.263386
725.430542,-101.199959,786.945312,138.713593
1248.682007,-5.580223,1029.737793,-39.749088
285.514343,-14.263935,540.888855,147.822815
29505.01172,-280.827301,49791.53906,-39.128445
18858.06641,-307.531372,76853.11719,-208.983643
3921.537109,-114.463821,24157.27344,-14.219154
849.493652,-3.683214,3130.706299,53.958549
405.115112,78.822891,809.271851,38.679932
3443.775146,103.36319,13422.18652,-77.365837
1134.346069,-29.051859,1425.763306,76.488518
682.440002,-6.000779,29051.50977,-25.416912
4379.24707,35.075127,42950.98438,200.506271
142.205643,1.015481,187.588867,42.149151
4612.223633,-102.181984,5524.9375,84.040421
4334.452637,-97.111504,26589.86719,-310.714813
2011.780029,-63.614952,22840.55469,-37.834938
1264.350342,-61.480747,4105.446289,54.680382
121.112915,68.473328,196.666489,70.704865
9359.939453,-208.291962,28945.84961,-271.463623
144.356766,-67.34066,262.628937,79.405045
5815.792969,-56.972126,11429.67188,61.278652
345.647278,-43.792046,612.941284,82.01519
914.277771,41.202343,1386.158081,44.45253
6103.950684,-112.946609,15619.28613,76.820328
745.91864,-64.637054,1151.800903,182.415482
1159.150146,44.65942,9904.680664,102.653831
2158.563965,-2.441187,6762.928223,-131.09642
381.166016,4.964364,1021.822144,128.611633
3725.334473,-93.169411,6091.939941,-9.229014
1265.817139,-5.347931,1397.98999,151.203156
6098.299316,33.506268,20969.65039,28.950563
5828.387695,-84.429962,9157.177734,40.735912
1474.592407,-26.309071,1001.295654,86.785927
5582.747559,-39.008209,17372.58008,84.311501
551.988831,-8.142995,5392.617676,6.435897
17695.79297,-318.199036,40022.57813,-15.953753
553.489563,-195.557159,1335.173584,33.528957
1441.625977,49.892754,2630.913818,35.157055
1370.278198,-25.246134,34478.89844,-194.838058
1622.163696,-55.169498,2526.921143,87.091393
1814.990234,-22.744249,1404.932495,15.1637
494.454987,-41.376278,462.576019,45.107807
9448.100586,-207.012711,28247.36328,-143.376678
1219.156616,14.966685,5245.213867,72.396561
2471.779785,42.589966,11025.79785,-102.595428
2634.310791,-108.299019,4199.596191,51.500595
388.845581,44.30265,1552.128906,59.274029
1073.694946,-66.19976,13648.95117,115.257477
13277.20898,6.30941,40056.53516,-59.198936
7218.535645,-24.645845,45009.60547,-50.739048
3025.15625,-42.146873,26094.31641,-119.967827
7853.545898,-272.161072,66004.29688,-385.796356
1209.900635,11.490922,3758.691895,45.588406
4077.003662,12.02917,21623.38086,-59.644283
1076.081299,43.966351,8010.548828,-126.921776
260.451599,39.459435,356.151154,-3.123013
4003.084717,-102.516121,12124.02637,-35.848373
1091.401001,15.164143,3075.91626,53.394043
2481.513428,-89.116623,52213.05859,73.504646
10880.08594,-25.632565,26562.09766,-2.685116
509.89917,58.876022,640.9729,39.92767
12351.91113,3.680451,31495.76758,-166.019409
1217.658081,38.713074,3157.193115,-21.384541
204.702759,-102.751541,240.984848,105.959465
2462.496094,-6.302542,24153.88086,-88.212906
1810.864746,-54.991718,19450.44531,-100.625221
2515.766846,2.944726,26604.16016,178.647385
389.381165,-8.910983,481.692749,54.524044
3461.675537,7.021168,5778.004395,47.91806
2272.145752,140.53923,27798.72656,231.385696
4013.997803,-83.853088,10585.10742,40.397926
726.894775,-30.575958,3711.348389,97.402153
1321.917847,-56.03067,4728.949219,152.353256
1263.840088,-62.906494,2372.970215,167.12561
726.368408,-18.248011,2055.437256,182.30484
126.083427,-22.295177,347.148499,-1.553719
2679.402832,-108.703392,8974.118164,44.549511
185.65126,-20.325552,767.512695,87.022125
887.698425,1.783494,5594.237305,73.439934
3377.474365,-104.159485,13955.70606,-70.070831
2751.333496,-118.137955,1733.187256,64.663712
363.309326,87.515259,913.289734,74.457558
5273.728027,-87.240997,13254.02051,-31.727356
2621.555908,-97.626205,9847.751953,38.928917
449.421661,87.61631,3092.858398,75.390137
7153.234863,-217.022491,19145.74023,-11.771039
150.068634,-76.536232,204.367966,77.080101
1861.865845,-96.516266,2388.272461,76.046562
2248.770752,-79.953674,14099.55859,67.644836
2826.203857,-86.995972,8273.204102,189.469864
461.126129,-25.794107,892.667603,82.813454
10437.62109,-222.715164,106595.5469,240.005081
18138.24023,-264.695618,98876.96875,-428.15033
866.680786,5.374442,902.896667,53.66214
2752.365723,-108.912468,33278.66797,-66.040077
1624.777954,33.883667,6251.181152,-16.704388
9430.827148,-90.442482,35302.70703,17.520466
828.871521,-104.25489,1468.749023,101.1082
1023.874695,-11.874557,9311.040039,48.640854
2017.269287,22.330738,4587.825684,139.400894
20011.41211,-295.8815,92312.9375,110.294792
1319.647705,-60.310867,3952.075684,7.020196
1236.382812,2.712554,1152.019165,140.971542
2187.25293,0.425269,4513.936523,58.205872
279.76944,46.010242,465.178101,259.246643
788.575378,1.808488,6077.537109,14.41595
6786.674805,33.972931,9999.139648,55.4972
334.318359,-33.360878,452.425995,115.671989
1375.88562,39.138893,3020.708496,-4.671502
931.930725,-23.509586,6599.22998,-6.225965
356.714966,-81.190224,1358.5448,128.316437
983.606567,54.903603,3348.843506,101.711105
4031.175537,-23.692457,7052.55127,-66.962669
3660.326904,67.372223,7853.331055,-32.594555
549.642761,-36.682785,4920.081055,103.013298
2432.318848,16.602634,3061.302246,16.345467
960.87616,-29.214998,3017.944336,45.875427
884.277344,1.807724,998.449829,48.513458
422.614685,2.330824,3090.925537,139.553055
1082.22168,58.832264,4045.332764,-20.74098
2568.815674,-1.332985,12974.35938,83.714317
7454.833008,-28.041929,27997.86328,-5.810347
355.992645,-11.841035,714.795349,71.185417
970.101501,11.837644,6537.674805,77.93969
19461.12109,-276.689667,159794.0156,1515.033569
756.290466,-68.315865,5509.951172,10.671001
17093.80273,-233.529984,25779.05078,-22.480202
915.154114,-55.43198,1414.963013,3.529756
90.830635,-43.522053,391.571136,101.641289
5183.699219,-89.35331,12003.96777,27.586876
4430.777832,-40.450893,14934.85742,-132.461533
300.359955,-3.656584,1089.958252,154.03627
2729.463623,-84.0811,8529.085938,29.168921
9604.657227,-114.262482,33061.14453,-90.358627
10615.94238,-97.650253,47536.82031,-53.726376
1121.761719,102.118614,5539.692871,63.889915
823.075928,-32.343502,2052.125244,-1.929163
3938.495361,-34.791714,53623.95703,-102.891823
195.089615,-2.692337,372.96167,115.87027
817.331665,-64.787315,2426.849121,92.224617
2708.628418,-8.665081,19546.80859,-23.31378
3135.10083,44.964298,12425.02832,60.835423
1015.773254,-3.914648,6240.670898,94.71669
3155.601807,35.778927,13130.16699,-80.567802
3313.124023,-66.944069,14729.91016,131.815094
1768.771729,-9.538104,1890.768311,-42.220959
6914.049316,-160.221725,30093.67969,-28.330637
15755.50293,-228.588379,32080.49219,-148.997925
16504.41602,50.46529,41089.15234,-89.628654
682.523193,-47.8493,2551.956055,122.079727
9294.793945,-76.573853,15284.93555,-90.10125
1622.722412,24.253971,7148.905762,27.087606
9542.657227,-94.738525,21850.53711,81.762642
249.636688,-16.378902,7134.070312,42.968952
5783.347168,-50.40744,8865.946289,52.373234
2763.176514,10.921049,21265.24414,-42.153458
6554.243164,-63.14539,10061.91699,65.0009
18772.95898,-311.812958,94276.77344,1134.250366
1050.683105,-69.750252,16655.74219,-41.446232
623.012207,37.453381,2483.609375,60.881882
1155.688477,-132.263184,2558.34082,22.79557
1246.331177,-46.499569,12797.37109,21.033611
2613.723633,-62.899117,7369.074219,67.526711
930.659973,8.064426,1838.894409,62.773056
17349.12109,-19.727325,40575.06641,-319.618988
3745.19165,-131.804825,7595.071777,104.837601
441.523529,35.115139,342.467255,194.491028
787.012634,-75.936653,5637.199219,15.195164
1027.264893,-104.701981,2176.104736,80.423286
6344.672852,-145.108841,14424.78027,-142.890503
323.055359,12.765237,837.503967,48.884968
159.956467,80.532684,178.870361,58.444908
4086.953613,-54.176842,42393.9375,144.325439
960.884583,-13.781942,6337.423828,59.332764
4088.705078,-139.35817,9003.06543,-8.348903
432.488159,5.984945,417.462311,107.076614
2036.213013,-92.263229,6567.375977,-64.009315
