WT,pptase,ST,SpT
351.158508,385.212799,423.127045,253.949905
212.463638,98.303177,708.298096,154.635284
1314.948853,133.374695,3106.371338,260.220398
705.604736,69.438385,875.129456,260.094849
617.63385,-110.650063,138.176025,330.622742
185.69899,-20.588709,688.864807,146.339111
1896.352173,43.52964,3191.956055,1602.88269
42.469563,85.774399,272.804413,45.375114
707.853394,5.619356,494.696472,123.850899
496.240234,94.139709,673.989624,207.736984
744.741333,158.534286,630,413.39267
79.714111,-0.034904,4697.610352,389.998779
338.970581,40.573174,2131.779785,211.755859
1768.60376,14.118224,972.793457,922.677429
103.238365,85.784233,596.724915,669.497864
341.274506,148.959045,481.82074,224.958435
94.056786,205.705521,517.781189,312.974426
320.332123,-252.341217,1304.935913,212.497238
1231.824219,26.4543,403.959167,164.058624
213.090347,314.653168,735.868774,125.365623
162.405548,163.989624,94.129959,36.632694
53.617859,76.083046,6661.09668,6.870869
399.625854,-135.06575,1333.631348,613.369324
2907.968262,109.043762,2673.113037,2289.834961
202.41304,234.880203,593.94342,24.284132
150.16539,-4.936437,567.489746,48.824268
242.761688,198.257736,1019.858459,315.346039
312.55304,-97.729187,867.12616,131.425095
458.709991,-29.78871,271.737579,188.46048
270.700348,312.326965,7791.739258,1353.482666
370.30835,-7.138714,1276.453613,478.6315
41.091396,42.062637,254.68396,92.17926
122.52729,-91.834442,117.478912,150.577774
65.09462,27.199532,921.632385,47.646606
547.472717,-74.756454,140.13298,136.621719
136.29483,113.691925,355.140991,48.110165
108.684158,12.408745,253.031876,75.156708
248.444962,36.251213,2143.902832,473.026855
1143.309204,-55.693951,686.881775,620.950317
2368.425293,14.870979,707.829773,178.849533
523.718994,43.068794,1059.829224,1191.515381
509.283295,-99.98053,500.332489,115.912193
635.217773,-237.214966,678.818481,1192.163696
153.487915,-84.043419,1223.903442,92.6875
88.210304,199.317322,827.15448,148.237854
462.700043,-19.475521,579.553223,91.2211
326.179382,46.623055,582.133057,124.581078
656.390869,17.23597,4406.030273,427.099945
100.931046,-48.463303,406.707245,104.97599
761.479797,186.083908,1896.030884,450.561401
1579.176514,-458.389954,15422.99707,2329.928467
1531.709351,-43.302254,1696.212646,1426.85144
91.953262,259.983856,369.711914,114.150398
107.41275,-41.478546,12858.2959,168.602753
874.840271,220.734894,390.058777,201.206009
140.207428,187.417282,670.474365,52.167679
352.292053,241.004883,134.988907,600.713745
380.898499,-110.877663,2030.049316,458.708221
218.787628,-82.662582,154.070786,100.332481
181.367554,-76.569458,2076.064209,169.882065
782.587097,-74.907364,966.350098,110.452095
95.318787,66.288635,820.177002,115.036652
316.395996,-54.215919,1872.931641,609.80896
78.347244,61.091053,2977.687012,69.606453
851.214111,0.799309,1893.269653,1085.012329
602.613647,-24.335327,3137.906006,403.051025
238.749878,11.244716,660.053345,96.866745
270.756775,200.652679,867.84729,479.138977
2405.717529,10.657841,551.134827,331.11615
154.653229,-46.106262,182.165985,54.026917
247.969269,148.808105,356.957397,304.641602
408.285065,138.148453,370.371674,213.463348
142.864258,46.819351,417.310425,69.526306
