ST2,GFP
41.439758,87.516113
65.605949,104.687988
16.619312,94.987793
22.65284,45.300537
1.437572,191.001465
67.104698,78.940674
92.4133,105.701172
66.396408,11.669678
78.110756,5.86731
58.925869,45.066162
1.968281,6.778015
1.40524,56.814453
58.308659,223.93457
17.333464,70.799072
76.482224,77.199829
82.862396,79.328979
30.299833,17.632202
127.166275,54.827637
8.301196,40.516357
5.527464,31.471436
60.33049,74.371826
71.37925,144.664551
50.313015,150.784668
20.776157,15.074951
64.461311,171.913574
118.132133,190.732788
135.16037,10.69458
15.238621,132.939941
57.095951,40.594482
41.538303,118.788574
30.386269,35.955078
124.422142,65.333984
10.884266,30.74231
65.92543,42.646118
58.072453,55.43042
43.336094,13.047607
44.320004,60.059326
63.172016,45.686279
27.104858,54.129395
57.559235,82.739868
81.620407,38.556885
28.032787,89.286499
44.698128,25.842163
105.233009,25.77063
44.687195,44.202393
14.270711,5.091309
26.007334,240.570312
4.066298,47.670898
62.039047,164.074219
84.52108,17.979248
54.305481,7.93042
96.921516,43.170898
35.291451,8.456421
24.091587,8.654053
33.281734,87.460938
64.609184,34.883057
69.867355,69.186951
132.87529,100.664062
40.498028,102.699219
54.702412,180.516846
17.831581,30.404053
98.803841,129.274658
4.914824,80.14032
55.706417,54.461914
6.897978,36.215088
168.964386,31.216064
89.876274,16.617676
42.965885,56.323242
4.326835,18.493896
30.60215,24.818604
70.370361,114.510742
52.910233,93.639526
113.266693,52.52002
81.536858,46.702759
78.690521,18.986328
24.585381,14.734375
69.318954,64.747192
12.845633,107.462891
105.175873,97.386719
54.505753,108.863281
12.025833,96.681641
83.820435,188.604004
97.5373,34.764893
66.916542,71.634277
15.993349,5.745728
19.968069,74.204346
13.786007,49.045776
47.986813,137.338379
93.64843,35.672607
72.112701,40.105469
9.610606,45.275818
21.620022,70.607666
18.463083,171.971191
150.784531,94.135498
32.963726,13.947754
36.497402,2.719238
24.489758,81.806885
96.497078,74.66333
134.164276,63.731445
2.790149,29.660156
68.34111,103.244629
12.162974,74.0354
6.904285,22.045776
47.83923,35.338867
65.716484,44.776123
158.496063,70.621582
127.717926,20.899658
164.369492,115.513916
12.358995,44.539551
13.454467,185.408569
51.535652,31.224854
40.363815,107.001953
66.077888,98.016724
106.641296,37.254761
62.343678,2.483398
39.363201,31.996643
76.47506,66.217285
66.178711,116.433105
50.47345,23.588623
18.001219,85.240112
66.675285,100.469604
40.164822,76.963867
45.044567,39.341064
66.568253,118.61792
23.017406,31.470703
11.589636,66.34375
82.682831,10.230347
61.289364,227.008789
101.056953,46.062012
134.801682,58.843384
152.893509,97.744385
45.89455,28.036621
56.804344,36.635498
42.367733,110.885254
93.055473,19.884277
18.369791,8.969238
136.830994,18.315674
68.764214,5.396851
48.984638,34.132324
21.743034,90.504761
50.393391,92.838257
38.628555,28.703369
98.320076,120.914062
52.030216,39.490356
27.445005,57.408203
66.594124,84.700073
27.490097,175.263672
41.683525,35.743164
21.910532,32.785156
73.196991,63.881104
54.68602,49.240479
23.493341,8.863159
114.061089,169.091797
32.103199,2.682373
84.286263,15.524414
47.141453,162.543457
76.310738,40.311035
72.959145,63.882385
21.221405,134.058838
27.451868,81.139404
7.6031,132.001709
15.560966,86.855469
62.162159,73.269775
33.428471,24.507324
45.746273,56.91333
162.010056,30.267578
15.913578,7.858154
68.930794,41.316772
17.02248,27.182129
25.346182,11.414307
14.807069,69.492065
29.583057,99.856567
149.500595,84.920898
91.142357,132.01416
29.954985,20.492432
17.090643,48.511108
28.275846,24.258789
37.71793,1.397461
92.298683,107.86731
53.067154,5.298584
66.894409,76.241455
8.63585,40.264648
26.987343,48.482666
40.328075,154.277344
54.790897,62.802124
21.048092,51.505615
8.268219,131.492432
23.039103,93.236694
47.847237,45.375854
75.77108,13.191406
26.228008,28.621338
5.065307,101.983398
8.409146,79.802979
5.615852,36.086182
38.202587,43.774658
18.568512,48.801758
26.690025,106.528564
128.789871,59.978882
65.175987,85.919067
115.375008,107.253418
42.226913,67.960938
23.156591,41.315674
41.682156,5.065063
117.482971,38.556152
24.744045,71.947144
35.122303,35.509033
8.283716,13.688721
102.50676,120.734131
133.179214,10.91748
70.552116,18.33667
40.96122,17.083984
25.17688,105.307251
3.602102,83.287964
11.361912,31.411926
110.325226,48.092041
60.724247,36.359131
54.78368,51.977783
46.987473,23.967285
63.506115,38.636719
3.67889,199.293945
14.047897,54.755554
45.957428,123.729492
51.761913,86.689575
47.358421,23.446289
3.658587,43.512695
94.245308,201.258789
163.90271,44.080566
38.730919,144.35791
110.242226,100.737793
24.220135,103.805664
36.027817,6.776733
37.720364,59.870361
66.671074,15.776367
74.000504,162.286621
23.003769,95.289551
72.811081,37.455078
10.471534,53.011841
112.051308,52.082031
49.279514,33.433105
47.497856,42.78894
46.039867,35.971191
14.479906,42.684814
32.416405,225.024414
91.765625,123.345215
8.013596,92.886963
78.220551,74.251953
15.649585,89.259155
138.304642,29.145508
49.992397,88.552002
2.54083,69.334106
90.476967,33.750427
11.52871,43.36377
40.087265,29.861816
29.496826,28.609375
126.610397,37.215576
24.658384,38.138184
98.541687,78.668457
57.545212,38.666016
133.578445,119.292725
82.303627,65.05957
52.416771,1.859619
47.427597,16.724365
13.650251,47.252441
5.840411,51.035156
5.561759,14.864746
35.767792,89.617798
8.414788,81.557983
17.405298,64.584656
58.121975,62.724365
33.144768,2.874268
87.067543,64.714844
13.715112,134.872559
37.547928,77.66748
3.398725,94.743164
161.508575,98.091187
33.101864,95.828491
68.242851,60.422852
65.678169,139.929688
36.317448,17.241333
9.486061,44.863159
50.067886,25.696289
79.888229,40.670227
13.672017,64.597168
5.494912,91.941895
139.813187,112.934326
69.162941,48.03418
2.109768,2.624512
136.733749,153.778809
125.267693,161.802124
34.339249,43.915283
15.76806,1.85791
69.86734,52.5802
24.320425,3.00354
20.867826,26.788574
17.513411,3.525146
7.475568,69.080566
79.156441,65.148804
48.55983,43.346558
19.065716,162.271484
49.601707,59.02002
143.327271,93.496338
16.03459,15.970215
19.250099,26.9021
46.23283,86.987427
38.533234,79.741455
87.76326,114.799316
52.899071,116.816528
44.656395,3.584106
23.567373,25.466919
25.008755,139.965393
44.272179,62.846924
19.282726,65.1875
5.086474,127.042969
90.337837,67.737122
49.16663,76.243164
4.13311,3.599854
55.349106,12.86499
5.768281,29.321533
18.256035,85.859863
46.167686,66.657715
25.777807,15.000366
24.325424,54.470215
102.205025,26.951904
36.156769,232.586426
57.602444,47.472046
14.005494,80.341675
19.529181,32.325073
34.159184,93.469116
56.280582,31.407715
27.898354,12.226074
18.715626,93.338379
4.681951,63.505615
39.474014,45.913086
53.927296,75.759399
7.693075,22.237305
59.168583,51.865479
17.00329,54.480286
60.331734,163.383057
44.026447,45.425598
44.153912,51.751099
3.035816,100.832031
21.865227,29.807617
102.971649,166.675293
44.501125,1.425781
47.592957,12.185547
2.919022,14.976318
101.856918,49.649048
67.798836,103.337891
111.794685,20.181519
11.556207,10.496338
16.347322,33.13855
59.294605,22.700317
26.969788,67.064087
93.2873,121.741455
12.191156,150.04126
107.224541,79.493652
131.675888,54.993652
85.190781,10.992188
102.260719,55.331055
28.424215,37.359131
34.125332,52.138672
2.594097,82.906372
183.272568,14.407593
6.838008,97.366699
36.84053,63.545776
106.450127,84.008057
38.276207,128.578613
10.165012,51.126465
86.771019,69.30542
46.518593,31.712402
53.663811,23.968323
89.019997,83.262695
63.572826,32.241333
116.19101,10.000488
215.879105,89.333008
60.108448,115.0271
27.807447,65.062866
7.143793,5.01886
60.624531,33.004761
95.651955,224.417725
71.806221,45.698364
69.526161,58.50293
106.020744,12.513184
18.029665,85.419189
12.743024,25.549561
69.227402,121.828125
18.387695,59.22876
15.051189,35.231445
68.86377,72.946289
58.508121,129.675293
114.492554,91.089111
101.711731,58.746338
9.711057,35.976074
33.149426,28.657532
27.34251,51.894897
83.524971,48.904114
43.482166,25.837769
184.576782,109.992065
32.704803,58.900391
24.348927,81.105347
89.479362,73.751404
116.242577,72.318359
30.234549,139.95752
115.348251,4.781372
6.409454,40.018188
24.937464,24.62146
27.985109,54.556274
106.691925,74.448364
72.032906,52.137085
48.070839,3.575439
118.788834,42.037354
81.770668,94.22998
172.76059,99.6875
3.965007,29.558044
35.31863,33.375977
97.719421,40.976196
19.751352,23.984375
18.936279,15.416626
76.101135,24.130127
63.365307,12.258789
43.409081,65.484619
27.619368,47.869629
58.121479,89.31897
30.296314,85.672363
27.09656,86.950562
10.122736,112.405273
25.45896,46.511719
23.268,2.712891
97.961937,6.028809
22.629057,6.40918
62.31456,50.148193
51.090847,50.275879
37.033516,99.788086
22.961361,35.320679
12.757448,109.074707
18.616068,4.962524
2.098398,69.271118
62.824001,50.888428
29.065907,124.841309
107.595932,22.675537
109.82534,174.899414
62.459091,103.059082
22.665573,29.436523
17.572023,14.275879
106.488144,30.25531
1.264353,64.966187
101.380486,26.609863
11.843065,107.879883
38.613785,30.918091
118.953278,113.30542
105.051949,50.266846
81.124886,54.789307
95.100357,19.417725
40.130798,33.370056
109.299156,75.57312
2.27439,65.538574
54.71838,19.3396
12.606422,22.258301
59.695896,45.158691
131.841843,114.681213
50.682182,38.447266
21.046637,7.642334
35.354263,78.196777
95.703102,7.862061
117.912575,72.130127
66.77478,30.239868
31.262821,79.832031
80.798523,143.574097
37.702538,65.044922
31.967571,35.050903
1.871897,96.025146
84.76384,61.600098
69.589424,26.66272
93.119308,32.365112
53.662399,69.852905
125.940353,53.69519
70.116653,6.474854
80.468712,21.85968
99.85743,82.053955
84.877136,19.709473
22.377869,63.548828
94.044563,32.672241
104.563858,23.606445
12.810184,30.288574
1.730086,164.562012
131.283997,212.062012
234.517151,9.681152
21.832682,17.938354
31.53124,38.482544
1.353454,36.205444
8.119847,63.156494
58.948956,24.428833
93.413284,76.593262
23.600508,55.881348
21.503933,105.294922
116.559235,97.14563
49.122105,5.583618
43.387405,14.327271
16.145603,47.896729
30.415127,50.756348
86.816544,94.140381
46.82407,94.335449
36.784477,12.608398
77.273788,151.181152
78.70211,78.90625
12.72991,128.996582
94.221703,18.907227
65.04361,10.976562
23.684715,55.996094
49.820713,62.641602
81.750069,52.291382
76.813225,90.77124
47.311241,40.490845
50.611893,76.763916
74.609474,71.133545
8.824766,132.244019
25.45742,49.614746
70.16272,103.027832
13.112197,63.447632
86.950089,15.627747
64.318909,46.372559
53.821281,47.935913
40.115543,76.99707
43.235451,16.843994
75.218681,82.18457
99.8022,124.525879
95.008331,136.90918
26.5525,27.30957
63.490444,15.496155
11.887413,42.647583
59.83683,78.30481
8.867657,10.537109
12.700719,66.500488
15.350704,51.287109
102.40815,66.531738
23.023224,78.639771
15.483498,55.80127
17.525928,33.7677
74.497032,53.364746
66.816277,38.680176
54.35318,110.159912
12.561205,13.870117
71.244385,95.537598
41.226246,178.374023
5.487261,33.343262
35.209473,34.008911
20.245905,143.194336
51.101032,91.568115
105.247353,105.014282
62.353481,73.739502
71.598785,105.315796
33.281399,20.474487
8.06251,43.331543
18.947689,41.869141
36.059135,25.199219
15.123837,4.873047
101.899406,63.684937
67.329903,62.49231
10.469041,25.653931
36.279762,42.343994
106.595833,178.425293
26.250647,22.051453
124.233917,19.087158
35.862164,3.472412
17.848188,41.702759
57.804958,11.585449
67.894409,123.710693
103.758881,38.052612
40.573837,81.409302
37.234943,85.301392
76.844727,21.993774
89.637764,99.535645
54.413689,94.066895
41.410614,60.03772
20.440571,88.164551
31.852617,34.518982
61.525745,18.050171
75.302284,21.134277
105.745056,29.614136
46.319954,49.334229
73.017311,47.415039
104.680756,189.790283
31.488556,3.506592
59.394794,96.239014
3.254827,19.495605
171.354416,160.27002
15.1716,76.962341
12.196918,163.098145
11.202128,40.418945
36.517944,33.231567
64.548134,93.207275
10.319179,62.733276
53.723007,19.383972
15.614171,147.260254
132.415649,90.402832
39.631664,28.825195
52.029015,33.020996
93.996536,50.482056
52.083126,7.221802
14.201114,97.496582
17.584702,4.671143
9.846959,46.060059
35.118675,6.833008
59.864105,48.79071
37.517849,60.857056
65.091431,63.845947
43.438942,1.47583
97.035278,68.437927
35.070164,82.295288
2.781364,18.026367
77.233459,62.491699
20.401857,36.289307
60.303936,82.900879
31.628511,72.035156
64.460335,218.216309
21.843489,19.543823
74.632599,70.054688
70.975304,41.565918
31.777246,43.176453
44.504429,24.441772
62.855133,185.679199
33.905781,35.477173
128.598297,22.152954
6.963613,81.696533
51.242245,15.837524
13.178579,4.583008
14.834377,8.839355
91.951744,3.573853
99.199524,24.876953
42.771809,109.661377
13.72449,58.585449
24.948099,116.892578
103.393677,24.244629
157.745773,228.929688
7.068506,19.854858
28.540697,138.313477
55.882782,58.135498
48.958172,35.874023
38.914558,123.478516
15.283803,95.130981
52.773201,79.92749
18.295752,76.661987
67.388847,44.290405
54.592102,75.175293
48.985275,14.572754
92.120407,89.257202
44.083794,67.404175
11.236382,50.252808
48.841015,138.66748
95.492355,35.215454
21.609283,69.955688
55.759064,18.991455
41.627872,125.495117
45.443008,74.223633
53.9767,18.722168
20.785145,2.029541
53.519524,53.111328
84.177505,61.243164
73.483727,32.229492
91.488083,135.758301
33.355717,49.80127
108.542023,50.680176
78.370697,50.133301
20.167439,199.777344
43.063766,55.632019
23.12183,46.965454
69.441994,34.301636
19.906683,51.756592
46.533577,59.188721
71.064415,27.373047
6.670794,40.42688
16.986492,40.592773
79.187691,37.230957
20.119431,96.477539
56.176666,25.945801
95.045021,72.592773
72.716362,56.069824
119.225372,133.174805
78.189873,15.594238
19.102432,43.25
26.551142,34.008179
32.848743,25.28418
56.534248,26.547852
54.37661,36.177002
42.295204,59.68457
16.29319,9.574951
139.548431,98.659668
40.50169,46.742981
5.7485,90.3396
6.779796,83.717224
11.310884,18.182251
5.219108,73.937622
108.255272,42.986572
161.553665,93.587524
61.83453,112.82373
28.865831,56.986816
6.814376,58.338867
124.615486,48.724487
47.791317,88.877075
56.059654,41.042725
17.552277,112.745117
9.687549,88.448547
28.052309,69.392334
18.114902,146.222412
90.963554,177.397461
25.796774,136.529053
46.43417,74.174805
134.721802,5.797119
36.194225,12.951965
116.002029,83.995605
59.054729,39.035645
18.158257,33.43396
57.786282,89.791382
39.904804,75.598206
76.997101,31.388306
2.309099,14.483154
4.073981,52.676636
48.856113,21.71344
159.087128,70.29895
5.282025,131.137451
23.969637,19.413696
13.268187,56.212891
185.518753,64.146729
116.408356,52.471924
27.053387,147.636353
70.60202,25.046387
3.067109,53.187134
39.632706,37.43457
4.281048,79.088257
25.071247,83.094971
61.643768,70.260254
41.141582,42.971436
30.489014,43.571289
48.298737,107.752441
34.178123,30.038086
73.913925,10.397705
64.550377,25.81543
34.419792,15.434814
83.939117,86.068481
27.291904,42.692322
10.929381,23.97522
98.20977,133.767822
122.323097,61.667725
110.574348,33.366821
47.51265,61.273926
20.936462,72.436035
9.120747,42.746582
9.673911,11.401733
39.076904,2.031738
38.094345,47.256104
24.656322,54.050781
39.550571,192.8125
34.441227,7.708008
246.343307,13.278809
59.560566,75.334106
76.61834,147.543701
76.395409,63.700195
50.282299,88.71936
121.561455,85.378052
26.60309,47.571411
50.186016,129.944702
92.207664,62.44043
10.4479,31.046387
76.951065,102.334961
53.5252,94.050781
52.073433,9.9151
48.955856,65.428223
80.929298,2.000977
4.761909,69.677979
48.787704,96.336792
92.032211,20.197876
74.116684,77.355835
7.763866,85.962402
58.976807,69.978638
42.965691,120.427002
28.436693,33.401123
145.406189,84.154785
3.946622,42.020752
63.532936,137.708984
19.539997,55.053467
24.635332,26.592773
138.477631,20.63269
46.593361,74.562134
19.604124,48.255249
24.164209,25.410156
116.194809,31.453857
56.168987,61.050049
58.298679,11.147156
63.866524,46.32373
73.552597,39.641846
97.060654,93.092163
73.063454,44.535645
107.800591,17.7854
50.327675,51.791504
87.531998,9.486206
15.674916,79.685547
46.333549,81.809082
55.478409,8.169678
46.033577,86.797119
76.843979,52.599731
94.87973,59.583008
58.105804,41.214844
17.778667,8.255859
51.530727,198.615723
13.783441,36.800537
27.227188,2.000732
118.14743,210.251709
68.568726,6.967773
39.273861,24.415283
59.954498,14.691284
19.773098,108.196533
92.127441,21.591309
55.151344,134.220947
93.166557,45.49292
72.708351,39.452271
121.585358,72.557617
72.696327,125.416504
34.412395,54.861084
42.650749,4.960571
69.884529,115.913574
38.980808,37.846619
135.67543,20.098145
127.13224,66.196472
29.291647,88.772339
48.346722,35.851562
9.516228,28.108643
54.129124,68.6604
17.493229,13.859985
13.222653,25.430908
116.137291,40.022217
15.674272,56.250305
80.473976,147.016846
19.419634,128.571777
38.623775,139.412109
39.794552,55.325928
137.161682,61.074951
6.390452,102.83728
40.814247,66.152344
31.723444,21.728027
21.175224,143.480957
98.860527,50.171387
10.675824,59.692627
8.669418,60.249512
19.812479,89.419678
39.179596,26.379639
20.710838,82.830933
49.052128,59.458984
94.773781,96.173096
54.47052,110.958496
1.631883,53.258423
32.278381,38.259277
37.827187,9.885864
57.200169,79.344238
50.282047,74.942017
15.407432,8.415283
73.255981,93.375732
24.703333,11.615234
21.285145,73.458496
64.891167,8.658813
53.140465,14.558228
123.001511,13.478638
59.392399,25.033936
33.026852,23.4729
17.814007,83.168457
55.810856,11.116577
94.362,50.862061
90.805168,141.719727
54.193462,44.021851
82.468376,49.32373
122.50042,66.532227
34.510948,97.317139
41.423885,9.946289
109.793869,125.026855
40.093727,110.147095
88.137466,63.646484
29.43276,49.346191
38.033211,103.292725
120.284592,88.29541
55.264774,73.999512
116.415146,107.169312
50.577381,12.14502
28.713692,161.787354
89.065483,86.268311
74.060448,114.884766
21.282402,2.653076
80.011719,182.910645
2.061294,73.646973
116.239311,72.892822
47.229401,11.60083
39.449673,111.507202
105.594498,101.772095
62.412956,159.235352
8.831549,8.854492
158.980438,109.034912
91.202362,74.397705
29.850071,34.999268
55.507442,36.278931
29.628315,88.433838
48.447109,32.681274
34.108833,43.365479
61.933941,2.66626
115.207779,16.726074
29.2034,46.530273
151.161484,95.385742
12.527989,93.523315
47.940212,20.497314
14.360575,56.77002
22.767597,6.507568
152.427307,87.971802
61.837238,63.121399
85.397499,9.261963
29.22933,119.047241
7.920523,47.069824
4.156038,53.513062
84.441933,58.13501
58.110672,3.697266
51.345387,150.706055
195.967529,53.519653
61.271923,12.072754
82.324379,106.339355
39.04792,17.708496
142.216492,39.285645
32.712208,38.32019
45.638245,94.855713
34.202503,116.687988
75.965286,276.916016
19.485336,45.683716
27.654966,23.128418
21.160007,63.956421
83.281883,108.541016
55.742348,98.438477
8.850058,56.693359
16.66151,95.787476
33.719536,1.599915
233.551941,37.01709
98.067757,71.661621
74.51709,195.206543
10.181877,12.084229
103.816803,11.821899
20.861269,55.940918
8.292921,73.47583
70.435715,53.088379
40.709869,42.742432
36.86282,79.694336
68.702354,184.290039
88.719109,46.146606
23.383255,27.025513
8.729294,27.289551
10.435224,104.077515
28.263414,20.667969
40.144505,28.09082
50.134663,40.750488
17.942595,140.552246
34.87616,69.439697
30.112461,38.546387
58.651772,44.72229
70.552345,16.077637
101.67337,147.813965
106.444099,209.015991
42.612755,51.174438
7.403272,45.530762
26.002876,116.981689
4.374642,59.917603
16.671255,74.967651
101.42704,82.506775
59.920303,75.239868
194.932358,28.174072
63.108315,30.901855
6.897507,67.016846
65.207565,10.835083
45.264359,114.234253
1.485481,127.185059
34.155502,114.58429
21.81114,64.279907
56.21751,51.996216
84.597336,43.522705
118.557899,105.937744
36.3423,54.453979
110.406166,108.942322
17.984812,172.848145
35.650169,102.003418
20.438755,85.474365
14.302676,46.751587
9.616033,10.395508
33.738766,58.923218
92.588036,39.707153
123.055862,54.774414
149.172745,9.820557
91.791039,70.973633
112.427322,68.656616
47.874149,103.351562
25.902025,30.848022
13.165407,21.804443
53.1409,70.136353
113.579254,63.02832
88.252708,43.069946
99.7491,72.963867
44.837959,29.996826
25.141867,138.516602
21.453815,39.940796
55.704159,133.696045
89.377151,73.632324
9.767372,23.785767
94.160522,36.136658
36.404633,53.182617
82.665733,282.986816
25.920732,55.542358
57.157299,46.61084
1.976195,30.541565
64.845222,4.647522
45.876873,115.18042
60.811775,76.40332
31.261808,53.702637
32.617241,171.042725
86.551704,57.250977
38.707081,34.752502
28.028135,22.315186
22.116182,63.088379
43.080223,98.789978
17.58139,26.336609
43.030212,31.735718
14.890946,14.168091
16.975821,126.923828
158.721237,59.317871
76.201454,55.634766
21.443003,199.604248
15.050726,40.809143
32.521885,76.049805
64.610985,28.36438
11.828584,115.811279
84.568565,14.623535
48.923073,302.226562
21.397558,99.548706
128.525833,72.233521
72.810089,11.695801
75.968674,132.096558
99.732559,48.070801
50.19249,32.809387
12.468715,38.629272
22.208323,19.921875
130.00293,96.537109
49.573273,166.76416
74.643478,133.409668
9.311297,51.659058
56.774849,25.012207
18.498859,5.092651
49.606621,77.133179
70.240982,61.162598
10.08963,112.451904
205.056152,44.91748
145.275238,43.642334
10.524244,51.106689
40.938366,22.210571
26.970959,59.163574
62.221622,81.912476
14.137094,65.844116
126.188316,39.763428
34.876255,124.075806
45.93763,19.289551
60.441624,93.219604
22.310835,32.762695
29.235233,4.229736
84.136826,95.19043
106.200607,69.303467
41.723499,66.118286
40.354744,83.808105
55.571796,78.058105
88.762299,168.040466
12.278025,17.997498
110.095123,11.820496
108.322594,22.928711
21.356022,130.88623
23.857706,106.712524
38.504562,16.30542
48.870785,64.911499
37.636177,23.313965
104.357903,108.32373
57.431965,3.067627
26.909695,16.467896
102.022133,59.444092
106.413986,7.76062
80.49102,97.668457
34.204201,203.222656
72.893486,104.932495
28.363279,54.064941
151.529114,145.046875
34.281853,130.609863
30.794294,70.317871
9.057588,83.272095
68.413612,54.305786
67.109917,76.294189
45.436146,133.308838
111.815208,53.870483
44.281662,61.864258
23.644798,76.595337
22.415239,53.542969
34.327255,47.105957
97.368439,43.020508
124.255348,54.519531
62.388466,61.364746
40.651485,72.17981
89.537354,92.662842
16.124279,44.240723
105.172371,37.87561
5.013368,67.673584
43.4627,36.370728
70.523102,22.722412
41.671814,107.644287
17.250441,27.628174
37.544262,15.068115
37.857746,38.798462
75.76297,63.342773
79.655037,48.836548
13.488629,76.079712
38.371613,147.266357
125.230499,13.944336
80.947723,65.772461
3.639445,65.770508
130.122665,65.612305
102.174599,17.967529
80.969353,5.139893
19.009678,23.358398
19.123705,157.918945
72.132027,25.674438
19.566412,18.966064
9.685629,78.599976
42.977734,127.966309
77.224777,55.973999
48.818359,108.597412
15.054786,72.223999
10.67713,70.721802
101.186844,65.630859
16.606562,62.061646
21.903093,62.071045
140.719315,74.413818
86.109367,73.350708
50.281132,53.079407
56.922924,108.283447
93.378281,7.17511
57.229439,34.180908
16.035601,3.363098
27.976389,68.046631
52.309044,91.273071
50.597397,82.144287
7.724944,44.130249
37.728241,10.296875
120.63604,18.056213
2.985497,57.143433
89.10495,8.354614
44.443775,63.586914
25.284575,16.655029
72.049034,69.910156
42.371658,67.781738
84.006538,58.895752
45.123329,7.385986
54.087814,39.748291
16.428652,33.784912
64.27243,48.981079
37.649265,22.39624
93.632103,40.028931
16.080141,55.634033
189.369507,49.597656
72.911995,76.994873
17.850782,111.213867
79.064384,44.050781
29.371786,1.627747
48.638916,59.514282
89.4216,95.801636
26.921806,56.076782
65.501404,80.450684
72.03952,103.525635
103.588173,31.960938
15.001012,49.702148
53.556332,48.540833
105.79628,61.452393
33.336861,8.112671
36.360378,2.675781
3.058521,77.185303
27.477777,96.845581
97.427254,21.414307
56.059399,76.448364
97.818443,159.834473
69.218681,65.840698
36.434849,56.572266
35.111568,48.82605
30.823309,85.567627
12.297356,65.507324
99.465683,95.413818
138.297653,47.406006
92.184624,11.681885
14.357218,32.918335
42.353561,64.149292
43.886292,30.082336
49.96851,107.179688
67.194946,130.214722
14.889029,3.664307
62.875069,31.242432
68.692429,15.001221
114.348129,127.174561
67.005661,107.351074
16.743343,55.788086
1.237961,166.674561
80.86277,53.386475
102.042397,15.674805
12.441537,67.53772
53.574471,80.005371
