SpT2,ST1,mCherry
417.163147,72.085754,28.851191
111.508759,34.492809,55.173187
70.469124,71.389801,57.420063
40.730572,69.005348,29.75503
140.278229,79.804878,85.168304
107.879158,26.783569,143.368973
240.712189,71.648445,203.367844
151.907669,29.065023,35.544411
50.292328,34.159725,87.377533
17.471436,4.835607,9.968702
68.469597,67.478195,38.034237
136.314285,34.491299,148.230392
96.476257,63.809685,79.868263
136.50386,118.154541,-52.32766
25.368025,157.102768,81.899033
12.457897,56.85276,48.419838
77.099014,78.095795,72.911446
88.937729,9.480692,94.393585
251.302185,87.857452,96.721382
66.284538,24.495638,29.967459
56.093468,40.649395,-9.441594
252.162781,32.445717,249.385406
59.045162,11.167215,52.892925
96.94825,78.968666,141.618271
60.456421,6.570401,56.07534
163.210342,4.492835,-4.712512
60.493336,87.563896,-77.790596
8.470394,2.68603,42.934162
50.50655,63.650566,64.173782
79.467331,54.428925,65.312912
72.489952,2.822603,9.406266
101.85656,48.477066,105.453056
14.557703,17.106609,9.18202
77.717712,57.481781,80.664864
64.804718,35.648586,170.81749
122.535858,2.477828,127.297859
73.757683,33.590775,95.660622
43.688854,28.03335,65.534973
3.362382,2.863801,42.052929
54.980633,55.546299,60.5378
85.124191,133.690781,169.366104
40.301662,53.813599,85.365616
741.0578,111.83506,524.133972
70.986496,37.516537,56.545086
86.654144,28.984331,163.248322
17.196957,45.332779,76.02433
106.831825,81.396088,64.600082
30.502817,57.813427,55.792393
34.327873,56.578297,26.270443
4.954386,7.566082,26.510778
100.896645,27.021721,25.656979
60.417999,104.568054,83.612442
20.649845,54.267685,88.149689
75.980499,66.856888,96.431007
42.854183,76.421852,63.763947
14.213023,14.006727,39.343807
84.503998,166.660843,60.01543
99.075226,2.363446,-22.732588
133.085876,90.857697,71.916039
25.10969,48.383488,-3.104485
51.513294,132.676208,16.852438
200.644318,64.78215,272.156555
40.557789,25.76631,30.625284
92.776382,66.571472,66.526825
55.282887,70.889877,137.080353
110.316429,116.853325,366.648865
62.382702,36.031128,90.649368
96.112473,74.234924,-62.535278
69.017967,83.907608,58.697159
116.415276,51.752789,176.195724
41.964397,17.013906,73.531906
221.599487,69.757576,242.886612
116.953674,77.168167,33.68716
427.422913,71.715157,212.613571
75.376297,81.451859,53.320396
95.088928,20.918787,78.894196
72.672623,55.713661,49.189014
24.814373,11.722098,147.414322
73.737961,4.122266,72.694534
120.57254,50.29612,136.508392
64.530769,24.729284,101.109161
96.588867,110.762398,84.88739
43.831486,24.298626,87.366249
108.405838,21.624731,102.116821
92.313271,43.077679,70.715866
110.770966,50.103703,130.123108
310.876801,12.419971,250.667221
61.779045,10.709711,38.219322
76.012451,21.86191,68.512863
139.679535,27.692539,56.323483
32.875473,8.245917,35.741585
106.279907,131.061417,212.761963
53.938889,20.074598,48.243118
81.080627,87.71563,48.228794
105.296753,6.287592,129.34613
108.171936,84.91555,163.535461
118.230881,23.761736,30.078995
52.656757,88.6595,84.148392
85.973038,106.394882,70.759247
80.757469,78.273216,122.969505
163.838028,11.888314,61.954514
36.632202,132.87204,61.876232
273.322815,5.439675,131.282593
121.206848,123.115852,84.080109
16.64642,66.714394,41.425545
50.214123,37.5172,36.982864
182.074722,79.731369,-10.979231
103.677353,123.997505,97.581802
128.736252,6.152091,10.723638
194.329025,89.474716,-7.933496
69.313766,54.704067,85.021553
70.187714,90.02906,31.482309
21.261374,26.19001,98.323463
3.197629,59.670624,-46.904713
26.142214,11.431215,63.716522
115.559349,2.060646,9.527276
115.620193,56.792988,50.570496
101.699043,5.697187,175.154678
90.166855,25.742453,108.649559
110.930855,31.271666,103.433769
72.256279,104.572144,127.996925
40.579838,80.762527,90.818832
99.628281,12.170048,117.172012
43.174816,44.691372,29.341421
60.893749,42.703293,-32.333675
49.95274,44.74419,42.567127
116.188187,70.299683,108.010475
43.556526,5.460373,52.297199
49.328354,13.575832,81.093407
23.046618,103.637024,2.868709
19.458096,128.641647,39.879253
215.14006,91.700851,131.392242
45.682789,26.39521,-0.657912
67.295837,1.476421,63.228928
14.4734,58.776123,3.398034
73.412354,15.516151,88.700851
41.734531,52.581085,38.975719
90.680458,52.615673,120.129837
25.200947,22.528912,34.006748
121.045967,52.278694,86.124344
106.606941,50.183613,43.7202
29.1919,101.547455,39.112572
135.955307,46.172657,85.672585
7.490228,16.97196,6.899244
39.014458,153.884186,91.011482
110.660233,59.237389,161.622864
452.489197,37.716843,165.850983
229.677979,64.732178,99.390022
422.233948,84.634109,185.609848
106.47039,142.276947,138.72406
45.272869,81.900352,87.695473
83.338051,33.189548,51.018612
55.666016,44.625084,71.178566
47.854237,21.746683,126.646919
61.492081,60.154385,70.231415
89.408783,188.438232,77.789223
67.594025,46.029785,33.847004
148.633408,49.103474,175.845566
51.788555,89.889534,110.428123
49.83675,45.904163,-16.1413
159.786713,79.033485,107.093895
65.791,53.567696,83.713997
82.717285,31.426125,51.296047
54.149208,120.957863,91.179199
36.847107,44.93866,70.326904
160.986359,77.474846,97.055038
45.94936,42.013485,10.22142
91.052307,3.642796,129.277023
56.946354,48.490726,124.183945
22.070465,7.488704,51.902718
68.806389,35.017681,60.866676
121.825264,13.150922,41.149765
621.794739,85.875336,381.854492
70.380371,46.549587,-59.032398
31.831827,109.881111,58.131927
133.34964,70.491257,250.717712
238.51593,70.315521,116.434105
7.163001,49.124035,-39.549255
47.19862,53.353111,2.029899
70.964867,70.407623,42.744202
146.461807,69.054359,13.445329
71.365891,40.420345,92.008858
78.610107,12.065838,159.622742
108.26194,57.031033,57.634697
82.80378,49.923397,107.163551
89.095848,38.549797,39.681404
30.809689,34.976124,10.210265
63.291775,59.399197,30.587734
38.537334,59.773212,22.682667
69.092743,86.865662,96.329033
119.671181,110.370125,130.968658
91.772957,71.855125,129.328339
189.191849,285.896637,136.937943
153.233215,80.506111,79.619049
33.287827,69.194931,29.125263
276.277161,117.644943,533.973328
37.490662,29.419031,49.768387
59.733032,58.954422,67.517181
89.489471,52.770107,35.661911
137.014832,37.206455,107.495094
33.541004,10.522173,44.406086
16.629639,95.613235,133.949387
48.583309,150.153244,-10.449722
54.734295,7.322187,74.581551
61.865345,41.282051,125.37188
66.971397,72.237869,49.595135
4.643246,93.377602,-9.405943
22.367065,7.633164,44.09618
170.763596,88.455528,219.055862
153.022461,79.050865,151.623871
23.726357,130.182419,5.732181
48.168888,62.881027,70.788269
204.671249,20.150928,186.798492
8.871078,8.745199,30.33317
53.286438,59.694557,86.774323
20.403263,22.278282,71.459694
94.190887,52.329384,40.442669
152.116989,131.851532,96.480263
66.020073,46.546055,132.205078
99.225044,112.73262,39.674793
67.952789,31.498844,-7.780987
181.063354,28.925274,167.492157
17.750212,3.633227,132.072922
54.211327,66.868477,17.07295
85.175476,89.815651,143.484436
55.131535,105.166786,83.6549
95.865913,21.578068,89.944183
105.807922,90.397224,93.515305
79.53672,15.415924,137.912476
56.37167,20.720551,-31.137871
565.498657,17.606483,246.028168
56.241913,59.837791,39.945625
40.797062,13.293229,74.735832
77.009666,34.962879,50.428085
20.393059,62.514896,30.641663
85.826889,41.798096,133.807968
175.618668,46.07452,215.685562
90.49575,45.202648,71.287552
22.404522,33.49968,69.22628
130.196121,46.293938,82.981644
96.799759,12.333009,118.935524
130.51857,142.917053,98.511909
155.626205,77.516754,5.665111
133.239731,151.512848,91.257828
93.188011,87.425354,196.033569
105.695992,97.231567,82.927284
292.12088,15.074944,101.268089
136.07579,34.2789,157.134491
50.137897,26.79233,44.501324
109.687683,62.58836,96.521896
184.928757,20.482016,186.668747
124.801048,128.972382,118.817795
108.41127,85.27253,95.705505
298.176361,36.942085,121.216385
36.134018,90.905708,11.036469
111.329117,123.579391,181.76828
45.199524,51.959805,138.067291
130.737473,14.074525,141.321609
57.738876,29.276962,147.4729
55.473896,52.030144,-3.456665
33.19376,107.454231,82.561523
36.927589,150.112747,42.036339
16.646132,48.483212,31.205803
48.547485,50.316708,88.637222
77.020668,35.62775,140.266968
43.345695,48.875801,99.915878
60.086536,78.960213,22.342495
160.009567,217.677597,40.257748
49.820244,134.641693,61.287086
11.232352,10.88791,86.777702
136.906525,32.837963,127.333382
52.818489,3.442224,93.819496
28.441191,17.711321,62.505047
272.351257,46.177982,304.792389
57.748325,60.881001,115.539742
117.99015,126.418633,229.739594
18.907902,32.464859,150.56488
50.310204,80.509499,149.507828
220.362061,32.310715,106.992989
100.473701,179.440659,119.961578
75.440422,14.895067,88.921623
40.591602,87.806915,66.509041
302.327789,17.631861,103.818108
33.087429,81.839638,96.465439
232.624329,92.060097,7.341017
139.610611,5.925632,9.056242
220.861069,11.852869,138.33548
112.054642,81.882759,-26.020618
61.344006,64.326164,239.336594
43.606415,8.202342,58.620476
96.564766,68.655647,19.681555
82.51535,39.877319,72.30822
88.747566,55.261856,129.548431
105.73568,91.981369,39.199505
43.392147,35.427441,-12.205041
74.24501,6.517755,79.123329
38.410831,21.898138,3.683559
22.904987,58.377308,-9.396049
72.590393,15.294819,109.246399
50.443428,57.603069,-34.607174
35.161201,38.384296,43.929459
76.897202,38.669769,5.238539
478.721466,66.755135,178.057755
96.589661,41.70837,37.484337
537.064575,37.993183,445.848328
119.286461,56.542957,96.138474
49.551388,5.078503,61.196861
109.752502,175.565506,153.309967
234.472702,122.680008,210.422256
3.162634,26.875689,49.168499
65.612915,86.253479,-16.693947
106.074875,158.127563,75.169449
24.656115,162.813004,145.342316
103.413803,36.606674,232.186539
38.1203,40.219589,100.484276
47.9809,37.20908,74.148071
76.121979,39.478447,12.944725
38.22987,26.691643,79.540962
131.988159,58.869614,127.342659
89.205696,120.874794,120.15786
65.236992,128.587112,98.606377
57.396191,47.942642,196.21994
51.223549,4.720662,49.630333
55.275448,31.985809,27.496376
97.498489,92.563049,81.690521
82.6567,64.54129,86.453568
36.640507,29.013964,59.108849
51.684521,117.622841,95.467941
58.030643,11.197231,103.446762
23.229824,5.828954,72.046188
30.778946,85.315971,54.078011
60.707088,8.996245,150.304596
14.852299,16.288458,0.907921
18.241335,23.297501,-37.225101
116.474068,106.774063,146.624054
84.318748,64.79628,131.527649
41.646233,100.27858,72.028183
49.38612,57.166363,88.614685
79.740051,32.774387,167.868942
2.181694,114.610397,85.446899
60.777473,62.089172,84.564819
378.916534,4.452768,63.188179
90.668762,84.965935,108.23082
129.936401,41.879177,115.271988
41.755444,60.090649,59.48135
11.091329,25.963625,29.733149
101.841476,14.642775,109.570114
326.728973,20.139605,-23.838366
72.481697,92.288811,99.327705
87.217628,20.34108,114.56443
86.565605,47.121105,76.780273
20.270969,18.975712,49.607567
8.614532,82.349655,62.897629
26.429041,81.996277,60.412231
60.281101,156.103287,91.30117
112.301727,13.035548,106.918831
42.776558,29.336369,3.087429
135.882706,64.267654,128.816971
22.397278,24.241863,58.550648
59.272667,37.209629,72.294334
19.040716,115.543983,49.087738
39.560932,49.953053,113.850349
25.694445,118.756599,80.52021
106.323715,41.225735,-50.692581
75.984123,83.384338,68.210114
97.956245,4.217988,129.946121
100.683342,41.182724,69.724892
48.805607,3.062273,97.717369
143.434158,60.836708,118.09919
102.66581,13.306991,69.243263
4.914732,28.002077,52.308582
42.230095,51.782726,-5.805873
119.599953,3.736082,75.111755
30.572132,41.806038,64.580193
21.992516,78.420341,37.56852
106.190681,26.501411,16.535456
146.99379,29.498421,441.511169
36.33297,91.34552,85.371826
59.704762,18.044216,25.640038
223.476715,100.945915,126.500107
101.649246,35.427475,-37.230198
78.792961,26.469994,43.951553
112.208916,27.604362,123.151321
252.055099,11.121323,255.618301
164.559586,35.649662,287.082367
69.981171,200.359421,141.551208
85.068184,43.902447,56.405823
15.724001,80.367218,2.871302
42.069885,57.916065,49.279232
108.090714,10.659548,167.105301
64.595222,11.617857,51.407982
10.742709,60.74155,75.453819
37.153339,10.627952,69.595848
62.188023,69.119415,72.395432
124.978127,15.808635,9.678311
41.844681,25.000809,116.551918
41.994209,113.819839,99.346405
25.077963,66.483772,51.542759
140.37059,93.340286,156.520172
137.164764,30.606468,115.555878
51.821762,66.288651,69.321701
455.430756,28.343042,307.313965
44.962769,1.795426,-25.31662
201.086716,37.018291,-44.467903
45.925488,13.619673,57.822048
55.901859,15.884436,136.090164
59.51054,51.890713,101.37468
108.638855,22.935669,48.309135
92.572861,119.588478,74.867477
54.429668,23.270414,50.878765
17.540642,31.886381,-22.708431
77.532608,70.796143,73.885452
140.666718,171.325546,158.109833
170.386353,54.73156,6.678301
233.594788,103.900352,-5.218871
109.845985,33.947308,43.074383
74.641945,16.345226,62.785034
80.025627,26.583784,103.661385
156.268875,17.904316,108.810295
220.160034,111.523872,108.717461
456.562195,116.264732,277.189728
204.065155,58.227173,111.627319
54.392193,71.710556,-33.198116
2.633047,20.645164,109.457855
66.064323,7.915875,95.545578
42.666828,119.256149,77.430321
128.475143,13.800182,130.786377
37.678963,121.552055,-12.96891
56.856373,173.543869,71.412575
67.116203,6.065689,67.107162
15.43863,35.124252,18.542065
17.259512,4.073827,18.917707
46.425083,3.173256,105.371658
80.974892,107.181511,7.681008
276.758636,105.156235,89.210175
114.954689,69.274719,105.139236
301.625641,49.773705,157.384018
103.884048,24.755516,37.32383
95.82753,34.042454,47.84827
62.647491,116.704506,27.332857
13.524532,5.266295,5.081526
43.969315,107.017097,30.994926
35.421871,35.937309,57.681973
151.66983,103.722572,-5.874179
32.573215,65.466209,32.958633
123.466187,97.052567,70.779076
107.25769,145.166306,128.997223
189.372208,39.683529,55.016735
110.673141,44.873131,90.066826
105.774712,32.06398,-32.272663
489.0495,61.810932,460.010864
83.597275,150.603745,36.334068
107.661201,55.459095,50.399239
209.892426,101.546432,336.062866
70.155952,50.384056,56.14185
116.720711,88.685837,91.993454
47.08614,80.711792,126.423538
50.691914,151.135544,70.63781
22.157589,4.405374,33.357101
30.754496,13.519278,70.002548
22.466595,116.094643,-34.543438
70.531548,28.794579,109.714882
2.467954,164.558578,5.765874
188.358475,38.843601,85.443909
75.530235,14.638401,26.477482
57.342178,16.171207,12.742074
51.540737,37.238209,64.167572
137.390091,91.202293,113.895439
13.498962,21.094217,11.781538
72.899712,32.811897,23.561859
57.567459,95.735275,44.534176
65.942589,11.84988,79.069939
43.078354,39.962059,-26.583782
87.829613,7.854333,0.86469
28.6721,1.819471,79.105652
20.416937,113.584435,124.561646
74.239998,74.273415,20.418722
6.031469,26.012085,60.07814
13.685657,71.849838,49.858685
28.28648,43.431408,86.039497
267.287231,81.589981,256.643677
41.420097,30.796593,80.380295
73.503418,39.584938,42.520451
25.62722,27.378414,24.320368
67.372513,138.061356,109.765297
92.600433,49.120323,168.389175
62.044353,13.196942,125.208443
33.205235,33.484932,41.06311
118.413315,13.778128,107.261726
90.898407,103.465401,84.147415
107.202202,38.648289,124.812431
36.223015,82.156662,169.000229
121.394112,3.00263,180.271545
101.532669,53.310776,134.603912
141.361618,81.523178,237.472824
77.379799,2.973397,54.20966
42.288326,23.272635,70.270012
193.161377,10.714709,43.453953
27.766502,11.687038,90.864067
164.225006,58.543087,68.525818
22.04775,81.728203,35.822372
44.199642,4.596303,62.763081
86.61554,4.710247,90.67009
12.386117,73.529587,32.841953
260.2612,20.917772,202.670029
202.03418,49.736885,48.417896
52.929733,96.557854,50.383522
102.484329,25.142637,163.151093
125.536118,28.343357,113.925049
82.21653,2.371059,106.78521
50.517616,37.452572,-18.821323
109.932518,28.938345,52.929111
62.2257,53.931896,176.560333
63.712917,9.706666,25.992613
752.605225,101.553757,447.497437
53.586105,46.288357,73.747429
109.185211,85.643829,46.256687
46.816063,97.488251,76.067108
157.552826,44.357018,73.654808
45.071716,5.507412,64.990166
86.690399,39.562122,83.82933
114.945526,19.883692,71.322342
11.451914,53.904896,10.665217
37.694138,41.563084,55.495533
122.435829,5.753294,53.086235
59.265476,88.227806,113.065483
69.507576,4.483541,-4.27617
72.540092,61.730408,16.642666
29.507795,38.218719,84.179459
34.497223,124.600319,76.459091
45.625122,10.844393,88.690506
37.302822,40.18047,-7.336
67.974358,121.460022,158.708542
93.23542,96.92627,68.10025
61.83527,6.367636,48.763077
227.367523,57.98288,145.534546
59.123138,5.114779,69.116524
126.912987,16.233997,90.788101
19.335981,9.666457,115.359337
35.794758,23.89045,43.207535
39.146473,52.247002,57.837383
49.513508,40.847759,73.134872
86.856476,16.214951,6.631489
48.943108,38.921146,73.181877
38.941986,30.645702,75.925316
111.229973,103.0112,88.066521
143.356842,113.086357,167.365829
106.028458,100.363983,39.844196
107.131187,6.090281,121.215332
45.615433,80.243996,23.995285
346.96875,100.112572,241.856339
4.544432,48.452671,70.436554
72.622261,6.741901,10.921187
197.917389,83.361336,176.146317
78.691315,12.008232,42.702343
58.882675,105.832283,189.998825
20.167761,75.458229,63.125328
139.103897,44.559288,113.006355
47.101776,136.643997,33.888973
96.075981,66.686615,85.418816
109.850426,11.457608,41.897469
47.675415,93.66671,69.404213
171.937592,46.50502,139.714066
363.086548,72.234245,264.376251
43.893978,34.589996,120.564545
49.047836,149.427795,86.024483
20.61743,20.463688,19.856194
49.857857,6.961409,24.927319
51.709255,176.904297,92.775879
89.342575,123.731224,107.127396
88.525665,4.911458,98.647423
50.207603,13.021846,1.46337
40.253269,19.148846,111.412636
34.469318,7.889256,94.182007
15.130471,28.103258,65.625305
140.082306,331.90802,197.863495
71.200005,97.928627,71.964447
25.291561,56.461048,55.499306
48.279858,19.459848,118.340111
185.586945,29.50808,191.543076
199.58252,35.872299,107.057739
22.845903,32.92564,50.269775
61.225056,14.992914,80.018089
119.433655,41.869022,63.841244
2.438997,15.568016,26.840971
41.133667,96.375938,29.447374
132.627808,76.6763,114.134315
39.260612,55.440895,46.777748
48.017673,36.665291,154.759827
138.679199,18.926414,134.82756
58.40741,76.146935,7.639832
62.696663,101.413506,29.663414
34.54549,72.451363,58.517185
41.250854,55.938324,24.154718
120.270744,14.897027,121.647972
74.317162,92.913689,26.58382
58.840755,91.950485,58.836739
264.478882,51.295891,200.394135
63.857681,76.43396,135.945038
89.220963,52.017929,84.660576
48.264736,25.254978,23.76549
208.363358,6.608992,239.289902
106.181099,23.670151,59.663063
100.559212,44.175102,134.912781
43.427715,11.541286,36.933994
116.119347,8.303093,130.653656
81.728584,40.043373,71.417496
71.257072,57.135044,39.382866
117.494705,116.482323,192.831299
27.284977,64.98661,111.421913
54.119915,146.952393,40.838634
84.562958,55.269135,84.613304
294.453949,53.499817,233.012177
30.554216,38.741142,8.267426
73.010666,35.706562,138.323303
58.140617,37.846668,-52.079269
11.296284,12.474118,15.430945
39.986576,94.817154,80.101585
377.024292,39.496861,229.339417
44.517365,28.272858,62.929535
50.421494,3.787171,25.380989
75.444542,2.318236,138.652405
124.236252,2.201866,78.308525
101.327744,34.998764,95.28759
62.219769,2.966016,23.492052
55.87199,126.64283,37.584202
68.173302,57.183964,86.149765
40.598267,59.74017,86.210884
89.820351,10.636058,28.229866
28.569498,4.335696,-23.466551
17.245829,61.971855,39.980217
111.467201,124.615311,153.364151
179.335358,22.627825,173.899246
46.923191,48.252796,53.62418
103.58963,136.945282,149.21582
84.238899,22.862066,-18.494169
79.413254,21.154919,60.655529
53.496845,27.500566,107.383194
36.08884,30.5741,35.143047
76.592918,51.185844,88.114044
43.30072,25.825312,48.925369
75.384941,60.876114,39.791126
43.122738,19.845558,62.827457
92.017799,54.22897,207.914398
98.727104,177.751923,113.412338
31.113979,60.907024,72.657578
135.107361,141.886887,74.869858
261.204041,42.718895,-16.583878
163.039627,90.416367,147.353806
63.130909,46.081966,-17.204041
107.195854,51.085938,-23.643064
35.718262,44.214024,51.106396
204.228104,263.823792,170.825378
302.734497,154.661819,170.141251
89.572037,71.728889,82.879204
55.575611,33.565792,42.044067
64.952057,51.188599,111.665604
30.605909,11.341527,99.400772
32.926121,44.208218,-1.645624
86.24205,21.94005,89.885483
259.949371,86.5009,156.832047
57.186718,32.949944,44.251022
50.174404,75.800911,42.81757
84.025368,34.344032,59.888557
45.339016,14.262737,58.329372
126.887543,69.979118,175.340836
22.581404,10.148173,57.981659
104.585243,12.2954,123.002632
55.036545,2.344506,18.054358
67.428017,32.592171,111.477364
116.828873,45.227299,93.511948
101.632172,67.041656,84.659569
175.554382,28.127594,89.701271
326.402008,23.680635,100.533554
43.206833,1.604608,41.280239
4.952002,31.419018,50.073902
96.490097,19.664137,63.471714
67.259491,17.700724,65.970375
172.181015,4.654119,144.872406
41.590931,69.484993,77.416565
90.289124,15.970167,67.168526
55.041882,56.559044,-8.862446
39.389969,65.864532,79.546562
102.906853,114.282188,13.820736
194.34285,102.917763,22.84573
76.646164,122.079308,30.027216
26.607092,43.17041,76.281075
62.09338,32.636642,16.238447
151.238419,29.461885,102.818085
39.026329,1.587112,21.195053
47.71563,72.462929,81.980545
119.950134,40.898476,40.474983
63.811741,104.287109,100.708199
57.207664,8.956897,48.726044
160.957855,166.442078,145.530945
601.537231,69.186417,288.783539
72.580399,19.557419,90.041153
79.890533,50.150478,50.738129
36.147118,73.472702,47.292412
36.273792,31.708315,47.543842
173.660507,52.057903,90.731003
97.628433,31.893099,66.733368
239.206467,21.002186,167.769363
8.454172,16.397659,-14.969387
811.564148,89.588905,749.39032
82.399849,4.968225,127.487671
96.53228,42.18692,155.348038
31.66147,41.087872,68.071663
18.085686,71.143684,42.696526
313.378357,15.26934,384.220245
66.273766,79.753944,55.248287
129.225479,112.302177,157.984406
47.408474,62.326294,37.456669
46.069103,24.307484,6.249454
22.631161,147.48317,15.646923
80.941063,15.464673,48.401115
57.611874,127.410187,45.819939
2.12839,136.604767,161.521729
107.395554,103.853226,103.710503
144.283859,40.30019,78.806091
21.237913,47.487114,15.679939
58.493687,13.88355,19.36132
119.438278,15.956954,133.716675
121.872299,130.265305,129.833878
91.763062,119.119659,98.632996
64.185417,40.363182,9.383128
73.76976,153.647293,51.80595
101.925186,19.366074,68.944405
99.141914,10.586416,17.524403
97.405251,68.728119,77.177216
169.720779,44.963814,121.930725
23.00506,40.651321,61.187344
252.041412,13.675458,181.341156
73.404968,96.597191,42.992062
11.462174,28.016361,45.804741
59.204052,74.021675,58.76395
94.774467,14.692522,14.607721
75.364922,1.591474,69.250702
116.982361,53.13686,191.473328
93.227318,95.891129,143.077789
193.580826,45.314735,40.844814
46.403244,107.940727,12.76483
70.199188,72.882698,83.744469
197.265915,23.568989,114.242973
139.976562,31.009823,77.244835
155.341125,28.401321,94.55938
39.520367,69.041969,38.510872
104.973763,30.065325,70.068092
108.023933,41.444439,39.765644
25.191031,55.693142,77.307732
65.275261,107.578873,-4.126538
18.288055,71.796959,89.73597
6.013776,80.616455,41.842102
63.513145,1.335081,66.955795
91.911621,23.309406,72.889801
51.845642,30.345732,23.668615
64.92894,92.094215,57.898247
79.509247,7.607344,29.867298
159.659348,41.988518,-80.957619
77.0756,22.892685,109.187271
62.015308,30.305731,43.878208
74.751106,24.590466,175.978226
67.54892,42.505054,57.716473
152.462128,115.165665,59.516396
40.829834,28.601677,94.179466
29.406441,112.541092,140.204453
69.277298,19.560051,38.540413
112.404533,20.233494,74.650879
26.165466,16.605368,6.954161
50.044285,156.821045,245.692825
4.293376,84.240356,33.434441
263.686249,26.685266,104.63726
71.157509,36.412815,95.557755
111.62323,38.415119,134.581985
86.017181,72.596535,66.007462
68.250183,62.835938,47.72229
30.566332,40.262497,23.087528
187.157471,88.821312,116.16819
12.951801,110.138077,152.570206
43.343418,65.762527,89.288918
64.887703,14.663157,-39.868172
38.078922,84.09549,89.890388
63.859608,58.909714,140.874481
158.758575,71.672112,87.129822
158.963654,32.155952,141.755447
79.856567,65.259338,127.536133
110.305389,65.513222,76.785355
118.080116,67.033714,79.421951
73.338005,33.373856,16.18494
71.809967,49.872803,275.171906
31.397268,20.46954,26.200191
60.71748,30.256306,113.98465
41.817917,49.926456,56.388485
69.055824,2.099785,79.059631
78.028595,32.130768,35.398403
57.360401,78.898109,43.32272
96.771759,98.176254,65.58065
37.368942,36.415188,87.821381
55.093182,18.143454,74.839478
52.256123,92.63179,-0.178995
127.334389,68.856796,86.399109
28.357924,20.791273,24.436934
36.319923,13.600119,36.7342
86.797699,33.118614,98.075958
46.750778,59.909859,4.874735
186.616562,92.73291,-182.926453
102.603111,21.985956,165.77272
66.588455,153.806839,135.046951
60.977909,20.529785,63.03199
135.886063,71.909943,120.766548
38.684597,60.576992,64.687286
503.028839,197.495834,490.247528
70.976257,56.85289,27.760777
29.373455,35.070274,20.039917
68.07576,28.67778,35.670395
91.824753,93.996246,48.610046
35.152004,9.134889,6.332498
141.281128,57.581623,163.049011
59.242729,26.561153,88.366112
62.241234,17.417004,147.145004
55.225506,71.537498,38.226189
205.767029,37.582092,165.265274
99.411758,22.230862,110.822273
106.652222,4.148535,122.780716
44.412464,28.256502,26.412415
34.791397,42.274937,-76.736832
54.367401,23.917509,44.5788
122.886436,4.629113,57.180679
23.751663,109.686317,-10.934793
54.801216,21.794973,51.773708
103.082977,42.790905,64.150955
89.789787,57.527088,112.122421
154.426987,22.648794,58.934837
156.02597,91.830887,204.202484
115.319084,132.311172,120.813705
82.405754,47.53738,99.527489
167.41124,26.146484,130.247345
17.528984,27.765366,25.10157
79.888969,4.868997,-34.951302
52.958527,103.079994,51.920731
53.965294,20.934393,110.783073
35.926083,25.780325,4.398971
133.599762,81.558105,-10.335418
67.592773,11.188612,71.827988
61.022655,109.157272,27.913795
343.060638,18.475662,260.845795
35.24369,42.622272,65.693619
90.282303,38.898788,54.189526
78.210884,105.941963,74.753487
52.544342,81.076859,75.285568
95.371826,20.314266,64.57029
41.640652,26.098696,103.092789
17.277086,36.663239,-30.865017
79.708733,59.128399,148.505737
91.594795,58.036484,71.545547
20.037277,66.686905,74.64521
82.596466,15.434915,85.439796
66.518005,50.354862,75.664833
112.16304,115.268967,171.167358
6.87898,8.256041,-14.912776
81.857498,19.194584,123.682755
59.186977,25.133215,22.651756
69.752975,38.802113,103.091797
73.736557,84.796051,36.250668
52.68829,2.697525,-0.791132
74.606361,49.608784,74.54071
79.661659,108.470245,300.275543
6.535863,21.392708,4.266728
181.941101,73.378372,102.095169
74.585518,30.826681,67.365761
336.389008,11.527868,261.799957
34.316883,21.854431,16.738113
40.206261,24.282217,-53.181427
215.882202,24.146336,-15.183491
49.607681,29.327692,128.7771
80.886253,54.139164,60.644794
42.419998,30.145603,16.860909
633.256775,68.971672,324.97644
11.876859,66.928497,207.274979
35.226383,43.739037,-106.118927
84.283813,5.071063,172.723938
12.193406,153.925751,121.863167
236.385971,82.74044,22.589212
73.08374,130.212891,55.451298
117.884384,55.244293,135.341721
74.747665,7.126409,23.927122
66.859962,24.420759,112.736534
116.186485,110.833443,71.395325
88.155609,67.906052,95.656448
10.2157,21.350338,73.900063
11.504368,45.728157,86.567131
44.453941,3.940191,25.209885
137.597595,169.973801,104.106781
12.160173,48.546043,60.54113
77.291321,52.260464,57.904404
289.787598,68.773758,155.349625
75.427643,36.350044,61.002468
52.92271,71.313454,8.990443
72.239357,67.462753,94.929428
22.369551,80.755486,55.593681
93.83799,43.621696,44.885948
29.688894,67.50499,100.963371
70.632553,71.244774,94.711578
241.317932,63.203621,122.023949
245.783783,32.424438,151.177704
84.045181,21.293587,51.03167
64.429466,19.28476,99.941628
41.728386,38.350346,7.709034
35.876083,75.298912,42.716507
94.380653,31.722136,26.553936
73.0979,52.2775,40.077541
37.503765,131.121628,35.383072
15.666612,59.559109,92.855499
72.873581,8.32795,181.183167
66.256737,45.600136,73.201721
50.693165,12.707484,11.726505
75.633659,34.232983,34.991058
160.042252,4.976258,-84.549171
156.065872,23.891615,92.365021
28.485779,68.898849,34.574753
19.417929,46.564663,-46.084957
32.279106,16.710825,-33.224113
59.874382,76.763451,35.009953
183.91423,121.003555,188.447525
15.185967,10.346024,33.291634
86.632408,54.878399,115.357559
51.923275,45.872631,78.689201
