pptase,GFP
380.509155,3700.988037
128.017014,2293.12915
294.16449,10814.38184
150.16951,1693.37207
126.013451,980.844604
482.43161,19406.90234
175.598389,5269.598633
75.447983,1521.168213
517.310181,12552.03516
358.886536,4382.827148
4167.612793,20062.92578
831.317505,11356.95215
77.298683,9326.851562
162.329681,15475.08691
337.237396,11226.11914
180.610535,1863.630859
139.478165,1428.812378
216.648285,2130.699707
1565.768433,19505.03125
67.646103,338.058472
391.465759,8592.196289
3868.813477,25870.90234
200.360031,2044.614258
732.601929,6692.953125
211.523407,12816.25977
2868.2146,32913.59766
563.648865,10221.0957
189.34819,32.223511
368.525238,3302.661133
1692.582642,13122.74316
103.661743,1629.041748
806.907593,13382.40039
36.635902,14728.54492
308.830597,2809.336914
290.923798,4554.290039
3154.942139,29886.75781
742.909668,21779.42383
131.09761,1795.067627
496.987762,8644.84668
320.413696,11412.56543
107.204483,598.367676
1746.318481,16307.4502
1362.860962,9397.461914
66.876907,2282.265137
703.356812,5787.213867
237.764526,8722.036133
180.198959,14800.55371
149.037476,2176.036133
2195.525879,14329.2207
3356.983154,26370.27734
946.010376,7294.079102
442.467926,9665.577148
1172.94812,15224.52441
47.165657,1006.2052
319.327942,1578.625244
676.934509,6068.865234
219.253815,6451.813965
477.678528,10793.7002
210.187195,3415.806152
89.148026,1038.726562
773.72583,24928.06055
248.613647,5247.725586
65.149971,718.885986
1288.196899,10915.30078
446.755066,8826.999023
252.07338,15612.37305
112.457794,1502.286377
141.93634,2766.927734
259.3414,4069.883301
377.919342,3367.658447
64.748123,42.443359
100.517502,8252.104492
242.288589,736.45752
2925.612061,61215.88281
188.69577,6823.058594
82.414688,598.312988
169.078583,4552.004883
1929.600342,13978.61816
675.076538,5068.40625
1037.38855,14976.41797
253.489716,9962.09668
2228.465332,19210.80469
219.31044,8644.455078
199.135651,1537.359375
1045.436035,8673.087891
172.156418,586.475342
140.722595,6935.982422
663.955811,10772.08398
61.126587,803.917725
122.884499,633.22998
119.814377,1773.061768
214.549026,10365.72754
1902.179321,16948.08594
232.331985,7433.163574
42.722153,328.923828
3116.894043,59203
394.295959,2709.793457
193.318909,9859.095703
381.869324,10876.68066
3370.538574,26362.01367
1644.101929,14265.61914
935.96875,7702.366211
574.980042,8226.211914
1655.037598,12533.05078
94.225578,1709.248169
929.223389,10181.2334
99.204239,884.269531
370.609436,17862.60938
3789.730957,36843.20703
181.659714,1697.106934
105.448616,379.916992
1805.026611,14537.91113
52.817886,581.670898
960.562134,13802.93848
896.652344,19775.93359
863.331482,9279.345703
218.489288,3513.128906
317.072357,3097.083496
690.666992,5876.575195
977.059265,7902.604492
64.172974,5244.053223
675.101929,4922.856445
399.378235,12068.73242
1251.935059,15781.96875
421.172394,4061.082031
942.996887,4327.797852
2594.841797,26502.99219
2311.753174,12585.66211
181.939423,1682.986572
321.887268,90.959595
1193.946045,8483.6875
449.129486,3013.094238
4223.080078,56155.83203
5284.091797,38923.44141
78.646851,1424.025635
221.417725,2764.037598
469.090271,8858.027344
850.09613,4306.182129
613.027771,3391.126709
331.850403,17696.50977
489.871552,5096.39209
246.36142,5169.963867
88.147141,840.651489
77.419586,574.561157
95.235565,2238.969727
16.169704,528.048401
474.213806,12793.19141
370.161743,9718.540039
458.436249,16057.34375
2955.670166,36633.39063
234.360413,1867.466064
107.353088,865.338989
91.593872,204.773987
212.506744,17160.80859
2343.194336,27714.20703
1455.292969,16801.7168
1345.084229,12557.77344
34.125568,406.304688
35.518265,916.551758
225.765472,7581.983887
614.533936,4482.819336
646.46521,2610.987305
347.60614,5355.883789
459.841919,7932.151367
805.68573,8881.725586
207.936417,7413.65625
291.39325,2435.17334
288.802643,9226.27832
388.515717,19885.66016
14.546829,576.211304
391.294434,7033.849609
940.027588,8191.486816
1378.728882,18557.16992
207.768234,6296.389648
1752.738281,12274.32227
811.525391,6380.592773
64.367798,4166.937988
154.343338,932.274658
1410.304688,21081.97656
29.996979,68.094849
853.984436,9581.796875
138.762421,5377.096191
1918.663696,14512.23535
1123.400513,6189.055664
438.899384,3921.305176
738.080627,3910.820801
682.767944,9348.546875
1285.659668,15886.24609
1130.507324,5148.430176
247.435196,5548.548828
407.611023,14041.4043
148.457703,1471.030762
85.35994,516.338989
5.328598,444.681641
271.370728,2604.481934
80.36467,956.570984
425.263977,5560.748535
1244.062744,12566.92773
930.4646,17800.77344
432.53302,3162.31543
120.663841,717.242188
319.078064,2613.958984
1700.996582,15667.29785
470.278748,3555.209473
301.676849,1747.189453
6401.571289,41621.03516
183.607559,4724.921875
266.174133,12363.51856
61.780468,10855.64258
72.679634,238.509521
128.149658,494.8396
84.973862,2041.979004
138.614075,755.571899
101.865967,2049.448486
359.683624,2600.712891
720.382568,6615.652832
60.569294,457.220276
708.15332,16330.49414
9.483879,687.527954
70.555298,1042.868164
147.98259,4897.254883
172.235931,626.975098
51.246933,611.487549
38.13744,1398.360596
579.151917,7480.697754
466.092102,2249.919922
136.128357,11350.77637
352.988525,6693.688477
278.115631,1927.263428
160.853058,5575.864258
114.385254,13754.47266
1582.746216,9929.628906
3649.526611,33546.03906
785.462891,8862.224609
3001.257568,18234.09375
156.465973,3717.071289
4611.797363,39562.48047
216.88028,7145.015625
479.343292,3183.273438
2675.73584,30751.24609
3870.866699,27368.91016
491.866791,24073.52344
253.44133,2630.080566
359.829559,3174.150391
2096.463379,22839.42773
435.196228,3169.493408
1459.812988,25951.50195
107.745537,140.758301
319.021362,1992.773926
99.188942,856.084595
387.475983,10979.64844
76.226929,531.482483
319.011322,14277.0625
67.260788,1788.435181
3642.977783,33811.75391
570.675049,4947.295898
468.305756,3478.550293
2528.182373,24695.85938
206.48053,1068.273926
302.772034,3500.625488
154.997925,2063.898438
266.665497,8920.428711
153.984192,1293.449219
479.722839,9153.317383
161.36908,11607.48731
424.812378,5802.31543
1925.014404,24050.97266
591.868896,4275.602539
1545.833618,16920.09375
1956.634399,26519.32227
172.315735,11741.29981
221.088089,1628.10083
311.949738,8120.138184
429.516113,2765.811523
700.86554,9872.024414
212.067947,1426.847168
3.896801,5518.824707
237.509232,4911.709961
64.887985,31174.70703
1397.648315,8847.085938
307.345856,2822.601074
1073.807251,8242.74707
214.269989,5951.673828
362.221985,531.16156
150.090332,3207.530518
71.051125,77.269409
2128.332275,18181.92969
570.557556,7157.243652
313.934723,30362.16016
76.387527,974.202637
135.888733,5814.660645
268.811615,5749.337891
104.294281,758.199707
1184.395264,10966.74414
1692.473633,11562.20313
738.792358,4381.206055
37.438065,659.672607
520.140747,6089.294434
352.235291,2567.876953
348.938293,5717.704102
57.107643,249.109741
739.659302,25259.53125
1088.363892,6974.361328
127.602356,8044.669922
2220.886719,21852.05859
351.963013,7121.072754
7254.706543,37298.14844
92.012833,996.040039
223.251648,11222.58691
127.091316,774.076904
305.600525,10599.84766
86.4021,1248.887329
89.023254,2755.195068
730.922974,11019.57031
445.110901,9704.041992
360.807007,2478.77417
2316.046875,23783.77734
253.904755,6281.874512
321.328735,3834.586426
727.079834,10735.53125
163.552094,3570.904297
531.151245,5570.196777
545.558472,4645.577148
1047.863403,6510.03418
160.44429,1220.869629
38.854858,119.992188
1484.881958,11947.87207
1222.43457,10101.11914
153.012711,2608.722656
109.501801,6301.311523
837.80835,7245.619141
66.833786,2230.897705
907.427979,5001.617188
474.413757,4252.214844
6654.475098,66910.29688
170.558868,1156.334473
370.146973,2830.945312
730.060852,17444.56641
735.43457,8315.1875
104.173485,1925.557617
911.04071,8910.290039
348.329651,2206.10791
335.630188,24550.87109
534.202942,5239.185547
602.868652,12048.83301
249.388626,8402.496094
863.980652,8150.339844
311.201904,3331.147705
49.574608,5722.516602
374.243347,2919.078613
112.756332,719.23645
528.96637,3767.868652
59.562073,32.675293
101.420898,134.281616
8.528706,166.169678
1671.353271,20423.7207
60.244415,223.957031
325.682343,1010.138184
520.174622,17608.39258
1836.708008,27266.95313
172.504639,997.709229
124.338524,2299.586914
719.2453,11821.53125
83.285759,7368.017578
796.054932,9482.025391
633.954529,6843.65918
555.939697,20885.87695
97.286041,1320.094727
251.291183,2533.964355
293.371765,5342.669922
225.239441,1714.983643
374.97876,4297.307617
210.611893,1826.891602
51.580109,408.593506
468.361664,6164.776367
205.000198,984.93335
116.982857,2475.46875
255.461304,2477.19043
504.903687,8099.013672
4390.905273,49350.23047
296.1203,1873.030273
77.525101,142.37738
115.862785,13705.58008
853.797119,6198.5
258.025085,11083.49219
7321.376465,81636.01563
710.410461,30231.16406
66.381912,511.072876
156.396057,10928.97852
98.262611,6032.858398
274.639008,7419.820801
4020.30127,28949.72656
4127.793457,41009.51953
536.506592,10111.93164
317.816925,6016.299805
937.993713,6279.480957
541.926514,3926.968262
9.926682,983.180664
922.127808,11156.46191
225.079041,3597.330078
376.11734,4939.754883
15.964096,301.118896
157.351166,1858.789795
489.33728,3952.645508
125.401009,8809.648438
147.412659,1146.288086
999.17627,5118.035156
2626.128906,25297.4375
23.867653,412.145264
160.377258,893.356445
36.018009,329.839966
473.87384,6006.111816
1002.681396,6809.713867
1788.379395,12354.06348
584.076599,4287.776855
1443.102173,11830.89551
176.908386,4594.993164
250.586441,2446.367676
95.442825,879.390381
69.789429,11841.31445
36.869095,4722.033691
290.341644,1569.36731
529.517029,3938.292969
431.777313,8472.055664
520.14032,24380.4707
2404.105225,48761.42188
83.256912,1217.192871
703.217651,26711.02539
5522.404297,33252.8125
31.000732,208.51123
189.001801,1059.263428
240.204254,1436.141602
428.636597,1840.068359
433.436432,2318.935547
536.922546,13992.91602
252.586868,2459.102295
686.100708,8555.518555
275.253632,1961.427002
1253.411987,9105.021484
388.609406,3578.632324
891.046326,10895.51563
353.516235,2405.298828
407.655792,8026.76123
187.212143,1096.294922
1650.724487,17576.95703
394.149506,2632.866211
1084.074219,10858.70117
452.954163,6494.764648
245.521912,8103.154297
486.476379,3525.119629
1375.893555,8803.676758
2017.100708,22854.98047
499.179413,4163.011719
291.395081,2549.246094
425.34845,20746.32031
338.120789,4959.113281
45.067276,350.127319
870.499878,13019.49414
312.720001,3663.362793
222.463043,1295.972412
1629.187134,17030.91602
108.663589,6310.711914
326.072845,16628.14453
337.05072,9236.777344
28.096146,331.434082
130.898926,304.328491
171.495544,2433.541504
269.4245,903.083008
546.830139,4560.26123
472.100891,4227.621094
1649.838989,14959.26856
95.183502,7324.381348
1131.296021,12737.54102
187.038712,2486.325684
508.441162,6796.214844
14.365082,92.728516
236.408478,11702.32715
147.64502,2245.829834
36.30344,220.291992
351.498138,2195.489258
213.219498,4524.33252
838.581177,16179.85645
335.135681,7993.579102
636.653931,7760.073242
1364.870117,8250.720703
316.042511,4682.106934
1003.964294,7503.753418
343.860382,12843.27148
676.7547,6618.566406
178.646912,14404.81055
818.420288,4547.39502
362.868835,6530.569336
5403.59375,45765.87891
34.99889,242.415894
255.667938,2110.761963
63.271545,17959.61328
96.560242,4874.23584
417.657593,3175.158203
155.432953,829.997803
283.980255,2355.547852
821.54248,16664.75391
393.777527,11291.06543
566.291565,10803.99609
154.218491,10258.64941
83.273224,14466.65527
26.690155,259.842773
403.75177,9639.972656
322.67453,4391.937012
649.225769,13366.42871
132.854904,3619.266113
242.227203,2292.621338
313.36322,5843.067871
625.076538,25033.40039
396.127289,4868.296875
4192.157715,29901.66406
90.604279,555.290527
119.020386,2383.004883
235.873444,5593.222656
176.612701,4577.731934
288.413177,21398.90039
423.046295,3964.901855
445.418793,27953.86719
215.626129,1462.574951
218.235886,2166.689941
469.013855,15312.96094
506.255005,6117.17041
212.430786,4596.333008
97.613182,896.149048
80.266083,1782.602051
3393.342773,22743.75
211.926117,3961.9729
89.5242,464.788086
451.2117,8559.448242
738.761414,13306.97461
634.014404,10910.88281
3565.285156,33406.76563
307.135162,1168.375244
125.222519,2630.110352
279.92276,3546.488281
1320.207031,15998.13281
2455.934326,14311.5752
700.554565,5815.775879
681.326416,6882.386719
78.253098,4517.113281
316.166016,2828.775146
23.279984,6465.029785
56.480331,2431.268799
148.853516,1986.439453
247.489441,2900.574219
303.99881,9733.62793
93.767838,4562.64502
397.93103,3965.029297
1895.35376,9245.581055
448.321594,9320.704102
148.222214,730.30481
348.396301,2077.783203
57.841251,96.936279
220.933548,1789.023926
187.765045,934.999756
637.110962,8373.986328
370.131348,8133.919434
252.177475,1635.224365
