ST2,GFP
443.185272,23236.10938
556.171326,9805.611328
1187.451538,48237.76953
174.213928,19932.87891
2197.888916,29898.26172
273.170471,20366.66406
519.318665,12539.51953
1600.628418,105751.5781
1028.454712,14110.12891
2145.006104,104985.1484
780.657837,15968.89941
1262.05896,24196.3125
539.394592,13299.69727
134.099213,7372.743164
747.500427,9237.626953
904.655334,27603.69922
266.240295,15289.84375
1126.081421,10028.00293
1439.356323,20462.83594
808.425049,20760.09375
576.120361,25872.38086
517.240723,22761.78516
1476.977783,107630.1641
184.488159,38661.76563
289.125824,19870.08203
295.411652,3823.196289
421.721069,33784.63672
1351.185059,24336.14063
821.095093,87083.32813
1839.226685,38124.12891
580.760925,11977.11719
1419.115112,24159.08594
677.287964,26850.73828
173.92897,4011.631104
254.47229,13960.03516
309.445129,19097.78711
591.912354,6696.805664
1565.464355,37609.66406
460.994202,11594.49414
50.83482,3794.753174
613.595398,22377.35742
200.570557,9990.746094
1583.638428,44149.60938
370.583862,26461.40234
142.978119,5272.938965
646.505127,14406.59766
218.936447,13207.44727
283.268219,16427.46484
883.001404,90884.375
305.235596,12498.96191
277.320709,3942.850586
611.337769,13312.34863
169.601791,6479.341309
195.579758,3984.008301
1594.262573,24985.65234
665.236938,21750.57422
176.21167,9837.830078
413.503662,26159.74219
120.667412,11150.7832
1208.519165,14373.72949
591.184509,10345.37109
1065.221191,40751.39844
693.271057,24329.2793
551.205078,12119.00293
226.077698,4547.069824
600.361511,25306.74414
66.535744,5827.053711
372.934875,26127.99805
2044.664673,37362.48828
431.519104,17703.93359
244.186783,9050.026367
167.530899,9540.645508
1160.266113,36795.42969
673.117188,23555.61133
618.707703,15118.84668
454.905243,10024.47754
926.510132,54859.59375
1793.227661,62179.91406
1907.810303,42632.26172
673.11438,37813.41797
829.696533,13087.22949
773.192261,21283.46094
157.517746,16841.20508
236.121506,8102.820312
625.969421,10889.81055
1167.349854,30496.83594
209.883682,3676.669434
261.568909,13794.94043
491.529236,13344.46289
495.890137,19529.29688
1306.576538,45725.29297
1877.775146,37161.19141
4310.563477,66742.49219
2082.272949,20063.89844
626.833679,15486.02539
454.419037,9488.746094
643.771667,12066.4082
401.004211,8892.676758
126.725212,8716.988281
865.93158,67545.61719
255.251312,11277.31152
1403.247803,65228.99609
163.60556,3460.094971
646.295715,47430.53906
385.612915,20786.23047
830.580139,37422.34766
582.853943,15147.46484
191.251144,6214.333984
611.788757,30666.73047
239.744797,6586.890625
130.238983,9815.921875
74.514977,7905.442383
1911.141602,43545.84766
1634.153076,19014.29688
479.855408,27070.06055
173.755005,8381.378906
1583.251953,14532.48731
243.833282,12001.99512
1579.610596,88253.89063
3203.011719,76534.02344
250.199371,10788.17481
432.923126,11986.20703
494.855347,15304.60547
533.405029,12966.45508
267.5448,22887.76563
306.670502,10564.43262
365.671234,16798.78906
168.992081,8285.662109
383.168823,9121.828125
90.551811,7677.450195
88.713966,13260.06641
139.295837,5197.59082
550.975098,18389.92188
1354.929321,21564.04492
279.504242,7043.429688
657.868103,47971.96484
316.211182,9142.342773
75.830681,4416.563477
1170.529175,51402.8125
1793.026123,54685.91016
80.579002,22928.07227
422.115509,29536.45117
14.884646,1807.096191
1088.369629,90864.26563
1961.275757,39436.39063
1413.038696,36786.56641
451.574554,9337.884766
742.939087,21625.2207
318.874725,6957.666992
765.515869,57113.03516
1076.568848,28246.84375
195.450775,12798.59766
451.347748,7555.950195
469.566681,5603.217285
457.900452,19591.5625
508.42334,30492.29688
1308.261963,39627.12109
112.287956,8243.541016
189.078064,7184.116699
407.828308,22325.23438
385.214294,19490.34766
446.092072,9422.900391
1100.491943,59065.39063
601.469299,11880.47266
2433.280273,45575.78906
108.274315,6412.113281
184.185806,11233.90039
6565.768555,79300.01563
186.155869,5643.66748
239.161087,7576.121582
217.394882,9318.402344
4102.970703,68266.34375
344.425537,26055.4043
453.720032,12168.9375
182.281265,5652.220703
376.698059,22367.20898
1817.43457,32150.72266
176.445618,15640.12988
225.044571,19002.82227
1231.809082,53185.92969
349.179077,19305.17969
268.423523,16009.17188
1083.372681,41312.63672
954.424438,42229.22656
143.410934,19291.08203
248.662033,5558.844727
285.897369,26501.68359
416.293579,30322.69922
351.405029,19166.83203
1097.893555,70575.02344
523.531616,8731.704102
1969.272461,71775.63281
1613.544556,24988.05664
615.395996,32143.01758
58.269627,16879.08594
786.149475,20975.98242
184.046692,4669.790039
1904.054077,40386.62109
305.275726,47686.59375
287.455963,11788.70313
135.795303,3339.112305
326.635406,5641.979492
1338.779541,64661.85156
992.295166,30035.50195
1093.03064,38831.37891
216.598373,11325.44336
306.902283,20836.00977
881.894897,13167.71484
299.008514,9727.983398
1250.101196,29798.26563
106.446915,19832.64648
1.834294,894.223022
170.544907,13586.25195
566.191406,21829.20703
200.316422,5765.351562
351.835114,7898.719727
2925.420898,41176.39844
534.84198,7446.595215
125.167091,7383.191895
145.134277,8373.800781
554.767578,22193.57422
469.050568,26487.25
2050.921875,39888.47266
445.883331,31508.20117
179.824448,3572.571289
629.553101,10877.66016
1125.003784,17747.05664
1339.653809,32445.67578
302.249786,14188.04688
2120.605469,34189.78906
947.300659,19858.80078
585.446472,36055.60547
187.261581,8856.393555
251.485519,3502.261719
169.845383,3256.958496
235.358932,15837.0918
54.499565,5055.080078
187.330597,5230.627441
606.242371,38084.96484
316.068726,15432.54297
480.820465,22415.36719
546.898438,9180.728516
358.721832,4005.802734
164.106003,19962.77539
239.322708,8633.229492
393.614166,5201.437988
467.472168,7463.828613
544.99231,58884.35938
163.007172,13702.37012
339.466522,10503.2959
7442.011719,167928.2969
897.356873,14819.19824
391.522552,15077.66699
285.236755,4993.314453
286.974731,19403.53711
179.72348,6353.006348
136.68898,21334.84961
175.873291,9982.989258
286.06073,7580.276367
89.806465,6371.891602
1469.427856,94027.66406
1172.405762,33910.38281
306.58606,8051.09375
168.697983,8476.326172
147.045517,9821.976562
82.297569,4791.808594
895.671082,27740.875
125.764061,5858.68457
471.888947,10247.50391
448.447723,16663.49023
492.140839,24191.29492
2390.909912,41018.8125
376.19812,18544.88672
836.768555,25518.71094
277.431152,18138.79102
630.099304,12098.625
163.632584,12045.02051
1377.357788,113856.9688
2332.997803,54507.03125
239.865845,1783.657227
1562.84021,19219.58789
646.536255,19623.40625
655.8573,21838.9668
204.886047,14196.30664
804.140808,97037.72656
272.690826,10335.82227
466.390747,8946.923828
231.464447,7241.567383
6471.283691,97132.99219
451.060028,8395.259766
133.841553,14047.83398
2273.217041,24858.10547
184.567139,21523.34766
189.516068,13722.95703
892.820129,28153.76172
2415.980469,68368.25
135.176468,9556.520508
205.561844,7537.463379
111.676086,9289.374023
315.946991,6535.991211
151.992447,1648.339233
142.392258,2660.724609
721.760254,64129.31641
552.019348,25730.19922
1361.948364,34836.77344
236.419159,5825.072754
442.034424,14544.07031
392.169586,8051.081543
678.304443,18931.76758
5209.061035,106316.625
233.107788,10844.04297
566.972351,15993.0166
406.962097,23224.83203
821.212402,33152.10938
1008.85022,33376.44531
322.971954,13445.99609
335.361877,57237.85938
425.754028,10265.78809
517.613281,13214.02539
250.724365,6447.498535
654.347839,12364.82031
424.791016,6700.608398
761.351318,7549.921875
29.623945,8095.988281
931.277954,32071.92773
186.808975,4216.433594
605.285583,9291.029297
445.427155,14982.83203
845.328735,33752.4375
186.263763,33066.65234
177.370331,6742.427734
966.079407,18057.23438
374.36261,17396.40625
233.652832,8348.982422
304.225433,12248.5752
566.896606,15578.29297
623.232483,16599.40234
447.819153,6688.18457
357.556793,4838.177734
885.303101,14177.28613
686.86499,21010.375
1493.025269,28997.4707
564.410828,10591.58301
470.772766,15237.89063
392.960114,6873.301758
656.599365,15296.84082
1548.656372,63195.79688
537.80365,17784.75781
272.597168,29384.64844
2426.656738,94213.08594
47.390949,5328.755859
204.035202,10828.4834
126.280556,10319.6377
3675.20874,57734.77344
118.253464,3736.878906
2351.979736,37363.07031
252.40863,4584.952148
2185.115479,68855.57813
5411.040039,106135.3203
1006.147949,35420.52734
335.033386,16326.5791
56.674404,5687.513184
2291.172119,38823.98047
415.279419,37743.35547
137.621948,14641.74414
2012.963623,178576.7188
278.309204,17269.28516
241.034271,4617.28418
1260.364746,34187.27734
385.973816,8971.720703
177.492859,11962.65234
902.478271,31191.63281
521.761475,23434.25
208.565628,7853.642578
399.975037,19763.42383
613.910767,64428.33594
401.357788,3506.152344
131.087585,9530.255859
3732.711914,89680.13281
279.104736,11627.17773
188.3918,10349.53516
890.81012,40737.45703
235.930267,13162.60547
67.021858,11022.19531
771.368103,14722.95801
363.856445,40713.55469
128.187256,8298.507812
178.989914,13451.79688
489.044983,14008.10645
3732.814941,52967.35156
1609.650146,36872.21094
1616.805176,38741.76172
2145.949707,50189.77344
1872.482544,31845.36914
113.277458,5207.875977
448.896179,11135.55273
596.983337,19779.09375
449.27359,16081.78809
229.520584,12277.29492
1603.599731,29691.32031
466.557312,13421.75098
513.985474,19706.98438
171.770477,9539.178711
309.683472,14075.87012
249.513809,11461.0293
396.276123,16545.9043
706.560547,21440.43555
1201.385498,54848.36719
1118.509766,38234.96875
1112.327881,35241.72656
166.990234,11883.51074
347.042206,11008.7041
423.558228,13616.92578
356.181183,10256.06543
621.426758,13397.40332
116.110985,25334.06055
329.002197,8632.325195
2551.300781,32365.80078
1960.863037,14296.83984
302.567902,23035.44141
71.899628,3388.088867
1119.294067,38800.98047
629.610291,8243.603516
229.615448,19795.43555
330.594788,56205.39844
1487.395874,17060.77148
1359.294067,46543.05469
420.399506,10820.39453
2396.401855,75081.21875
1337.81665,32464.74023
1572.928467,70432.625
233.001297,8914.798828
126.444206,20962.62109
1936.121826,45093.49219
914.786255,10659.29688
170.837265,2029.109863
218.830978,16197.59375
336.164276,20815.30273
316.283295,11781.69336
371.059937,6915.562988
321.791229,16462.06836
145.496628,5448.335449
166.368958,9854.044922
210.373886,7645.623047
319.987518,4023.843018
424.491669,41281.90234
1389.025269,57315.10156
311.446075,7201.566406
253.113846,1498.122314
158.720795,5039.402344
430.576599,15982.2041
150.994919,9287.505859
153.759521,18922.77344
828.493774,73623.20313
997.68573,22801.55469
2410.18042,46696.19922
3893.745117,97786.44531
1338.544189,24512.78906
335.606323,7988.165527
250.87883,6391.171387
1316.647339,14459.81348
395.744324,10471.04297
142.253433,4317.137695
382.94342,16102.0752
158.45726,19297.85938
1503.393677,16815.24609
720.637085,7286.277832
971.059814,37084.57813
284.406738,6319.572266
1805.579834,40718.30859
550.027954,25169.16992
459.79303,15642.54492
523.63031,42846.41016
771.241028,22162.73828
1190.688232,61233.10938
414.671204,7260.448242
3801.888184,48461.35547
192.353561,37437.20703
111.652794,9440.285156
378.829865,19045.00195
466.076385,43164.67188
519.497986,14063.89258
604.040161,22278.15234
1279.020386,17323.36914
1469.588501,85410.35938
396.412048,10577.05859
826.131104,16796.09375
398.45816,7579.616211
233.328323,7670.978516
254.920197,20887.41797
393.129089,7974.449219
1265.738647,62764.92969
267.047729,4501.225586
2913.794678,103455.8203
1082.50415,37024.98438
6197.777344,101513.5938
376.309235,15906.29981
415.742249,7273.982422
438.883636,8958.283203
63.868103,1325.97876
228.28212,10729.17871
621.891846,10250.30176
235.675919,10796.65137
126.917336,14763.83398
245.269867,3352.943848
1043.347656,22069.63672
1032.401855,28154.9043
128.265442,2517.144043
3142.788818,40559.63672
1711.101562,32937.82813
1019.502625,27347.91211
195.25531,7584.012207
194.131561,23529.64063
3829.519775,73783.9375
205.252304,3704.396484
32.555664,30483.79688
689.281433,15537.85742
625.473694,9482.542969
975.020081,49408.58984
254.325882,10420.94141
718.708923,25944.59766
670.140503,24105.58789
315.181427,7034.147949
316.381989,11580.61816
236.205734,6649.887695
1494.320923,66722.98438
287.314728,15744.86523
493.863556,17102.58984
175.224258,10687.04883
2528.485107,60459.83203
525.53363,16851.10156
127.796761,16304.7832
63.536587,8326.794922
1719.398804,17543.53906
621.037109,11842.875
199.507187,4114.683594
648.5849,32903.85156
557.832214,81189
2751.820801,63663.14844
69.309326,10759.47461
437.509216,31693.23047
177.588364,10799.73828
171.255463,17679.28906
370.59494,5926.055176
146.054443,9967.014648
327.87558,8750.389648
3072.239502,64161.64453
637.847839,6842.90332
265.300018,17075.98828
888.336792,34481.87891
99.951096,5303.061035
931.96051,26458.17188
817.290894,14941.59668
2460.337891,50663.66016
499.107574,25003.32422
256.270874,11941.79102
196.076202,28767.73242
1347.650024,46658.61719
339.155151,8308.984375
963.743164,34537.4375
1806.915649,22367.49414
123.125916,4774.37207
76.731224,633.020142
1076.963867,9160.217773
4101.723145,74633.33594
889.247192,25780.84375
421.269287,4894.681152
1293.410156,21056.08203
554.617798,5971.41748
547.797119,37721.57813
1088.638306,68465.10156
234.814087,10418.15137
375.543671,9497.294922
335.976959,44090.37891
357.66095,7569.739746
2418.567139,36945.44922
518.577942,16964.23242
761.526184,33288.375
133.389832,1851.882812
303.368378,27972.53516
789.564026,11586.42871
247.342133,4906.410156
614.348877,33421.78516
106.325546,6965.642578
86.980423,2523.24292
355.655853,15296.14746
452.382172,21713.74609
891.155212,34296.11328
327.656799,9592.802734
93.800095,447.701904
299.052185,13436.2041
168.723328,2929.904297
2180.033447,68417.02344
215.094727,6846.569336
774.1474,16707.4668
205.153778,16577.61719
1002.175842,13214.96777
144.904892,5031.546875
85.034973,432.499512
636.018799,14053.27637
460.37326,18516.00781
233.675507,4585.262207
290.495575,3677.748535
482.11618,16596.45898
143.673111,14757.07813
1022.060059,28489.78711
585.83905,20738.33594
69.484589,7740.923828
190.594101,9501.517578
3430.627441,51935.09375
391.178925,14923.79981
225.039734,12721.37891
351.620117,8403.316406
3054.511475,77357.125
1225.485229,35212.70703
573.34198,11818.87402
368.27771,8304.902344
401.232788,16836.85742
5991.990234,227217.4688
336.392273,8703.717773
1081.163086,63686.60156
74.456245,8695.401367
449.280731,7857.837891
350.281799,20437.40039
89.443199,14580.91113
197.634689,6359.376465
1427.137573,24330.9668
260.23172,3294.190918
472.789032,20731.69141
545.689087,11461.20313
3824.996826,36627.13672
204.894226,17844.96094
2204.828857,66475.11719
1356.80835,19143.35742
4590.404297,66603.64844
2661.203369,66725.10938
220.630447,12325.11133
231.263382,3083.023682
416.463898,7611.795898
465.102722,8366.787109
341.902557,25999.44727
865.187622,9024.921875
253.848572,8953.880859
153.830765,2221.705078
1498.523315,50434.96875
262.270569,3990.698242
500.172028,9486.229492
286.481934,18189.63086
215.405945,11247.86328
2015.458008,98613.67188
1180.895874,15376.25977
117.302307,20305.67578
1024.279053,19967.82617
231.948364,19763.39844
727.487244,20070.72852
108.190742,10260.38965
2851.581787,67786.01563
1180.960815,21231.56445
151.472977,3320.45752
913.911804,59509.33984
760.500244,17017.92969
1974.846191,32238.65234
519.755371,7781.571289
215.284348,23581.7793
333.387665,17886.36914
227.630325,8800.107422
273.33252,22983.48438
858.815063,9605.736328
661.169006,25763.72461
238.409836,10965.83203
408.422119,14975.65918
364.499695,8404.753906
158.233307,6851.95752
424.335571,28991.95313
789.49823,16687.625
1065.771729,21606.4668
175.834076,5360.396973
259.27774,11203.52051
253.554825,5752.111328
482.169525,7756.790039
3913.794678,71982.29688
375.459351,13402.10938
1426.255493,16072.74805
1583.261719,32321.33594
142.498566,9167.0625
5586.594727,185180.6719
416.533356,16616.46289
922.756653,58132.79297
1523.38562,27299.54102
1019.194519,14431.7002
1456.970337,65238.22656
436.147064,18952.37109
1875.745728,33215.23438
937.535339,23810.98828
901.796997,14402.38867
239.579071,17452.06055
433.892548,12033.16016
658.23999,12465.30469
306.778198,16209.09668
113.154144,4527.320801
2835.749268,74822.86719
1737.073364,53368.92969
143.620056,2710.903809
247.598785,39377.04297
838.41156,10511.60547
659.310852,31355.14258
169.17659,11276.27344
285.678894,16276.60352
2133.22998,52802.67188
399.138763,10122.69238
1051.701538,32948.08984
150.226181,733.756348
601.549744,26191.83008
264.975067,10857.69922
930.93866,22014.39453
439.292694,12090.99805
495.358154,13390.9043
545.022888,20926.79102
288.772125,3837.324219
566.422485,24202.74414
180.544464,5201.786133
491.675507,14051.23242
188.964691,39654.98047
258.639862,4458.511719
347.63324,21571.67188
346.734161,7222.433105
314.741302,24849.39453
604.422302,11207.41016
119.066376,1358.457642
898.382263,26716.65039
1846.170044,22348.35938
495.188049,18261.00586
233.683884,10241.60059
2268.54248,58618.12109
306.431183,17782.9375
265.346222,63407.01953
177.109436,6378.149414
815.282776,27539.30078
127.907059,11818.40234
351.574127,6330.000977
545.110291,8541.287109
160.380829,8955.279297
84.389214,11199.70606
190.96022,3838.221924
275.43988,13510.38672
4331.313477,107515.9688
216.690796,3791.276367
444.888306,14426.89746
324.911407,9882.389648
332.735901,10586.96973
2567.437012,91354.41406
273.739014,12700.5332
147.528076,15578.41211
226.25769,6276.589844
298.83902,6707.040039
154.933868,11300.77734
314.159058,13906.07422
2577.484131,80758.13281
2554.82959,69707.71875
520.750122,33589.28906
597.610901,34256.29688
180.448547,14003.73731
3590.142822,89925.08594
830.29303,14510.09766
2518.633301,40725.67969
4915.939941,130588.7188
164.958801,5539.777344
407.992004,35752.93359
241.114059,23860.69922
196.894531,4847.512695
110.867653,7685.469727
207.765137,5548.06543
1439.897583,67360
218.093597,3087.550537
283.699463,19945.57422
403.00766,13042.11328
402.705048,12727.34863
153.456589,4316.693359
582.087097,40457.27344
1002.976929,24010.58789
389.118347,17664.69141
146.918762,8722.342773
680.205139,11702.01172
108.313301,2709.45459
261.54599,5583.717285
411.157318,34719.41406
413.723053,6173.923828
264.144806,16815.625
620.035767,25327.5293
659.273071,29834.20898
91.915794,6842.387207
857.572998,78303.00781
5321.709473,161751.2656
520.412537,17267.92578
217.307281,8615.109375
222.30719,34140.4375
159.076599,12842.53125
342.303925,21944.85156
329.718323,12966.70117
1453.930176,19805.44922
839.378662,16049.05078
970.017761,34033.15625
443.176697,7700.936035
376.036835,10540.21484
389.581055,15432.10254
1001.88031,35983.23828
89.573837,2050.155029
2374.278076,74418.78906
8226.730469,153132.2656
419.97467,7205.618164
94.716988,16962.23633
261.14093,6701.625977
3660.21167,71984.34375
351.906433,22596.80078
457.001373,12901.25391
287.951538,12917.42188
1874.031128,40552.26563
3705.084229,64062.88281
492.905762,34614.47266
903.823792,68681.67969
433.68512,10579.81055
1865.182617,73246.42188
1244.544922,38470.78125
1089.982178,33082.00781
247.550064,18356.57617
1286.387085,65970.94531
580.391296,9263.320312
299.24173,8080.918457
209.745178,9079.06543
178.010361,5831.765137
781.850403,12229.80859
491.927917,19423.7168
1052.849243,12350.30078
315.018402,7256.137695
979.616516,18449.09375
229.638977,49785.92188
211.136047,24440.46094
2250.60791,27152.61133
268.006653,21415.75
101.068878,4061.926758
3800.490967,57966.44141
905.577026,28249.48438
1030.707275,27598.80469
251.077103,8844.970703
663.553894,21075.91602
566.950806,24778.44727
439.442963,21714.21289
406.659882,22571.33984
72.544037,3530.133789
705.594177,20257.20313
37.580593,1303.673584
608.623657,8071.075195
512.298035,7804.561035
261.611664,22478.94141
276.558105,9023.410156
345.259155,9066.504883
683.679199,10085.10547
309.644775,25016.01563
469.17041,22731.13672
751.654602,38494.44531
150.580643,8443.770508
410.17804,12451.77441
180.407333,8165.232422
439.837555,6005.639648
2481.870605,31225.01563
644.928955,32527.81836
259.092712,3084.781006
22.910933,895.975342
637.546387,21467.13672
784.617004,25076.30469
1470.224731,31793.85938
602.162903,12223.31543
170.031525,3496.107422
3084.420898,64395.6875
4336.992676,107465.9063
178.196915,8799.507812
1631.515381,31446.90234
747.507202,27833.64063
61.798664,2256.727783
286.843353,18944.0293
379.402435,11083.79395
267.558868,16051.28125
244.07991,22378.2832
786.152222,40237.76172
355.400757,6033.272949
781.69458,93918.08594
249.588257,10273.01563
127.781464,15959.80762
1069.190918,34529.99609
402.151855,18061.89063
1059.052124,21286.625
363.319183,16934.69531
417.246979,25203.46484
337.025238,22181.37305
1518.071167,42122.06641
388.856537,6232.774414
1419.10022,18440.69727
236.141464,11697.83984
493.070984,16813.26563
3377.360352,57820.33594
312.131714,8218.661133
203.473572,6309.712402
202.061707,14265.29199
517.404419,9506.289062
59.688862,3822.005371
152.507584,25357.38281
296.929199,35949.81641
100.621536,8852.001953
407.668427,19978.35742
843.597656,30759.91211
591.927551,11206.42188
507.357758,13535.4082
163.273071,10264.60645
449.761627,22023.13867
4615.292969,124827.8203
270.491547,9727.101562
1052.283691,54352.83984
134.143005,22764.66797
3994.354492,51070.69141
709.495483,10097.66699
643.719543,15702.62695
680.129822,73439.375
340.248016,10666.17773
46.138683,7748.72168
2258.189453,20188.27539
208.52652,7857.780762
358.06723,20530.92188
186.796875,9772.75
429.703156,5426.026367
158.539474,16116.5166
586.944275,16600.55859
462.888947,20931.74805
384.731384,9515.388672
514.569397,5972.837891
1110.969116,57183.95703
730.342834,34241.58984
42.043301,705.360596
513.128601,27712.83398
413.067047,12537.875
302.914154,5252.074219
679.023315,62168.31641
106.50074,11745.26758
2300.712158,52471.24219
5046.594727,96997.13281
100.060188,6210.172363
211.229813,3611.436035
1851.357788,80387.85938
820.394897,11592.61328
157.000641,5168.571777
434.372711,10315.49219
381.691345,7173.303711
3010.849609,39212.21875
1264.897583,34077.05859
211.000198,22398.23633
996.263245,20795.23047
4639.930176,96015.9375
170.899597,1687.039551
427.968994,7380.247559
357.378265,5399.184082
2493.857422,90937.90625
1654.660156,103164.6484
255.767624,4949.312988
55.120163,4880.741211
1270.703491,42201.97266
124.08271,2402.079834
586.665161,22721.67578
131.020813,3423.250488
144.834442,12014.36035
297.982269,10484.56055
626.467773,17206.51172
128.596405,11105.20606
648.402893,65908.70313
435.447937,24695.69727
740.255554,14470.30078
653.296448,21221.25391
212.699509,29557.76172
163.255188,3312.576172
144.836243,6609.709961
867.958191,35209.89063
286.404968,12146.88184
634.522339,10749.84375
831.012756,21042.44141
424.418579,11328.13672
303.659302,7394.783691
186.664764,14286.89258
524.500183,22639.84375
304.036163,7898.924805
1090.529419,59375.6875
857.839661,27179.25
78.250351,19287.86719
329.724915,11922.07715
70.367874,1462.736816
467.893158,28014.43359
218.502991,26318.27539
201.164185,9807.688477
305.47876,12705.76856
153.517639,11114.92481
129.696259,2952.840332
1040.872559,25103.07813
366.180908,8112.49707
116.059151,24973.87109
241.855774,11319.00684
472.182556,11249.01367
311.900879,15793.61133
588.46875,25181.7793
250.912476,54131.94922
505.97348,8685.521484
1065.541626,27019.49023
320.934662,11070.19434
281.830109,15924.0957
131.720901,15505.62695
491.972931,21927.70508
623.500549,26477.6582
971.434448,43778.98438
2008.391846,33235.60156
388.376648,25136.38281
915.857666,15823.875
1260.047485,63543.64063
3786.716553,99193.89063
