WT1,SpT2,pptase,ST2,ST1,SpT1
5091.147461,1282.788452,45.737972,2628.026367,556.082031,4110.222656
48.801422,1625.292236,1199.518921,891.062012,250.279572,790.294067
285.164612,663.699402,2591.239258,2359.532471,998.620544,794.771301
3143.784424,119.658646,314.687317,2830.6875,1766.879395,1262.366455
823.009583,2038.334229,625.300659,6266.977539,1837.905029,1025.489746
2138.944092,733.330505,605.568481,2497.091309,997.826965,3013.97998
1058.468628,258.377197,15.67041,1154.502197,1083.583252,1966.664795
5458.507324,367.441162,1264.205078,4355.816406,152.532913,1542.108154
33.038311,438.680176,245.110748,1012.364014,671.376892,1353.012939
8381.048828,1555.812134,1647.493774,7538.014648,1274.079834,1592.102051
6126.020508,3669.175781,666.25531,5031.861816,2974.288818,12250.80762
158.66713,186.01004,75.830406,257.659027,77.45443,179.59726
4964.269043,1197.61731,323.685822,2927.009277,1612.152954,3063.575439
56.96447,748.194397,695.581848,769.598328,541.486816,1468.168457
590.166077,3995.751709,5365.040039,6231.354492,1005.646179,1221.883545
8875.452148,1387.888916,327.787628,2283.075684,1353.365967,5429.598145
1488.66626,1437.88147,106.624268,681.679138,256.494629,3824.782227
1232.55542,662.996033,705.390442,1746.323608,1634.407837,1666.675537
6763.027832,530.453369,1927.362671,6271.06543,1754.147095,130.939728
723.406616,505.94455,1300.869751,1119.314209,416.852692,416.809021
7033.426758,432.477814,223.585114,3217.635254,679.674988,1829.963623
158.887604,641.288757,550.901245,400.087067,432.348114,950.08905
7218.173828,711.375305,425.018768,4820.473633,1439.719971,10068.91113
573.692444,1521.197632,3313.962891,4004.595215,1079.769653,6196.23877
844.608337,474.107666,796.458252,1510.823975,1151.379883,3977.2146
1009.856689,101.611832,128.881104,108.582214,206.972229,319.733032
1757.601807,239.947693,229.727631,2083.959473,1488.910278,2751.297119
2.342957,180.519974,1606.291382,1060.197632,1887.70752,60.876633
262.980774,650.474915,1500.469849,987.23584,1419.220337,1147.466919
1358.694824,1030.564941,446.385681,1442.752197,532.216003,2580.573486
127.605019,361.636322,330.908752,368.780487,154.021072,1209.69751
1260.1073,1121.438477,1221.483765,2374.693848,3272.183594,3377.541016
551.475037,111.688858,820.207947,811.804504,1054.744507,1095.038086
1289.725098,1267.108643,446.32254,1604.932251,215.873276,3128.53125
619.774658,245.837173,137.284897,464.224792,273.886108,1490.654785
9524.600586,4607.833496,339.242615,6969.619629,6017.185547,10590.68262
3128.052002,1193.066162,320.658356,2379.641113,769.974609,3816.520508
1047.578979,918.213379,312.600525,1036.051147,1181.911011,2753.95752
457.591034,347.455933,319.297668,267.816132,76.650955,5.334366
552.634949,632.791016,274.673676,995.829895,557.957947,1266.706299
3756.032959,240.881287,396.833344,1905.927979,919.295349,4044.228027
1047.571533,397.629272,1050.403809,2867.519287,2127.515625,545.304077
396.411316,384.142975,399.929535,445.225952,149.141891,513.802551
1533.238892,565.455994,1718.972656,1928.952637,413.384033,312.559143
24.541708,301.543365,670.944946,296.501404,877.219055,661.077759
280.628723,991.502075,2051.827393,1265.083008,806.333435,212.852448
6837.464844,445.981171,670.482971,5270.835449,1994.222534,6751.731445
2004.019531,220.360016,389.031189,2692.020508,702.401123,2774.767822
1607.829102,558.61499,553.532104,1038.980591,205.319962,810.755066
659.859009,2129.836182,2589.432373,3219.258789,2113.266113,7760.293945
607.832458,575.415222,515.068054,981.720886,642.718994,1732.203003
5090.437012,9007.566406,5205.318848,7835.44873,1831.734985,25129.73828
827.360413,366.816071,502.822662,327.928802,566.118103,2951.17334
507.571564,191.038437,561.83374,1314.289307,974.81366,1432.782104
343.113892,505.317505,694.151794,520.77356,1078.352783,1913.586548
1307.741577,501.876312,654.408081,1315.050903,765.372437,756.926758
2616.549316,685.921509,478.332886,1867.689697,2178.118896,4245.233887
2689.751953,2494.899902,709.611816,2903.846436,2569.544678,9445.435547
1540.435059,378.919617,630.574646,552.929749,323.41214,796.774414
1250.356689,919.804016,1379.763672,2592.673828,2025.581543,1391.326538
65.423141,143.416626,356.597107,185.321243,48.977669,90.733551
948.606262,169.934082,175.834,556.12384,226.414154,146.007294
1683.695312,546.733276,19.90288,1537.434326,530.157532,2913.564697
507.332642,234.148239,53.788204,1944.383667,282.446899,327.859344
282.381226,893.679749,272.506409,1650.103271,708.441223,737.187378
5585.29248,5195.603516,44.172016,4328.544922,1864.450806,7126.934082
5561.286621,5100.285645,1045.596924,5328.374023,5899.922852,16406.16016
945.491272,2250.188721,1002.427856,1932.232178,856.708801,6184.635254
2087.997803,784.189819,459.466003,1762.502197,1953.384888,4228.216797
705.250854,972.495483,1008.553955,4941.101562,1202.579834,935.48407
813.189087,403.981476,332.449371,567.75824,226.537933,1495.362793
5070.479492,4886.610352,366.464935,2275.468262,1771.932617,9738.401367
1317.030396,8866.760742,3635.281494,7525.224121,6267.334961,15965.18945
118.78157,103.872017,551.679504,482.349548,567.720032,451.588165
99.384659,139.046326,320.6521,318.987488,365.16861,155.916763
45.55579,181.23407,101.533997,209.241943,230.865326,423.604584
563.008911,1022.0401,424.342499,3136.168213,818.177246,2100.740723
1578.844116,135.776123,833.417236,2128.949219,1127.228149,366.552399
1692.491821,2726.427246,3923.016113,5920.17334,1568.122925,4111.959473
1374.821777,448.25235,14.86249,887.57428,98.750381,1306.257812
277.997375,199.268234,704.740051,716.605042,291.380737,51.755798
565.619202,1214.432861,907.423523,1996.715332,2096.4104,2426.086426
1883.882324,1423.469238,222.329071,1921.885498,1810.575684,5874.269043
1199.952759,653.076965,190.31868,806.077637,384.765839,2255.454102
284.270172,71.317009,171.858963,1203.166626,550.777344,850.541077
3648.426758,1681.088989,175.61972,5365.146973,2846.670654,9371.207031
474.883728,232.552902,170.850418,497.35025,141.539993,374.890076
206.367599,349.36377,227.385696,254.074127,228.448639,644.041565
6860.418945,1294.547729,4.857994,4759.939941,1137.763062,6974.518066
4241.607422,1919.749634,374.606659,4675.854004,947.237183,3007.565186
819.024536,234.276886,894.724487,2625.637207,2514.147217,828.631348
1033.310791,60.992268,15.443542,141.881409,9.607438,264.034546
184.885498,585.296204,1388.550415,839.804993,1047.80542,1003.614929
495.362732,996.551086,836.241943,7822.630859,2161.72168,1289.936401
3419.915283,364.148895,527.819397,2142.157471,1956.310547,1392.24707
940.469238,1101.005737,145.024033,817.561584,754.983398,3974.825684
6216.574219,4986.541016,118.307457,3227.317139,1385.359985,14132.63184
2291.200439,1912.863403,1081.578979,3268.58374,744.291504,4684.406738
1771.066162,2028.943237,1343.019287,4716.026367,2786.205566,1636.443726
1204.780518,242.98912,113.875175,850.925049,56.323563,382.669769
387.752136,620.111877,212.413193,1578.225586,746.434448,976.466919
938.848083,91.8694,1314.115234,1690.060059,1654.796265,99.561462
393.828674,218.155014,329.405884,527.072144,881.266296,1408.044434
883.647278,46.319199,60.758514,432.603821,332.095886,601.475098
5250.673828,1035.180176,719.427612,4695.370117,1495.274658,2812.087158
3975.759766,118.279236,166.796783,4907.674316,1146.702026,1014.8797
296.743652,241.899078,71.82122,641.165466,525.314026,865.118591
861.946899,694.127686,492.95282,3296.174805,1300.460815,927.956421
3869.248291,1654.49646,298.999695,4606.005371,432.395142,2660.939209
499.581818,102.333702,234.106552,307.786743,358.609772,556.755188
318.944,298.949646,10.955709,399.402771,579.290894,1846.755859
6645.141113,1349.664307,1257.56897,5206.808105,2411.574219,4398.956055
1477.199707,2385.100586,1219.883911,1239.391602,2171.408203,6072.122559
2933.52832,225.743057,405.015656,2665.088623,723.3703,1634.795654
278.091919,614.553223,21.405622,580.971985,655.230713,1728.892944
857.038025,151.806534,186.27652,590.014526,335.390594,509.885193
1493.449951,226.49678,252.802246,720.821228,242.736023,1046.873047
16946.14258,983.802795,1232.235474,8860.235352,1556.070312,3790.311279
547.498535,379.955353,368.833374,628.119019,758.288086,799.02124
142.236511,148.899246,359.919769,367.099609,112.137825,46.877773
2867.763184,799.978943,41.532669,5538.240723,859.670166,1864.54834
1599.227905,954.139709,351.788513,3062.286621,1937.160645,2527.90625
464.368347,525.293945,220.980591,1080.478027,956.349182,1405.786377
1484.405762,204.474777,146.582306,1654.323975,1305.247803,2934.251953
2955.037842,97.942108,115.377068,1354.707153,267.494476,1051.596924
4602.672363,739.49176,188.768066,1627.613892,866.348389,3510.876953
2661.529053,844.923157,312.565704,2571.434814,1103.334595,1059.508301
463.062592,233.980881,137.536285,356.338379,224.813065,1079.900513
199.633728,379.833405,1501.955933,495.801971,1763.875122,1108.336914
272.784424,242.442032,342.475586,176.56781,308.325867,344.170898
824.64325,1284.268555,166.235245,1664.816284,1574.955566,3613.16626
246.610413,361.345428,121.725456,449.100891,199.015091,1171.839966
2403.955566,70.362518,1020.84668,3634.44165,2539.320557,1301.75708
2683.567871,503.853577,517.231384,1204.563232,1995.153198,2406.187256
110.79216,31.028963,236.230011,411.729065,68.418335,43.942944
617.111145,380.158722,217.888245,657.099121,176.360855,353.766052
2328.601807,1562.814575,482.044922,3574.708496,1474.497559,5703.937012
1219.949341,798.524475,128.203613,1349.704834,980.264893,2938.214355
2330.222656,530.450684,209.913193,1134.443115,58.289379,776.835083
74.999435,23.943697,61.204388,305.788422,235.62616,470.162628
389.289642,24.626446,14.193032,224.692947,144.829208,383.57373
1102.37915,445.995758,53.254524,3091.711914,1639.303711,2233.762207
9558.518555,5843.660156,1725.331421,11416.10547,3051.853027,13134.08106
8321.068359,3686.05957,1422.101929,5573.540527,1142.247925,8555.616211
1577.195557,560.748413,1023.688843,1525.79895,303.815643,638.862427
7995.348633,4853.990723,994.628174,9069.112305,3116.103271,5641.972168
1147.067383,2220.678711,489.165802,1611.516724,961.380615,3822.386475
225.931107,847.179016,470.633392,1255.285767,695.18158,1920.90625
255.731049,945.820251,739.522766,989.129395,1584.53894,2470.927979
852.512695,1286.833862,423.425201,4088.359375,1844.008423,2210.718506
632.28009,18.433771,51.962574,162.24913,169.873672,726.084778
2087.583984,634.264832,56.370399,1239.395752,331.429993,1694.147461
901.766724,1051.088745,595.554688,1275.313965,1098.139282,1745.809082
1346.901733,716.11615,871.011719,3658.146973,2499.236084,1359.443359
2254.12915,402.60434,355.148254,2016.036987,701.631531,1962.661865
28.54557,479.527283,417.964539,1114.968506,534.013367,2243.582031
3477.871338,336.571259,38.111916,983.567139,456.531708,1810.883667
1637.945679,1941.347046,289.222565,2913.752686,664.659912,4626.230469
671.764526,342.295105,394.275177,622.836914,863.993408,1081.140015
296.768219,310.801178,81.92453,358.445251,229.638,1452.808105
5480.198242,5324.299805,504.811951,5158.172852,2933.929199,13540.60547
513.870605,883.986572,315.451569,3270.760254,1058.691528,3429.538818
4349.24707,336.800507,464.489014,2066.713135,970.251221,1572.284424
4626.322266,1131.880493,1147.768188,5008.596191,3291.769043,3663.646484
901.388184,592.105591,185.121094,666.615356,270.297363,1149.849487
7994.723633,1016.878296,286.108124,2747.194336,538.612305,5526.936523
1414.666382,363.937897,402.421967,756.128052,368.754333,1513.620361
210.157242,562.879333,177.381577,554.098694,638.933533,1621.49939
1477.450684,1337.040649,223.603485,2414.700195,2267.125732,6114.17627
437.608765,121.009109,216.7043,177.230347,528.016357,796.882629
2140.93457,117.224609,198.670441,274.940491,143.860184,53.935635
776.414673,1001.913452,96.863937,917.442261,960.758484,2618.388428
132.037445,454.134155,849.09137,830.423584,1535.209595,751.947021
133.736633,78.036919,116.584183,37.304016,95.940933,165.821686
120.966576,20.275978,202.884201,271.945343,381.853943,536.666931
2606.254639,145.252426,188.192764,1583.957886,275.634583,1831.572144
673.67395,1238.980347,210.438202,1841.163818,881.495667,2972.21875
557.768127,103.475006,269.508118,964.666321,543.701172,1452.851685
679.639282,78.742165,291.290039,434.497681,728.89209,1581.651123
593.033386,21.149834,35.709534,1995.428101,560.867859,553.925842
2941.271729,715.375,547.832397,1776.785034,391.529175,1022.586914
1885.044922,3610.000977,33.171692,2765.655518,2586.76709,12997.86328
210.411514,480.703796,99.852737,987.695007,853.996216,1800.763916
3905.761475,294.838928,352.354736,1754.356445,130.260788,267.059845
1327.134033,1933.457031,478.806305,2815.099609,874.57782,3972.036377
234.528488,252.23671,373.863678,613.729248,741.97168,1005.721252
1345.893433,435.422516,379.704041,569.323669,352.103729,941.18457
5972.94873,2119.698975,177.972595,5145.846191,2584.764648,3769.5979
2176.258789,621.876282,58.309513,1144.584717,1702.825928,2908.912842
1082.368164,473.011353,32.407207,876.96582,1119.977295,2263.599121
2188.490234,228.886917,431.41983,1315.921143,598.947998,1014.776489
1579.791016,590.453918,248.908325,1277.299072,682.743958,1673.682373
6165.560059,4854.709961,162.47905,4488.978516,1706.715088,13126.01367
2902.125,3433.154541,754.603516,3207.279541,1022.073975,12913.42969
66.36528,29.261488,336.739716,833.014038,724.043701,46.519688
6515.062012,1140.226807,211.547882,3867.567383,1794.683594,5222.830078
672.518982,569.850891,619.671753,879.694702,483.984528,1201.36499
212.106796,33.993858,61.958988,1008.805237,284.132233,545.576538
865.045105,168.076096,239.403427,2285.22168,594.063354,613.475891
996.179138,329.135193,791.026611,1972.985107,274.871399,1346.054199
561.515503,818.772583,1149.258301,1479.019165,580.708191,960.485168
3794.834229,1201.128174,1632.032104,3646.652588,4722.277344,2106.186523
5473.86084,1538.598755,140.485809,4680.70166,1391.521118,2407.180664
86.085648,285.927094,151.424805,343.52533,375.330261,891.045837
248.029633,77.196281,133.887924,545.300659,224.833496,583.770264
7859.605957,4068.757568,1713.834717,7038.375,3904.136719,13240.41113
356.273407,240.14534,40.111473,332.376221,81.825546,637.943787
3988.750244,9.077404,101.821381,1076.833618,46.706646,484.726166
1092.122437,642.437256,233.952087,1014.033813,1000.09668,2712.135742
1460.212891,216.57074,65.384369,1502.629028,703.050293,3543.180664
1375.29187,152.165009,332.566193,1167.23999,680.115417,1646.190308
4276.757812,1525.120239,1515.709473,5687.036621,3875.057617,5713.488281
381.368256,590.809875,408.277771,709.790161,452.687561,1353.55603
156.573975,193.444611,190.35553,466.98999,455.518066,467.831329
857.26532,53.379837,80.527359,393.175537,239.848907,627.336121
873.777344,1709.44458,412.091095,2830.418945,2242.754883,5241.69043
224.046341,342.625549,10.139415,651.405762,204.030518,1189.018433
2011.345825,396.113007,36.251823,857.202454,581.939209,2432.291748
685.641968,258.098267,65.679825,733.046143,304.35025,887.510742
69.336578,376.417145,493.920837,2653.429443,1237.727905,458.858093
15124.66406,2489.295166,9.987427,10644.91992,2370.722656,8863.923828
105.689461,622.076843,473.871643,715.501038,222.429718,811.744934
720.974487,456.996368,440.95459,560.612427,977.438965,2206.700928
