WT1,SpT2,pptase,ST2,ST1,SpT1
544.948059,36.375389,97.724663,986.684937,1849.621338,2700.654785
1566.82666,2244.684082,3062.612061,1812.403809,1549.678955,4909.26416
10196.60938,7441.879883,379.55481,8370.300781,1996.121338,18326.58594
1054.080933,354.489868,75.699074,1963.005615,475.954834,2711.398193
4076.255371,1831.838745,334.522949,6105.334961,2110.779541,8156.180176
3433.311279,1911.31958,1345.109741,3159.304199,1369.936768,4171.491211
1032.480957,1615.062744,141.144989,1373.666748,985.784912,4228.289551
209.93898,150.050095,69.915665,22.151886,85.239532,247.444839
2650.802734,8118.71875,14448.93652,15670.0625,3754.721436,16337.48438
5914.568848,2012.633667,870.179199,4057.185303,979.501099,8108.677734
1300.651001,303.203857,165.561218,954.202881,385.136292,1053.947021
3764.516357,175.603546,19.438778,1093.623535,140.787231,1203.650146
839.137817,1742.737183,1886.907715,2209.165039,1008.190674,3281.246094
8322.966797,3247.25,67.19278,6652.478516,1953.426636,12402.64258
111.599953,253.822586,332.47049,2452.444092,635.706909,277.573944
10991.87891,169.195938,1375.542847,11002.71191,2211.426514,2936.151367
1752.120728,102.541328,179.37941,599.691895,158.896561,594.767395
521.069824,1026.484131,302.040375,913.664429,1308.600952,3407.957275
10571.01953,10963.26856,424.712158,10940.12695,4954.008789,18498.41211
15050.67188,5951.500488,764.705261,10828.04492,4443.476562,23669.85938
1530.827393,1093.949829,137.582321,1041.909668,462.982391,2565.508057
8801.757812,6745.526367,6992.169434,13751.60156,3608.668457,11644.11816
1501.338013,685.121826,457.246704,1577.58606,911.940247,2857.532959
1296.622437,838.699829,215.036011,1007.831116,636.728088,3855.285889
6623.32959,717.213989,152.965607,4751.685059,488.824432,3629.393555
3836.819092,923.344177,1294.290283,1740.477661,392.363586,42.484383
4353.770508,606.40332,183.927719,2140.825195,283.183167,2797.619385
5789.963379,236.148956,183.933884,1851.873657,490.84259,2149.109131
7064.490234,2177.884277,1540.407959,5339.874023,1698.228638,9781.504883
5858.726074,3628.925781,3444.732666,6501.924805,1865.726685,9592.744141
13462.19531,7976.699219,765.866516,11856.95508,1573.150879,14744.13672
6590.06543,164.418518,1500.50708,4314.712891,1326.58252,3240.542236
4176.968262,1884.977417,1525.165649,2962.438232,769.679199,2699.120605
151.232697,82.999901,6.202915,227.951996,222.423904,535.417358
756.229248,155.761612,228.304352,358.975525,88.291687,707.953979
1400.796875,895.997559,1035.730469,1732.827148,926.668213,2568.730225
13700.45996,8605.69043,226.007187,10466.27148,2889.556641,23303.26953
1939.687256,1047.094971,612.432312,2172.244141,1176.198608,3260.465088
4888.644531,1028.142822,244.102554,4045.747314,1154.868286,5088.974609
15989.36719,8148.469727,436.782532,10842.46289,3617.855713,20160.57227
4515.164062,445.647491,1203.421265,2590.572021,556.01178,709.410828
406.077667,216.102081,411.901062,1042.032349,1152.287354,1210.077393
7155.268066,469.000427,200.724121,1763.283325,330.65918,1075.365845
1089.46936,488.596741,62.191631,1085.321411,330.126801,2214.925537
3654.286865,663.085144,1620.051636,1787.930176,1933.721313,4984.007812
10268.08008,2349.021729,2014.150635,13953.76172,3973.899414,10305.26465
676.606934,2670.036377,4725.560547,3483.490234,4140.516113,8450.723633
16069.71484,155.379395,566.809998,7764.410156,653.535706,2767.276855
2847.520996,1783.520874,303.426849,3172.37793,1999.148804,5978.054688
289.242462,1980.704224,2530.580078,2005.127563,4550.898926,2111.723389
898.22644,4457.726074,1709.586304,6540.392578,1457.772583,5228.043457
661.862,3654.510742,4142.124023,6026.130859,3117.391357,4214.749512
3291.100342,431.08139,158.017487,1375.411133,290.347595,1730.063477
2163.99585,1753.3302,576.17749,1864.13501,933.19873,4865.432129
1133.445435,304.727722,354.18512,1390.830811,873.003113,1384.76355
635.754517,1409.044067,1700.848389,2597.3396,2808.662842,5868.681641
540.206604,250.494629,864.545227,802.016846,1190.804688,1122.118896
17048.04883,11610.05371,3545.793213,11930.05176,5764.099121,32214.94922
1383.393188,1347.783936,250.29837,1519.52356,646.483276,4711.536621
3609.775146,2315.850342,1686.203613,2665.432617,643.906738,4805.685547
375.091217,488.880829,89.648941,387.224823,119.480377,1308.504883
3944.963867,153.514557,433.057037,1730.86499,215.256836,461.153046
214.040833,260.867126,326.806274,473.162628,229.11351,706.952087
7808.672363,5230.549805,646.323181,5599.175293,2051.327637,12944.49707
2062.431641,95.074074,20.18943,497.908112,253.4711,446.570099
10406.36328,10285.41992,26.139565,13477.82422,3295.391602,24440.91992
3164.946533,575.413086,1092.948975,2569.822754,778.437073,2814.443604
360.561523,234.56781,902.661194,3255.888428,1853.868896,78.626251
9485.498047,3805.67041,1015.231201,8911.538086,8634.716797,28616.43359
375.591095,159.478302,924.154175,1064.897949,744.542175,602.910889
1971.907959,2072.156738,781.709106,5574.496094,3401.166504,10873.43164
5584.925781,698.18219,55.284119,4647.415039,682.819336,6895.532227
2413.506592,153.572021,105.621292,1036.37561,123.814484,307.499451
12446.04297,2461.688232,473.736389,3682.156006,438.779938,5722.119629
2379.321777,1651.570679,490.321259,2336.704102,405.569672,2183.621094
677.927795,264.104706,624.388855,603.813354,369.945038,389.745605
1380.539185,2779.317871,619.275024,2693.299561,2900.148193,6634.65332
4504.508789,3285.067383,933.09436,4229.190918,3272.217773,12195.44434
555.936523,5166.584961,2871.455078,5379.091309,3570.117188,9535.748047
551.124695,715.991821,100.843399,1073.37085,1059.041016,3887.484863
5457.209961,5539.072266,2703.437744,8163.59668,2159.105225,12551.44922
164.218567,434.964935,309.993958,901.24884,228.084885,1151.187256
12138.02344,1912.502197,393.545715,8898.18457,1859.885254,12066.88672
1589.380981,857.160706,226.066162,1686.81665,1078.131104,4162.139648
5413.061035,4278.175781,498.463684,5552.230957,3728.713379,11576.41992
4404.567383,2329.563477,1964.391113,8960.347656,1820.382812,8142.98291
1372.169922,1453.212646,470.334351,1907.338135,655.306274,3663.273926
8317.049805,1565.888062,853.680481,3600.034668,439.259613,4002.378662
5110.857422,4449.515137,130.140442,4884.692383,3221.68042,15550.02637
827.684021,1097.072998,117.775269,1955.942383,680.867249,1983.674561
1190.025391,584.968445,535.066406,1850.550537,1243.753662,3793.998291
425.499725,302.552277,360.397552,391.405212,335.727386,833.310303
580.947266,921.909851,336.516205,5325.952637,799.6427,1077.771118
3926.550049,3903.433105,987.144653,4088.941406,1031.07959,5113.335449
3435.574463,360.786102,129.745941,1056.164429,147.047241,932.41095
1211.292114,1376.980225,92.212761,2330.915283,400.250214,3470.510986
2192.580078,385.952301,74.24704,1276.270752,655.425232,2305.825439
765.321289,602.378235,113.871048,1138.060791,475.140381,2890.627197
911.14917,297.809296,107.85083,1758.282959,956.134888,1838.931274
813.456543,23.624331,72.637138,1069.0354,664.773926,3055.546631
4506.166016,1832.954102,97.923309,3131.239258,1092.599121,5168.075684
6138.900391,4438.859863,540.434875,5525.468262,2046.313721,8075.503418
6366.572754,6494.000977,215.487213,6533.68457,3345.364746,9650.120117
253.24942,1845.644531,601.942627,2010.417969,2106.455078,1972.341797
3603.93457,3980.112549,711.438477,5280.23291,1827.074707,9920.397461
6143.321777,3854.927979,57.722534,6416.65625,4068.428223,20570.61328
2066.562012,1861.48584,552.180969,2049.942627,561.170898,4220.360352
8895.455078,399.823212,165.590515,3133.008545,304.578949,1309.855713
