ST1,GFP,SpT1
117.7687,84.704041,83.866631
84.696976,73.325256,58.81385
2.637561,45.952148,131.975677
81.723801,34.306519,107.02887
-42.937378,55.134766,53.806717
20.993132,49.357178,60.312088
-56.203957,97.655762,65.180534
-4.955383,24.836914,40.043861
-5.648797,16.392212,64.607841
76.800964,26.665283,28.971649
47.555557,65.702271,101.08638
131.120056,11.895325,78.921608
60.717274,76.721069,17.926819
135.14328,11.318848,122.737823
15.614948,38.955322,92.501587
-1.499298,110.554443,18.464142
133.160172,44.986694,29.666229
64.868195,122.45874,191.539291
27.508093,76.988037,46.736031
162.413116,53.425171,108.281532
64.281898,58.967041,85.907486
-33.21587,97.745117,103.580383
64.007744,27.55542,33.782623
99.373642,100.767822,52.179672
53.231682,89.906738,185.254486
95.566879,78.059082,89.123299
35.916981,39.030273,127.488525
99.101639,88.980225,44.138664
-92.772568,47.739502,88.880844
37.725796,83.087402,87.307129
48.592758,47.490845,127.326767
47.371181,213.218262,151.417847
148.578842,9.493286,128.039322
-2.297735,77.125732,62.743408
-135.280716,66.869385,33.737137
47.920891,44.704041,130.35405
67.950989,59.123535,58.104721
-8.305215,52.690063,58.070648
30.611395,34.640503,142.389923
97.064583,16.720703,60.288116
61.641178,33.070801,95.679749
53.475025,19.333618,115.341064
-16.320877,22.055176,65.471466
63.066063,85.25708,166.333099
-18.79015,40.746094,106.346634
46.994186,179.217041,22.556335
-28.875555,101.743164,37.729858
1.611907,62.126343,43.446152
34.918629,79.355957,96.27037
-1.26456,43.051025,77.508453
14.86551,44.069092,19.988861
26.473013,79.482422,67.139252
-19.2775,88.293335,74.588303
32.116669,123.523438,90.153748
74.225418,54.507202,54.453819
47.671089,51.492676,133.823517
141.659607,102.213989,115.072433
115.781494,138.462402,105.087341
-8.410954,93.357422,85.252762
-24.369516,20.593262,71.280838
36.056282,94.190063,65.09742
-6.718781,78.619141,57.559273
-4.523611,97.748779,27.022125
-9.695492,69.686768,49.140533
-30.96946,33.876709,4.293175
1.008126,15.381104,118.608887
-8.166595,25.22467,66.247673
129.190552,65.915405,170.36145
43.13166,79.105835,71.461884
-41.42981,61.302002,90.832436
18.096453,19.882568,52.768707
-60.809731,44.984619,73.729721
47.130005,144.671997,42.41713
77.451065,218.359863,13.82489
21.697466,82.544434,47.061798
122.173676,181.700684,34.256165
-25.47072,59.932434,43.849525
75.520393,67.04187,24.644966
-31.910131,15.785156,166.954437
18.764774,132.73291,70.701843
1.683841,117.235474,125.779602
3.650379,60.337341,90.090645
12.965662,50.473022,85.929291
102.705368,55.778809,49.607956
76.896034,54.410034,114.546036
-147.022644,32.955078,40.819946
50.458096,26.370483,67.651611
122.272324,166.782837,65.293884
-12.672256,28.039062,66.370316
150.173981,131.310425,37.286148
-24.356026,22.578613,213.726868
5.183365,56.464722,94.56369
-13.344734,9.482422,91.079918
-2.570842,97.12439,64.578217
15.572425,56.386353,115.085541
-30.940788,93.684082,55.072449
-9.541259,8.09082,53.578384
-20.135509,4.622559,104.707733
54.686016,47.57605,109.343246
89.65564,81.568848,61.240631
23.65156,57.529785,80.124268
33.05455,35.266724,35.36042
-25.712898,49.201538,49.792114
17.969902,58.298645,6.931664
6.696199,82.667847,53.223145
60.276306,148.737305,79.957947
77.569595,226.220215,72.260315
112.950737,106.225586,38.009216
94.913933,70.007568,101.722778
72.185272,25.266357,26.922852
-50.73101,18.916138,63.114853
4.209466,36.728027,70.885254
-59.214832,54.60083,86.472351
3.628307,102.743164,101.857056
87.420685,50.251221,96.852325
103.786392,29.95874,53.95166
-34.399567,11.772949,81.168427
116.411087,17.906494,85.130768
19.112446,27.171143,136.184692
-83.272751,42.737,39.087273
-138.020142,99.233398,40.024414
15.092947,63.220703,45.764191
32.665936,81.653564,59.558243
21.259743,76.260498,51.860489
-4.714547,78.635742,49.358902
-33.550262,41.110779,87.518356
22.60014,81.119629,128.586639
-16.951406,1.978149,23.84095
41.943916,150.287354,69.594513
92.594307,15.645264,40.571136
88.593361,132.925293,129.425537
40.120476,175.77417,69.71521
64.323189,61.526855,61.988342
40.82061,51.291748,82.134537
32.983978,37.198608,105.54052
129.338593,138.186035,75.889221
32.009949,109.191406,62.049561
10.387197,24.226074,97.69545
98.378677,92.299316,33.714508
4.534338,45.923096,15.05043
-20.212215,51.315063,17.401138
106.370178,72.063477,3.574921
-5.982757,111.591919,85.592957
131.603775,115.146118,81.592056
-56.624146,35.060547,74.222778
-99.299957,64.477051,43.740936
67.629173,4.600586,144.673813
7.125355,82.085754,110.617363
30.746183,96.314453,101.653778
46.84816,100.861816,117.296013
-7.819993,37.049805,74.093597
-124.191231,50.403564,20.912445
-24.55862,8.312744,72.898071
-87.81353,81.173096,47.555389
102.917686,27.42334,3.350372
96.786461,85.347656,28.354889
44.94479,73.189941,47.384186
14.411227,30.974609,122.786591
92.041115,97.252197,76.422241
-20.521719,118.63623,55.910583
83.326965,11.182861,111.353302
65.472939,5.519287,157.894012
-50.211891,81.467163,83.588715
43.0476,108.112549,35.483139
54.030609,84.866577,42.011963
116.903519,85.983887,72.955444
50.287132,36.594238,88.854675
-91.31057,18.653076,32.405045
76.002281,109.241455,88.001442
103.760567,133.494995,180.727875
23.55698,26.104736,133.504044
-39.39069,39.922852,120.087982
11.240326,204.625,22.181091
56.872414,57.52356,120.173615
-10.702717,22.387207,122.694138
27.798101,6.418701,64.307693
7.411051,112.928711,74.564072
29.85034,55.7323,92.085594
71.077461,60.388184,2.557617
14.094396,57.27002,36.231476
-2.779596,67.488037,99.808655
1.71034,37.080933,58.668259
76.366875,101.372559,13.118317
25.35535,132.569824,2.514587
-83.028198,174.674805,59.374268
19.718958,29.522217,119.961212
-11.414228,113.329346,33.484634
67.313766,105.515869,119.243286
-63.314381,69.914307,53.197311
127.804214,29.446289,47.813477
-9.622551,88.907959,75.967361
51.865234,49.09375,25.502472
228.076096,145.714844,104.737762
58.306576,50.13501,114.443306
14.915419,56.133057,56.825027
-41.242794,22.613281,54.610077
92.109543,151.177246,43.018311
-13.028383,68.612549,104.117233
80.667534,43.677979,126.257156
37.75639,62.838135,9.177414
38.771835,56.668579,164.283279
76.319313,12.989258,78.753601
1.492729,77.452087,23.528511
59.178177,67.154297,71.922958
6.688078,57.533142,68.443596
110.066269,113.061279,12.336517
67.213966,53.530762,44.58345
9.890667,33.047852,67.365479
-41.533665,85.448242,81.230957
-4.732196,40.062256,58.239471
-197.434982,8.592285,78.532967
87.439156,74.886963,104.430847
136.989761,56.742554,52.283836
45.915237,25.339355,98.121765
-19.601318,8.202393,55.416794
195.372345,54.033325,145.814178
-26.19047,21.177124,17.767441
-15.14257,98.174805,4.359314
83.10556,108.616211,46.5513
25.913509,14.307617,72.787979
68.911674,34.523193,89.205811
-65.068901,22.389648,11.781219
-16.417852,26.780884,127.875862
-18.315561,38.17334,94.179352
61.011871,65.602417,57.487656
3.021942,86.346436,4.129089
-34.521465,169.208984,83.087677
103.712875,26.796875,140.80957
14.304444,101.288086,46.202087
59.106686,10.994873,165.423615
157.78299,44.336914,151.654175
50.994617,77.201294,63.073868
-117.581215,43.910889,89.38678
-45.238396,40.166016,120.387817
-52.624863,109.969727,129.88208
-140.672562,31.855103,17.948334
16.154665,11.313477,73.920624
-24.18659,24.022217,101.191437
70.238693,89.365479,132.179932
38.566048,38.067627,53.376648
162.338318,78.768433,98.868088
36.54491,68.062378,72.37825
10.933871,52.928955,55.296211
4.231335,167.689697,63.506622
-17.93681,29.915588,54.139687
94.578575,117.901367,55.759277
118.941292,55.913574,20.453644
-113.601303,72.156616,92.955826
-53.668407,64.095398,62.447449
86.99987,44.826294,23.191116
-40.38797,24.908936,17.300247
-28.588413,100.642822,139.66098
38.285767,51.175659,18.322998
-16.83672,44.927734,103.965942
33.058323,81.134399,39.269165
108.066452,83.091431,68.391525
112.453201,28.085938,110.679901
-5.256708,88.138184,53.232452
-32.599655,36.064941,60.247391
29.284363,35.281006,70.264908
81.924202,124.205566,2.478516
-5.912049,84.770752,87.971863
-75.239128,27.304932,53.799606
21.210159,64.275635,42.968933
-11.463136,40.883545,6.219078
126.857048,89.381348,140.365662
61.588902,88.289429,148.658569
44.382744,60.964722,182.91333
9.466881,13.466187,92.547821
-77.579185,72.914795,81.065041
101.588066,91.415771,120.092896
11.980063,29.114624,136.906479
34.870251,50.18103,73.7183
-6.207066,25.645813,8.432373
-68.340836,2.431274,71.784241
-20.034943,294.699219,19.521606
78.63456,35.231445,108.08075
35.144081,42.58313,189.404968
67.042099,76.174927,63.687485
70.021034,149.434082,67.063782
59.633339,91.08252,147.547882
-35.940399,84.327148,68.753311
103.188248,29.045898,97.967361
120.395393,70.662109,37.062622
-51.437649,42.605591,3.569214
30.641384,47.928345,137.257248
97.708359,10.368042,100.198242
62.840553,136.547363,71.765778
65.964378,22.719971,38.417953
72.739807,182.853516,98.735565
137.766281,43.600464,110.996353
-111.297882,44.704163,97.086311
2.388475,77.565186,97.150536
32.180607,99.56958,158.003876
25.214937,36.175171,112.805908
111.433708,76.190063,136.451691
51.640289,23.965332,52.391357
138.116867,36.380005,77.471825
49.570099,21.104248,11.76709
-83.026825,17.676392,46.871834
90.920357,149.435059,63.558472
72.706635,40.033936,214.578308
40.512375,34.813965,89.17778
-33.465641,25.384033,75.31424
16.969345,10.951416,67.166191
-85.027397,98.421997,149.863403
3.895578,40.344849,71.417282
7.004147,74.240234,74.716568
-20.246716,82.066772,94.510559
53.447533,37.889648,92.541763
39.999195,131.494995,129.0448
46.847176,50.188477,114.755737
67.995628,95.066406,117.28064
11.13637,44.912415,51.754013
50.899391,18.57959,29.944168
-17.025974,47.931641,108.610046
-11.205209,32.683472,56.586258
-21.762056,8.886353,69.068886
87.940674,105.155396,90.282532
-74.998871,111.318848,96.286255
-52.09053,65.101074,73.578987
135.691895,51.543213,135.130554
19.368362,75.745605,59.654587
92.342712,147.854004,3.388977
35.468899,76.945557,44.563446
82.427414,148.264648,80.454224
147.043274,44.597168,28.752014
136.932144,214.276367,54.204895
89.520912,71.885864,78.19075
37.934498,103.395508,125.15564
-17.388885,114.700928,90.98761
7.94977,46.672852,123.098877
104.256775,36.872803,6.658203
47.29591,86.220703,85.351746
25.244942,4.643555,12.897766
90.918518,2.910889,92.036194
36.870216,17.594727,59.641098
138.220322,14.75,145.08844
-131.796768,22.692871,163.35585
-49.339294,55.01001,97.945007
40.167404,27.999756,30.630753
37.464851,140.328491,86.351959
-32.236271,93.338379,86.105042
14.888128,82.665894,113.463913
61.020195,61.206787,135.798645
-27.095592,89.250977,2.301331
-71.020332,48.733276,120.388657
-84.763275,133.654297,46.500549
1.237142,88.145508,125.073479
47.864502,91.847534,64.154251
7.472453,90.739014,60.49913
2.463637,89.898926,62.429901
-39.032387,15.800171,32.714066
24.665833,4.54126,21.865326
-85.839241,98.191284,47.94133
47.816296,88.696045,89.127701
53.015453,16.787476,100.249283
12.685772,97.63916,9.792694
39.400249,23.320312,15.133087
6.753523,21.359863,121.378632
-20.696152,28.423035,30.263824
116.693932,23.033447,66.225403
-22.480301,69.277832,19.748169
147.609055,67.700073,8.73455
-35.678364,78.234131,74.959259
80.597031,52.820557,149.564255
117.86232,143.991211,22.435516
-41.842892,155.583862,194.117004
30.636915,34.686096,45.604164
-69.588097,15.324829,86.746521
46.988522,63.678345,4.775826
41.933578,108.462891,110.940369
146.56723,19.619141,76.314636
2.617788,128.664062,129.08638
68.658356,87.636841,41.48188
65.8172,58.374146,81.200623
251.172211,41.542236,98.832275
100.717033,131.020508,140.993927
45.256752,8.011414,75.257149
-21.450056,58.218262,34.358704
-38.302067,34.725464,100.699966
149.334946,54.950195,27.426788
78.092834,107.872314,145.433075
65.313126,24.632324,4.067047
-2.215968,77.473511,81.857765
52.79623,26.181641,68.141937
145.04483,97.454102,59.308044
-6.576995,114.114258,137.203323
56.228043,110.792236,140.669922
-71.705803,65.334961,114.372108
-43.055199,26.26123,126.196106
-44.04837,104.836914,34.613503
-49.528542,43.380371,88.864197
7.168994,70.845703,125.675598
123.664932,88.561279,65.014954
24.203995,159.795898,22.453278
12.311859,51.255981,71.964127
68.827873,78.366211,22.178543
-59.77137,99.175781,32.365784
50.062267,54.530212,172.292892
-17.459696,86.64209,41.97818
135.769928,37.444214,135.512177
30.921371,125.352295,72.83873
108.889168,10.929199,173.976135
47.364674,33.040039,28.093948
18.981186,146.087646,23.077789
-53.483952,24.965332,22.386627
-3.237046,35.069336,34.411247
79.125679,57.731445,101.339752
-30.844181,56.932861,179.01767
53.80748,41.241577,97.809891
86.443733,37.332825,103.89859
133.151718,6.889282,37.060402
10.663107,49.129395,42.896973
57.727901,67.829224,98.06514
80.716805,37.893921,85.927673
-60.113064,10.841309,39.373863
10.95138,35.863586,120.119125
2.289926,68.804443,38.328568
39.1782,73.072754,133.327393
74.771133,113.033386,58.199875
109.146889,78.70874,59.953232
-41.925583,100.919434,40.429382
8.698668,31.000244,34.832863
69.604889,36.34375,29.506454
46.302105,123.868652,15.547134
78.505699,78.595093,92.527931
9.30632,133.900391,41.321838
78.453362,70.250732,51.196777
-28.763243,49.329102,51.947006
134.473602,49.917786,63.786247
47.611656,46.134155,64.181541
-11.662751,86.447754,40.452637
0.334515,71.465332,32.354279
23.779118,39.512085,9.784958
20.083555,5.164062,85.437622
-96.83168,75.0354,24.368744
28.577349,132.479492,20.401978
-113.228111,109.755127,123.385956
14.009211,40.122437,37.531693
21.032261,32.103271,55.914841
-52.72823,74.595276,81.975006
63.288029,11.49231,26.629074
87.888023,101.857666,128.731308
80.170151,126.202881,63.512726
117.047432,73.765137,55.987244
18.301987,67.6427,153.907333
71.584801,57.408203,111.319672
5.867886,94.874023,91.73587
-30.381483,19.242676,32.187866
-4.871222,51.596924,41.061928
3.43349,18.619629,102.088715
4.893183,78.668457,67.954956
-41.802155,32.977051,90.261719
-3.930109,17.52478,77.64415
142.181686,109.540039,134.015503
59.164928,58.107178,7.160675
141.39566,63.173584,70.809875
107.699638,73.112793,81.847565
18.647511,28.878784,35.965561
117.499115,143.324219,37.136292
-47.689327,85.114502,67.821465
109.366936,47.908936,81.290596
61.890846,31.398682,91.474228
62.210583,61.088379,31.016464
39.989586,44.810303,107.565727
-53.522179,92.498535,132.449982
106.723816,60.746338,105.176292
-135.066101,182.633789,48.018005
29.273169,58.02771,91.599434
177.958206,42.147949,124.395996
59.89946,60.304932,73.292694
25.225359,103.873291,115.822937
64.550888,46.949951,95.585236
11.137582,21.187134,77.558205
50.061256,69.362183,80.585449
11.174735,100.16333,41.774429
-21.910097,122.870361,81.438515
56.936745,119.545654,86.980072
-15.585937,112.104614,89.619797
-91.920456,81.991455,136.074661
-41.132355,13.101685,69.332138
54.608299,10.035034,40.955276
-79.816292,29.853027,154.887344
79.512444,67.966064,73.074432
-45.515499,42.399414,156.74971
106.46801,26.217773,52.190445
170.082962,158.222656,173.241699
-105.648468,102.112061,94.412643
-119.625595,62.066589,95.743896
148.736832,50.295532,27.870682
-61.473938,101.719604,74.534836
49.633408,113.096313,92.169075
16.393627,52.456299,42.834488
80.720787,92.55188,36.653717
-88.108078,58.735535,154.517944
9.157798,102.179321,11.358139
82.780594,95.414551,90.841339
5.565683,62.276001,97.561142
-80.320839,53.07251,75.930832
29.877914,70.648193,99.04142
25.063736,76.422974,70.154358
82.434769,75.854004,94.291656
9.850893,38.516602,75.675003
48.503365,121.300903,107.992783
-17.688625,100.140625,117.403069
-3.881061,33.851807,68.725555
-55.678379,96.228271,92.095222
11.574364,64.881348,39.788971
98.851768,46.641602,10.208832
25.55418,22.242432,24.165543
41.244282,83.023499,103.050385
206.098831,46.9375,124.013428
-74.403923,57.621094,124.911362
3.762525,29.552002,62.159714
78.450829,44.404053,57.758911
85.31778,103.559326,79.931213
0.527734,50.304443,76.911484
-1.699318,40.976807,77.361954
-52.06892,64.023438,161.496567
-32.609169,41.626282,45.103172
46.437134,52.328796,72.188713
-49.031681,11.763916,43.809937
9.004758,64.233765,10.24379
63.971474,149.315186,12.49501
-54.687767,67.082764,29.989868
12.100591,25.123779,93.804306
-65.319504,58.793701,124.572906
-46.353859,83.909363,134.407288
-62.028187,268.024902,87.441284
-38.815411,84.416382,62.624298
27.616501,285.70752,125.820557
103.354866,38.115112,9.811287
-44.758434,57.446289,157.494965
-11.834968,57.530457,125.619423
6.850445,82.140381,100.241539
24.047672,25.1651,25.684067
57.522755,101.357788,28.099358
87.71669,23.978271,77.394684
116.249275,30.414062,22.248581
-41.670456,24.482422,115.887054
44.625301,63.526733,65.932724
7.09436,15.266113,64.060982
4.410994,17.476074,76.144867
-56.154305,7.674561,52.64209
-10.525861,68.303711,51.001434
-3.636555,162.04248,112.962463
1.431054,15.904907,60.997429
21.27549,37.184937,84.550728
22.190947,32.145874,70.603928
4.584851,80.866211,68.523987
10.948978,19.461182,50.796173
14.212633,47.901855,27.822624
70.60096,108.626343,215.966263
117.319908,116.536255,217.942001
-136.04985,31.578369,63.484642
171.581009,86.875244,136.56926
-8.550691,22.616821,67.486855
28.807047,8.829102,18.638168
138.201508,52.170044,47.282616
9.352662,62.089783,99.265152
-6.544897,77.774658,122.68895
110.027298,93.6875,81.152222
-25.065247,73.552246,17.701782
22.907871,21.240173,34.744675
57.258015,34.227539,47.058609
29.236849,45.048706,83.486481
-28.27985,57.744141,110.060654
97.423576,28.651672,133.424561
63.487434,92.077881,67.562614
-15.806438,44.535278,31.860863
62.366009,58.365112,75.235115
45.320511,49.714478,87.607193
84.52079,52.402954,148.693298
-57.892223,13.34436,53.143509
28.679966,62.255859,25.514343
-12.191438,60.010559,49.257103
-43.576733,44.114624,182.785782
7.789317,83.067505,102.705826
10.726859,58.825684,50.993195
-6.900562,177.537598,33.818054
76.78344,57.610962,45.625107
-91.498604,2.793884,76.406174
-32.548901,40.992554,60.693291
37.741245,60.179993,61.431831
50.537098,27.239014,92.772873
-14.834688,115.108887,17.779144
68.718498,117.489258,74.864594
-59.165569,47.90332,125.376709
88.977676,70.320557,78.282814
-0.832206,29.031555,52.601639
-20.150421,57.314697,55.179337
13.940442,121.732666,75.776627
27.486662,20.388062,134.538025
20.662073,2.381775,57.937401
47.060932,75.977783,92.530396
-4.904913,61.833862,46.888962
56.007099,5.384399,92.648239
8.452341,62.393677,73.914902
6.725943,33.719116,81.380226
75.332642,78.661011,79.989304
-20.977854,11.938232,80.626953
30.88233,128.458496,52.903931
34.017811,5.745361,94.617371
146.080551,126.27832,73.653244
74.068687,52.764587,40.829163
4.071111,44.325195,141.92215
-4.650723,237.402832,18.855469
-16.804642,74.528564,89.927338
50.154533,116.231934,101.160217
44.855213,98.319824,140.473907
53.738171,23.556335,74.768936
-63.807804,83.5,49.169815
89.084534,100.343445,41.666008
29.857019,2.612,70.685753
57.310486,18.838562,84.212395
-19.314686,9.944824,43.870758
95.268852,46.714355,136.886368
-18.983622,171.770996,13.703674
138.749298,107.657471,122.592865
72.525238,29.967651,61.430145
5.355546,44.795532,151.289581
47.091797,160.041504,92.036316
-72.188553,37.2146,65.513489
47.885387,26.618164,89.009247
-11.935656,154.553711,132.291656
58.5154,103.913574,116.417267
-34.600208,31.545898,131.056274
61.011909,71.692383,187.466522
-54.858551,44.571594,43.587021
81.127136,104.366333,128.424438
15.308773,49.81311,66.532944
30.501564,132.812012,18.144058
34.119263,47.569092,15.691437
19.945129,35.759521,142.698914
-17.995516,65.875,74.454208
129.664383,98.441895,82.298279
98.982719,52.898926,86.915436
-36.306759,39.627197,76.700195
3.990281,150.104736,152.07515
-32.585537,64.590576,50.373199
61.677719,58.41333,26.073242
22.486891,55.744629,121.609894
72.413895,55.00354,68.148247
60.392612,188.249512,119.455994
5.676414,63.127686,46.268066
-7.589715,94.134766,15.390869
-4.176019,50.997559,161.195724
-2.334416,26.31665,15.917114
49.104481,110.567383,2.161133
-51.118225,5.712646,35.761147
-5.239007,137.279785,33.487
4.500209,77.624756,42.936592
18.953619,6.2229,41.196732
51.441372,23.636597,51.391693
-10.755969,51.470276,89.24501
59.391018,28.286865,43.539322
-54.207451,30.534485,103.166901
17.940908,76.74707,11.105652
1.010018,82.308838,114.010162
-39.683056,30.683594,113.145828
21.095959,9.988525,41.97081
11.2542,103.412598,142.470032
0.515824,52.599365,94.460464
25.97472,155.224609,11.398926
-23.72925,48.561279,92.345795
141.273193,58.666382,76.965652
65.988167,20.146118,123.098587
66.375313,89.019287,104.25119
159.58374,75.071289,48.509308
35.267391,24.818848,110.144371
-104.663345,69.080688,116.528008
67.629379,85.924438,113.446068
29.897507,45.41687,121.508644
-68.691422,50.990234,116.848015
-15.669477,68.008179,3.491989
-19.557459,201.514648,41.267822
67.29557,16.247192,56.326363
-27.464773,20.589844,32.743958
69.04229,68.345703,62.019501
78.905113,26.185547,98.125122
12.427246,94.805664,32.447311
99.775978,64.878174,89.959396
149.052948,118.089355,45.787354
29.295387,21.459961,119.94278
-17.832293,48.903076,79.391792
61.533138,59.939819,176.097534
11.023102,97.144531,80.248932
75.00547,53.759399,104.107819
125.768127,124.324402,97.57235
-19.59581,42.803223,82.046669
1.545084,22.733643,45.991066
-18.698687,36.781372,27.646225
-83.461395,45.3396,63.32489
-45.303013,44.146973,83.835571
71.241417,13.052368,106.358521
94.774155,20.88446,31.91449
39.917862,43.09436,99.12394
189.920837,81.766357,155.592438
53.366043,59.235596,82.591949
30.86615,38.560059,113.379242
-44.065826,70.720947,88.414032
199.711594,2.242798,88.041046
39.682384,115.165527,67.767578
43.060711,81.386963,64.942627
144.653061,11.239319,128.793335
-47.793762,78.873779,38.429611
6.000488,46.30957,1.292999
41.836369,69.394775,56.370132
54.401768,34.674561,44.834488
-99.816658,65.379761,109.569199
6.254551,5.390503,194.062607
-3.162116,23.375244,33.677002
19.531071,42.98877,69.738037
95.437248,60.481934,50.230453
-18.93298,5.441772,57.734848
-5.370772,18.503662,103.887695
97.493652,59.340454,124.379013
-57.81319,77.69873,72.536377
-42.74099,35.330078,196.669128
-20.400522,59.419006,76.601364
34.162548,23.928467,13.351105
27.127323,54.227051,65.75235
-28.934368,93.364868,107.070198
-75.517181,26.141357,79.411453
69.656807,97.847412,32.209305
68.972397,30.915161,5.788986
-27.203789,52.272217,116.229095
28.311859,38.817261,98.495132
-1.759359,85.730225,10.374428
66.193398,85.28186,65.290359
-33.041218,14.903564,35.494766
-109.182716,53.272705,108.166061
142.814514,51.32074,104.024048
28.423761,231.439941,75.659302
72.812012,101.065674,108.473389
49.395882,92.171509,65.65889
-1.533049,24.219727,42.643311
-64.843689,119.110107,106.267975
42.453274,267.453125,45.845398
62.90593,58.17749,7.204071
21.374765,96.316528,199.670334
75.456375,90.210876,45.783157
-90.333542,103.658203,20.489792
-68.383438,125.11084,49.639862
59.730221,34.019043,107.109528
0.417822,58.172119,78.562881
65.260941,49.864502,168.496582
84.270935,43.927979,41.173706
99.972359,48.064941,160.234528
-23.614035,17.54126,66.679047
88.881279,84.838867,22.719452
65.66275,156.492188,93.249084
79.348198,39.951416,133.015305
-0.314463,82.48584,32.405869
-17.033819,59.63623,32.224274
-2.75825,26.843018,87.567505
-61.527245,78.473633,2.041962
-70.271805,33.251953,93.692688
-169.680832,4.333374,54.653358
-70.634384,103.384033,59.940536
-76.001312,31.939453,70.233177
12.455169,83.908203,50.100647
-16.913769,26.943726,128.832794
-92.969055,77.992676,79.350563
-26.329046,43.152832,40.159996
-30.353468,116.437012,112.775421
13.952208,128.695801,54.768677
-100.201012,5.461426,35.695267
24.892427,41.335693,74.812668
62.401093,103.764648,154.17865
-41.470707,47.038818,22.905731
-20.277599,59.223755,96.7435
-44.829334,122.013916,73.865356
-16.809374,36.671143,33.530647
148.288239,39.136719,190.460968
18.464563,87.115601,69.889587
41.480316,74.777832,73.079605
28.287678,28.965454,76.787415
3.003191,103.821533,20.885925
6.012474,114.475586,104.723389
-49.522694,88.614014,235.793304
-17.064568,152.367188,63.930969
31.206245,79.814453,91.143921
-22.923233,32.954285,30.286041
-58.344456,56.237793,76.729919
-22.514172,71.27832,101.377747
-99.430412,133.797363,75.771423
-27.008757,25.116699,37.020386
12.834735,71.051025,107.323318
80.581581,98.486572,40.524841
6.147301,73.357544,54.589966
15.926457,10.058472,62.136169
15.544743,37.236816,85.251976
14.770862,84.063965,84.282288
92.205597,32.366821,77.784012
1.644647,66.516785,102.198433
-61.190865,53.963257,181.054871
-8.619736,64.371704,30.386795
85.46035,49.488892,92.530724
-17.834665,147.37085,74.284454
-34.67561,122.411621,35.842224
-25.098536,80.476318,85.501633
34.430378,78.784302,34.34613
12.206832,52.103577,84.710457
45.335045,16.649658,1.224045
47.884308,86.231445,130.645081
88.394875,76.672852,92.736633
27.672543,165.505859,27.623535
-2.369056,82.322266,45.875443
94.965927,83.68689,23.837021
-47.436428,116.101318,12.803406
71.81826,54.085449,1.128448
-27.235929,73.984863,26.868744
-45.59304,29.727051,77.647949
-39.347141,78.233643,13.934937
-39.539612,9.269531,123.63089
24.603971,71.887695,81.801941
-10.501524,52.937012,40.555321
24.309895,45.648926,108.633148
68.723808,20.263672,10.034119
-14.549838,135.368652,21.761826
17.482862,59.631348,4.154266
-20.82695,159.692383,193.113495
45.475037,116.340942,139.80127
99.056091,66.132568,80.747253
-29.42897,26.33783,123.761101
-46.885582,25.462891,79.367798
-67.730995,66.203369,35.131836
11.715323,4.998962,43.25174
-3.320735,58.974854,32.361176
-40.719765,95.893066,66.441162
-54.805836,71.052734,26.300613
83.123703,14.296204,57.612396
-32.646427,9.68457,121.273804
54.247948,90.65625,115.164185
6.960248,15.757324,93.481415
122.703667,127.593018,56.652863
-39.127209,51.085815,76.871452
39.173115,71.702026,105.603325
61.722061,47.381104,31.28949
4.015753,126.152832,14.154694
172.107529,43.024414,47.48172
-11.65902,70.35083,84.056595
-2.903593,76.794678,123.181641
131.030487,11.125488,94.004395
-18.062525,27.833313,52.266045
-82.247795,8.108398,123.763885
61.887909,41.869385,32.141647
3.60478,113.72168,34.149536
35.299107,12.542236,25.621429
8.063682,71.093018,89.872177
-51.996937,34.315186,41.76709
61.963821,52.835938,63.339737
-11.004996,6.989258,36.986038
27.577648,75.524902,14.923706
-23.864912,18.648682,38.145874
62.10379,61.104004,93.129501
30.979515,23.898071,36.988373
60.391781,111.540771,7.251526
73.108215,24.455566,52.359009
-118.286629,51.016113,63.514359
-19.503845,194.779785,60.171204
128.857971,34.021606,126.009674
53.249138,50.124268,72.604797
-112.291885,66.441406,140.269974
-38.186783,18.099487,95.957146
182.386932,20.293701,237.609436
47.916069,92.338379,32.705994
118.524452,28.90918,95.910156
-21.55348,25.088745,157.001068
18.715342,19.557373,91.117279
46.690632,44.407471,44.87738
-21.355347,73.621094,26.168762
74.620499,23.020142,62.028534
63.158432,65.946289,107.70192
56.802666,188.325195,40.630096
-53.808891,200.678833,73.702423
-104.97979,50.803711,69.080963
14.434448,49.129028,120.342697
-34.408131,52.533691,12.738541
38.046097,12.907837,133.982544
32.403172,122.956421,95.47937
56.066109,40.421753,84.949692
81.47039,102.205933,120.633675
126.571419,150.345947,72.043106
25.485298,46.94751,56.747772
-70.414543,30.620667,75.988831
36.038334,11.513062,18.952942
47.193237,149.378418,1.163834
-14.767872,132.900146,36.562775
-71.675583,58.310669,132.730408
108.040169,63.365112,177.311935
74.048172,15.059448,98.922867
76.865387,117.953613,83.265686
-77.424919,97.091309,88.461761
-5.396673,137.446289,129.59996
108.036613,32.355469,5.087524
11.708955,104.037842,104.176254
194.596436,55.809326,239.039474
-29.248371,171.161133,128.219299
1.593103,85.974976,53.238907
57.09256,182.141846,56.158997
-21.656481,80.661133,106.026527
-42.115223,67.316406,14.862854
-25.421495,73.702515,81.626465
6.654935,198.292969,151.145935
21.046921,31.140503,24.91494
40.07766,59.557739,39.558044
68.28624,71.182129,119.048798
49.512337,28.595947,99.816193
