WT1,GFP
2781.161865,28399.30469
514.628967,3732.481689
707.231445,7759.856934
1433.293213,2285.633789
2707.283447,18645.94531
1598.121094,31255.94922
858.301697,8210.450195
2417.841064,38965.19531
9353.391602,79478.86719
2009.234375,22644.44922
819.85675,64383.07813
4931.17627,36138.80078
1647.181274,18312.96484
4365.192383,17039.97656
1219.850586,14986.26953
202.976776,12614.75684
2020.660034,19089.38477
307.72171,15410.21289
389.820435,1514.072754
2223.893555,21812.0293
414.195648,7448.645508
519.524231,17563.58398
3106.432617,37552.33594
3137.050293,24856.97852
814.691467,4145.004883
318.976593,2093.473633
398.586823,5982.617188
6907.568359,80847.89063
4753.508301,26280.68359
838.841614,14471.70801
517.32251,27346.30859
551.881958,4745.979004
3605.005859,26168.1543
40.697456,7064.923828
2672.816162,18046.48242
823.502747,6963.933105
1598.813721,9616.173828
651.41394,16122.99316
1449.175781,12030.01465
2199.236572,19588.56836
3273.976562,41901.78125
1027.450073,20672.96094
6190.301758,23582.73438
326.48645,2410.789551
941.307312,27549.35938
201.401367,11329.95215
1041.415405,7658.356445
4648.936523,30499.48047
3303.777588,78253.26563
4510.064453,44288.42969
2682.72583,57389.82031
3883.444824,27338.26953
3980.935059,25011.44922
683.296204,4539.561523
3118.520264,33346.5625
1493.261353,30032.4707
1103.217041,10505.36914
303.684052,2524.056885
184.706085,4241.556152
2918.202393,12186.21094
482.917542,3386.129883
960.422546,21242.55664
2753.803711,17512.53125
6393.55127,58020.26563
64.481796,195.312866
3360.991211,14824.09473
2661.47583,23272.19727
232.813507,2509.684814
57.723854,5873.67627
292.141785,4382.558594
418.124451,7682.22998
3717.609863,27184.25195
89.080162,187.816528
1242.605469,7924.606445
2348.431885,28102.8457
372.555267,5629.178711
34.20853,2918.887695
73.6035,173.401733
943.717712,9055.083984
456.168213,4403.782227
455.567078,2767.237793
360.983673,13133.69629
547.742249,11854.47852
463.690826,10861.82129
983.888611,101144.0625
1661.898438,65352.46094
1560.960815,63598.40234
762.91217,7002.287598
705.061523,10345.40625
1237.760498,12706.53418
537.575134,15186.27539
1628.473389,10595.93066
1930.675171,9428.405273
469.566772,6628.472168
340.673553,3145.581543
7703.297363,71591.63281
228.33728,7199.178223
3529.923828,29927.76758
1520.159424,13800.25293
655.037292,4132.349121
1374.880005,47256.87109
