ST1,GFP
556.243652,83042.17188
237.567825,10236.95801
1085.894531,20489.38477
316.973877,5541.473633
2550.86377,37205.38281
11884.87793,318054.2188
239.109863,76092.99219
2890.951172,217484.1094
811.205872,54488.69531
266.964966,5192.020996
2460.57666,172618.5469
180.939789,24759.62891
1096.420898,34595.69922
8134.54834,141783.6875
631.453247,36274.20703
1364.910522,22561.06641
860.793518,25179.79883
12041.97461,173060.7969
7757.709961,160652.5781
3696.741699,74565.10938
641.934631,30945.93359
460.273102,52959.01172
227.648056,6619.763672
1651.556885,76944.97656
2588.257568,79687.07813
346.826721,3643.267334
3332.062744,30427.64453
499.799469,18884.86133
798.902466,46559.03125
413.502197,57663.42188
2554.906738,45962.03906
4199.063965,76763.29688
2019.937744,22612.44531
1750.098022,78866.78906
24865.90039,181739.7969
3578.817383,104978
841.857849,9876.573242
5027.646484,93617.60156
340.483643,34474.66406
5995.634277,70965.53906
1757.22876,33676.51563
2599.204346,20151.20703
478.719543,4487.021484
614.120422,54812.64844
2838.586182,190646.6406
2348.502686,52222.85938
12734.65723,99987.28125
78.257607,22352.24805
931.511902,103560.1406
774.825684,10309.38477
5782.994141,111673.6875
290.82019,46190.27734
5228.394043,120819.1484
1204.976196,62038.17969
3945.89502,220915.9375
9427.001953,157733.5781
1517.382935,34981.25781
5981.877441,98444.375
3608.529297,67567.34375
2862.203125,89003.97656
9898.356445,105862.6953
1815.364746,36312.87109
1512.433228,124157.9063
1025.904541,15111.50293
1341.114136,54662.10156
803.97583,41102.46094
418.800049,29101.80078
4588.945312,89451.08594
158.165314,2726.532471
4129.039551,70957.92188
267.860291,51968.94922
2884.174316,84610.10156
817.909424,60637.80078
941.32135,19298.25
685.443604,79838.03906
1224.577515,46813.63672
842.18219,33302.46484
231.245514,55308.14453
142.972977,52214.875
2874.948242,130198.7578
129.828094,2741.156738
2135.059082,71806.19531
55.104786,29292.44922
1241.273682,25601.95898
407.602661,45177.77734
846.40564,15617.55664
959.60199,127712.2734
2017.690552,42706.79688
200.32457,16242.88281
996.833557,17686.7168
1656.222412,39396.69141
295.133148,12016.91309
1547.3302,12060.03418
1174.73938,70366.97656
943.854492,36903.38281
219.701294,6150.843262
566.752563,40075.94141
565.123413,29339.5332
591.625549,7327.958984
813.068542,11853.52734
807.189575,33540.83203
416.421844,38044.57031
402.538269,108980.8203
786.660156,58897.82031
1771.931641,165436.25
66.518753,5079.485352
870.511658,62179.58984
48.504025,118379.7734
3745.256104,72833.0625
671.304382,17166.08984
493.75119,48376.71094
926.100525,30370.51172
522.83136,15173.03516
519.414734,6640.887695
1732.920532,19865.47656
3134.674316,76152.69531
3638.410889,66300.00781
2023.392334,31526.18945
1861.817749,50273.33594
3128.868408,43454.13281
1652.906982,41451.77734
4073.471924,65838.41406
283.462769,5247.097656
726.321655,12398.45606
3808.629639,100412.8281
305.19278,104253.125
1302.591187,54731.40234
349.880951,7005.743652
655.281067,43949.34766
610.729309,14357.55762
272.405182,7837.280762
3616.322266,89352.78906
179.14595,12414.84766
2290.214355,179278.3281
5246.295898,88421.64063
1880.079102,96405.55469
384.683441,18791.37891
24.410437,25187.53516
1870.338501,40896.42578
1368.892456,49976.08594
3762.180908,60527.10938
3520.836182,143924.0156
134.972672,91305.46094
1144.040039,21080.24805
275.94339,232581.8906
5663.962402,106620.9531
3852.895996,199463.75
402.650146,135151.2344
764.263916,112512.9297
1673.769653,29674.18359
695.854431,55223.9375
3887.021973,61389.26172
4755.291016,185446.6719
387.888611,37679.55469
652.535156,65552.76563
2173.13623,30251.66211
252.630692,4301.394043
5236.549316,75394.28906
1556.472534,62291.25
6.418827,2227.388184
203.073196,9537.037109
736.871765,19760.62109
1320.776245,82776.71875
688.360535,27511.57422
3338.72168,87235.51563
722.240601,15662.86523
3469.630859,64159.23047
2619.268311,38897.14844
1075.42041,78886.67188
521.605225,29178.62695
481.235474,7062.51416
55.417515,11285.25488
594.428467,21727.7832
1794.334106,34307.92188
1842.951782,103437.0781
476.682678,19791.0293
420.844635,19290.86133
24.06469,1097.883667
599.563599,18604.7793
581.294861,9675.764648
487.210205,32499.00391
751.105164,12286.2627
787.785706,25893.65625
17778.15234,295760.5938
796.149048,11743.16992
81.404182,14441.69141
250.104828,7430.251953
4322.558105,50137.41016
1237.49585,108579.9063
3112.784424,103919.8672
935.423279,21938.19141
1734.287964,243509.5781
2635.780518,191645.4219
238.519516,20823.58398
7759.197266,110431.6641
879.241394,18197.08203
1944.611938,42256.4375
1762.232178,25930.00781
480.596039,43428.64063
1317.091187,32224.69336
474.772797,80398.78125
540.416138,13273.83789
5637.97168,142720.2188
943.122009,88742.9375
1296.745605,18511.08008
570.467651,13737.00977
7019.086426,194304.3281
959.684998,12114.7959
221.766983,3868.021484
446.796417,7324.992188
2380.80835,28239.1582
5658.387207,88494.16406
518.553772,13213.41113
264.917297,17997.87891
1080.342041,32820.17188
944.724854,33093.10156
1348.202515,45601.62891
3040.832275,101918.4766
1120.474731,22918.75195
2743.55957,64348.17969
2595.195557,43137.00391
447.716156,43874.62891
6876.196289,290541.375
980.461975,37019.37109
877.607727,32758.88281
3401.429443,56154.98438
1523.71167,86633.97656
252.552383,14137.63184
3969.806641,287829.4375
923.028809,11251.79102
566.824097,23144.50781
520.579346,82759.67969
2762.276611,117636.2734
772.289978,27578.49023
1145.107056,142939.2188
749.272888,48561.84375
1433.881958,142486.875
1062.511475,11221.76172
4146.677246,80592.77344
1191.21582,104617.0313
1501.037964,24025.93555
2013.666382,44984.57422
1662.09436,29002.55273
869.117859,15553.97656
1031.064819,37781.86719
10100.77832,143101.2969
1360.214966,15870.41895
5731.814941,163153.5
4915.760254,84109.21094
217.565735,5168.31543
1533.312378,179512.3906
4919.65332,67192.47656
490.389191,25664.8418
1127.881226,22290.01953
3278.311768,43584.82031
2687.827881,36698.94141
475.958191,64894.97266
747.394531,25500.1582
13.481805,669.869141
3266.105713,49220.88672
117.297844,22747.67969
1086.537109,57557.58594
1591.58667,36011.71094
205.314713,15265.35352
385.972504,126122.25
2504.513916,99255.13281
85.476669,18014.81836
417.405579,80107.75781
339.371185,11628.04004
631.174011,7068.450195
4721.324219,31610.02734
112.952057,32670.25391
863.940857,62810.32813
1215.644287,80387.25
533.828735,33604.71875
5105.083984,150372.8125
725.818481,27247.56836
235.087082,7657.84082
7593.250488,131829.3125
219.073746,37779.79688
1620.684204,29150.92578
1107.116211,20946.47852
1590.132812,66439.5625
1796.61499,36470.13281
10703.98633,178301.7188
977.331238,249386.0938
6756.30127,75816.16406
5559.94873,62977.03125
525.174377,22268.39063
1721.272827,121953.1484
188.272522,2642.341797
533.024109,8816.707031
2802.625977,48928.73828
324.645752,9055.799805
1365.307251,45320.56641
857.841248,24919.14258
8124.708984,151298.8594
7.400845,9809.101562
2478.068359,137251.1094
1860.694336,28547.61328
592.89801,8660.875
1873.876953,40061.26953
296.062225,35716.51563
612.43927,7891.931152
6429.71875,331488.9375
778.877075,100080.875
983.674133,190318.3281
201.971634,4852.110352
421.705353,81012.6875
202.542801,65919.67188
1735.762329,32856.60938
574.737366,100805.3281
475.453125,46787.17188
519.552002,42213.23047
1145.375366,22042.91016
1777.510132,72408.60938
5855.348633,156163.5313
469.920654,61275.29688
6644.455566,82764.42969
520.200012,15028.43848
8875.157227,146417.3281
549.304749,15652.875
11577.0332,141490.8438
1734.864136,116161.8828
365.894684,30320.61328
68.814659,62104.79688
1070.007202,200132.8594
589.506409,33063.92578
328.697266,21516.80859
655.646912,73138.82031
2067.533447,109494.2188
132.803329,4855.657227
1915.706421,41637.51563
3494.597412,277885.5625
3605.626709,287727.3438
763.47467,23515.16016
793.866394,122025.3438
2090.091064,84819.51563
1291.114136,118908.3594
4791.599609,119016.8906
490.379333,65737.42969
66.820213,17724.7832
602.012878,23707.56641
1150.98877,112146.2266
623.209961,125547.7031
827.131775,29840.86719
16.410749,72267.10938
620.979187,31191.4707
812.765198,10717.59473
969.027954,12382.69434
433.289673,112389.4531
1.531004,38932.77344
979.185181,22761.49609
2917.945068,26692.26758
803.010559,30400.23633
869.98999,16500.23047
641.670959,15684.71484
262.103577,4839.870605
399.207001,31109.44531
628.56012,12240.16992
12498.84863,171442.2344
6215.648926,175759.5625
1003.122925,51114.09375
1091.597168,65685.99219
3837.264648,247523.9844
1050.510498,19683.60742
1857.045288,35294.5625
8433.996094,141085.3906
172.379547,4443.460449
486.479584,8214.446289
153.611221,7442.418945
513.84021,15639.70801
1272.44165,74517.28125
118.608521,2326.274902
1136.362061,22896.43359
1356.095825,28955.98438
3966.452637,81785.27344
5473.370117,75149.6875
3092.136963,63187.10156
321.214264,31931.04883
623.544861,26467.125
256.316711,16058.01856
1118.705322,101077.4453
3247.545654,264617.25
622.612793,22470.8457
1262.924072,105081.375
1086.335327,64464.36328
503.470612,7951.490234
3045.887207,79522.17969
1357.814087,25163.88477
220.287521,25562.36328
174.10054,11561.0332
1354.111694,38495.71484
977.312744,127623.4063
1128.806274,225033.6719
2267.599121,21615.89453
386.108551,5770.633789
854.943542,10192.16797
332.893707,20019.33984
403.68396,14309.47461
537.918213,21035.95898
1369.105347,22369.23242
1394.80188,11790.0127
3108.132324,58447.84766
745.007263,23617.82227
915.653503,35326.36719
418.987946,8380.193359
2143.768066,126517.8828
160.263947,2545.370361
4498.441895,57434.58594
2028.585205,95371.17188
345.241425,9453.039062
269.401703,62976.31641
1000.401306,57610.46875
364.806793,7834.412598
750.075806,44180.47656
49.011883,691.641602
534.058044,3958.172363
393.561798,252056.9219
299.99939,54457.67188
7060.748535,153824.3906
1554.325684,131899.6563
619.587524,30324.32422
6049.379395,156196.1875
3124.974609,48999.13281
6335.123535,114893.8516
2183.924561,224425.7031
1253.291138,10734.09375
5594.541992,113474.2344
823.200012,40959.71484
373.987244,90223.92969
4850.394043,75164.46875
1543.282349,101385.3828
2035.623901,60759.83594
1497.366333,98307.1875
10485.41992,76296.96875
573.469666,35274.41406
3737.290771,134298.3906
448.689667,18146.98633
935.054016,27592.33008
3188.816895,139148.8125
216.820862,7039.581543
1594.296021,42630.89844
720.296936,31575.98633
143.590118,5061.049805
525.653809,63395.91406
1161.613281,211912.8438
3697.339355,76898.28906
775.886108,36267.66016
644.564697,44832.03906
4524.651367,64953.0625
1967.770142,97099.84375
184.482193,11659.04004
1711.863037,19138.08984
906.995178,408914.2188
108.841858,8576.09375
1515.167114,18061.19531
12529.61035,214947.9531
1316.450195,102570.875
781.160278,32724.29102
1285.609985,92707.27344
245.877487,9293.8125
628.464294,26418.16797
1693.369385,51950.26563
1519.743774,21075.38281
3804.51709,112281.4375
5362.016602,190592.2344
114.750854,6489.096191
352.290833,5150.606445
2629.564453,119864.5234
823.096863,8058.006348
435.735504,34138.82813
542.326477,29719.12695
5472.65625,73642.91406
831.721802,52947.67188
1798.918091,212053.2656
1747.922119,69886.17188
5838.919434,121764.9375
